h,data_alvo,real,pred,algoritmo,perda,conjunto
1,2023-01-29,2.0,0.0,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-02-05,0.0,0.0,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-02-12,10.0,0.0,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-02-19,7.0,30.892454975072656,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-02-26,27.0,34.313465408525694,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-03-05,37.0,47.77449859617938,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-03-12,93.0,63.6242811869868,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-03-19,199.0,112.38849767111017,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-03-26,250.0,328.81301351506585,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-04-02,360.0,415.2307480903024,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-04-09,541.0,374.4671504741231,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-04-16,589.0,507.84419324005637,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-04-23,581.0,526.088119623522,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-04-30,760.0,765.8701747026257,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-05-07,762.0,408.28478566977776,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-05-14,540.0,602.009291027473,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-05-21,473.0,491.6874224909658,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-05-28,450.0,576.6648823683452,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-06-04,225.0,490.53260263754316,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-06-11,219.0,201.72100931292982,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-06-18,66.0,236.98346149347967,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-06-25,76.0,10.299575332763613,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-07-02,74.0,26.342668091483116,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-07-09,52.0,56.17801293014846,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-07-16,32.0,27.049805534097484,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-07-23,25.0,25.73217726202974,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-07-30,15.0,23.32081035425614,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-08-06,18.0,21.58928233447119,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-08-13,13.0,22.20461330428802,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-08-20,9.0,8.495004256999552,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-08-27,9.0,8.356035806824178,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-09-03,1.0,4.84687024304633,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-09-10,9.0,0.44051395755129075,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-09-17,3.0,6.84672254362834,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-09-24,0.0,1.6342225677247415,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-10-01,5.0,1.6135976862931165,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-10-08,5.0,1.6675484947118175,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-10-15,4.0,3.6831324460129657,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-10-22,3.0,1.0567646190473348,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-10-29,7.0,1.6412657113630122,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-11-05,6.0,10.301611540497893,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-11-12,0.0,4.094632968618142,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-11-19,3.0,2.8568618759113464,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-11-26,3.0,2.0011420990580593,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-12-03,7.0,0.30715963704456206,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-12-10,3.0,7.5009616363630425,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-12-17,3.0,2.8018550790652808,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-12-24,10.0,2.457221021045992,hist_gradient_boosting,padrao,M0_sem_vetor
1,2023-12-31,9.0,8.288561526200057,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-01-07,11.0,5.047538284209714,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-01-14,12.0,17.18278758692307,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-01-21,30.0,16.296991176910648,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-01-28,39.0,43.160680389640454,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-02-04,80.0,80.54412945894887,hist_gradient_boosting,padrao,M0_sem_vetor
