h,data_alvo,real,pred,algoritmo,conjunto,semente
12,2020-11-15,0.0,0.16214980890164937,gradient_boosting,M1_com_vetor,202
12,2020-11-22,0.0,0.07567963536522852,gradient_boosting,M1_com_vetor,202
12,2020-11-29,0.0,0.4755713542806343,gradient_boosting,M1_com_vetor,202
12,2020-12-06,0.0,0.7911424363994802,gradient_boosting,M1_com_vetor,202
12,2020-12-13,0.0,0.5386332522926546,gradient_boosting,M1_com_vetor,202
12,2020-12-20,0.0,1.080408252693515,gradient_boosting,M1_com_vetor,202
12,2020-12-27,0.0,0.9456802978264102,gradient_boosting,M1_com_vetor,202
12,2021-01-03,0.0,0.6340055481497302,gradient_boosting,M1_com_vetor,202
12,2021-01-10,0.0,1.9324312439959548,gradient_boosting,M1_com_vetor,202
12,2021-01-17,0.0,1.571286306198508,gradient_boosting,M1_com_vetor,202
12,2021-01-24,0.0,2.3390836662997003,gradient_boosting,M1_com_vetor,202
12,2021-01-31,0.0,2.961943794267507,gradient_boosting,M1_com_vetor,202
12,2021-02-07,0.0,2.3618979549030943,gradient_boosting,M1_com_vetor,202
12,2021-02-14,0.0,1.2326446866535459,gradient_boosting,M1_com_vetor,202
12,2021-02-21,2.0,2.751501623320244,gradient_boosting,M1_com_vetor,202
12,2021-02-28,0.0,1.2379929571484483,gradient_boosting,M1_com_vetor,202
12,2021-03-07,1.0,2.856848440754815,gradient_boosting,M1_com_vetor,202
12,2021-03-14,0.0,4.132979682505918,gradient_boosting,M1_com_vetor,202
12,2021-03-21,1.0,20.417198406620926,gradient_boosting,M1_com_vetor,202
12,2021-03-28,1.0,7.3631038817196055,gradient_boosting,M1_com_vetor,202
12,2021-04-04,9.0,22.6891014467229,gradient_boosting,M1_com_vetor,202
12,2021-04-11,12.0,20.918664624098966,gradient_boosting,M1_com_vetor,202
12,2021-04-18,12.0,52.59509302959209,gradient_boosting,M1_com_vetor,202
12,2021-04-25,8.0,43.52066031769025,gradient_boosting,M1_com_vetor,202
12,2021-05-02,7.0,28.89824283976931,gradient_boosting,M1_com_vetor,202
12,2021-05-09,9.0,19.13827672431797,gradient_boosting,M1_com_vetor,202
12,2021-05-16,5.0,25.909659184719185,gradient_boosting,M1_com_vetor,202
12,2021-05-23,0.0,19.144713696070493,gradient_boosting,M1_com_vetor,202
12,2021-05-30,1.0,2.8768882518613177,gradient_boosting,M1_com_vetor,202
12,2021-06-06,1.0,14.774193494835966,gradient_boosting,M1_com_vetor,202
12,2021-06-13,0.0,15.464574389217518,gradient_boosting,M1_com_vetor,202
12,2021-06-20,0.0,1.6339389718250332,gradient_boosting,M1_com_vetor,202
12,2021-06-27,0.0,4.024832723724653,gradient_boosting,M1_com_vetor,202
12,2021-07-04,1.0,4.116617213089921,gradient_boosting,M1_com_vetor,202
12,2021-07-11,0.0,2.842362984628562,gradient_boosting,M1_com_vetor,202
12,2021-07-18,1.0,3.2342255214481654,gradient_boosting,M1_com_vetor,202
12,2021-07-25,0.0,1.8041892640652393,gradient_boosting,M1_com_vetor,202
12,2021-08-01,0.0,0.051166387386416996,gradient_boosting,M1_com_vetor,202
12,2021-08-08,0.0,0.8408272354521392,gradient_boosting,M1_com_vetor,202
12,2021-08-15,0.0,0.19813448253003424,gradient_boosting,M1_com_vetor,202
12,2021-08-22,0.0,0.20374646194441065,gradient_boosting,M1_com_vetor,202
12,2021-08-29,0.0,0.07582117361344846,gradient_boosting,M1_com_vetor,202
12,2021-09-05,0.0,0.49615008970456415,gradient_boosting,M1_com_vetor,202
12,2021-09-12,0.0,0.0017681146553962396,gradient_boosting,M1_com_vetor,202
12,2021-09-19,0.0,0.0,gradient_boosting,M1_com_vetor,202
12,2021-09-26,0.0,0.0006806483670600528,gradient_boosting,M1_com_vetor,202
12,2021-10-03,0.0,0.039567994919906035,gradient_boosting,M1_com_vetor,202
12,2021-10-10,0.0,0.0,gradient_boosting,M1_com_vetor,202
12,2021-10-17,0.0,0.013432534939980978,gradient_boosting,M1_com_vetor,202
12,2021-10-24,0.0,0.00017069597953703,gradient_boosting,M1_com_vetor,202
12,2021-10-31,0.0,0.0004010537593375032,gradient_boosting,M1_com_vetor,202
12,2021-11-07,0.0,0.021832321918127246,gradient_boosting,M1_com_vetor,202
12,2021-11-14,0.0,0.005893212452963456,gradient_boosting,M1_com_vetor,202
12,2021-11-21,0.0,0.0485836061475322,gradient_boosting,M1_com_vetor,202
12,2021-11-28,0.0,0.4652047692910877,gradient_boosting,M1_com_vetor,202
12,2021-12-05,1.0,0.01925492154486634,gradient_boosting,M1_com_vetor,202
12,2021-12-12,0.0,0.3778255794982116,gradient_boosting,M1_com_vetor,202
12,2021-12-19,0.0,0.41489837285682674,gradient_boosting,M1_com_vetor,202
12,2021-12-26,0.0,0.671394655637508,gradient_boosting,M1_com_vetor,202
12,2022-01-02,1.0,0.43936437915687876,gradient_boosting,M1_com_vetor,202
12,2022-01-09,0.0,1.337475267966334,gradient_boosting,M1_com_vetor,202
12,2022-01-16,2.0,1.7080062698086174,gradient_boosting,M1_com_vetor,202
12,2022-01-23,0.0,2.483076990505309,gradient_boosting,M1_com_vetor,202
12,2022-01-30,1.0,2.1480757293579944,gradient_boosting,M1_com_vetor,202
12,2022-02-06,2.0,4.384121071919921,gradient_boosting,M1_com_vetor,202
12,2022-02-13,9.0,5.2691485596845915,gradient_boosting,M1_com_vetor,202
12,2022-02-20,20.0,7.070650516527018,gradient_boosting,M1_com_vetor,202
12,2022-02-27,51.0,9.844296968549974,gradient_boosting,M1_com_vetor,202
12,2022-03-06,203.0,20.66767269527173,gradient_boosting,M1_com_vetor,202
12,2022-03-13,269.0,33.388508004025624,gradient_boosting,M1_com_vetor,202
12,2022-03-20,463.0,59.530025471541975,gradient_boosting,M1_com_vetor,202
12,2022-03-27,482.0,131.22929533708137,gradient_boosting,M1_com_vetor,202
12,2022-04-03,524.0,203.939376628929,gradient_boosting,M1_com_vetor,202
12,2022-04-10,753.0,420.0086638395025,gradient_boosting,M1_com_vetor,202
12,2022-04-17,879.0,363.39837000760133,gradient_boosting,M1_com_vetor,202
12,2022-04-24,569.0,198.6028850049158,gradient_boosting,M1_com_vetor,202
12,2022-05-01,344.0,250.5892577280743,gradient_boosting,M1_com_vetor,202
12,2022-05-08,223.0,157.12348566402878,gradient_boosting,M1_com_vetor,202
12,2022-05-15,313.0,462.4785400642199,gradient_boosting,M1_com_vetor,202
12,2022-05-22,122.0,278.6724742396627,gradient_boosting,M1_com_vetor,202
12,2022-05-29,92.0,99.95181478438674,gradient_boosting,M1_com_vetor,202
12,2022-06-05,61.0,37.02538281862446,gradient_boosting,M1_com_vetor,202
12,2022-06-12,17.0,97.41055100710436,gradient_boosting,M1_com_vetor,202
12,2022-06-19,26.0,22.23843918569092,gradient_boosting,M1_com_vetor,202
12,2022-06-26,19.0,26.257920431170362,gradient_boosting,M1_com_vetor,202
12,2022-07-03,14.0,13.06606738760179,gradient_boosting,M1_com_vetor,202
12,2022-07-10,24.0,0.09554352077466266,gradient_boosting,M1_com_vetor,202
12,2022-07-17,13.0,2.6660725139280057,gradient_boosting,M1_com_vetor,202
12,2022-07-24,11.0,10.806700369980327,gradient_boosting,M1_com_vetor,202
12,2022-07-31,11.0,8.40469554468475,gradient_boosting,M1_com_vetor,202
12,2022-08-07,3.0,27.260697325949476,gradient_boosting,M1_com_vetor,202
12,2022-08-14,3.0,2.4580638639218217,gradient_boosting,M1_com_vetor,202
12,2022-08-21,3.0,1.7131722235265223,gradient_boosting,M1_com_vetor,202
12,2022-08-28,1.0,1.925672802548002,gradient_boosting,M1_com_vetor,202
12,2022-09-04,2.0,1.587954158958089,gradient_boosting,M1_com_vetor,202
12,2022-09-11,0.0,0.6362099591772841,gradient_boosting,M1_com_vetor,202
12,2022-09-18,3.0,1.079643615916992,gradient_boosting,M1_com_vetor,202
12,2022-09-25,0.0,0.5684083157858865,gradient_boosting,M1_com_vetor,202
12,2022-10-02,1.0,0.7567457407787711,gradient_boosting,M1_com_vetor,202
12,2022-10-09,0.0,0.7140159268503024,gradient_boosting,M1_com_vetor,202
12,2022-10-16,1.0,0.24641624825539224,gradient_boosting,M1_com_vetor,202
12,2022-10-23,0.0,0.9022059261062335,gradient_boosting,M1_com_vetor,202
12,2022-10-30,0.0,1.9639837719578164,gradient_boosting,M1_com_vetor,202
12,2022-11-06,6.0,0.09311862467935055,gradient_boosting,M1_com_vetor,202
12,2022-12-18,0.0,1.716986711967903,gradient_boosting,M1_com_vetor,202
12,2022-12-25,1.0,1.1306789112749502,gradient_boosting,M1_com_vetor,202
12,2023-01-01,0.0,1.4524231255594875,gradient_boosting,M1_com_vetor,202
12,2023-01-08,3.0,1.201154775187583,gradient_boosting,M1_com_vetor,202
12,2023-01-15,2.0,2.4746381825927393,gradient_boosting,M1_com_vetor,202
12,2023-01-22,0.0,1.902537597362405,gradient_boosting,M1_com_vetor,202
12,2023-01-29,2.0,2.5551857527857007,gradient_boosting,M1_com_vetor,202
12,2023-02-05,0.0,3.438597804469526,gradient_boosting,M1_com_vetor,202
12,2023-02-12,10.0,2.7212731379970694,gradient_boosting,M1_com_vetor,202
12,2023-02-19,7.0,7.7871996444035485,gradient_boosting,M1_com_vetor,202
12,2023-02-26,27.0,7.730963813359103,gradient_boosting,M1_com_vetor,202
12,2023-03-05,37.0,5.167104907579954,gradient_boosting,M1_com_vetor,202
12,2023-03-12,93.0,17.47057934398515,gradient_boosting,M1_com_vetor,202
12,2023-03-19,199.0,47.07677837797725,gradient_boosting,M1_com_vetor,202
12,2023-03-26,250.0,98.80923334400738,gradient_boosting,M1_com_vetor,202
12,2023-04-02,360.0,416.7103251807564,gradient_boosting,M1_com_vetor,202
12,2023-04-09,541.0,401.20789368382384,gradient_boosting,M1_com_vetor,202
12,2023-04-16,589.0,495.0225612602701,gradient_boosting,M1_com_vetor,202
12,2023-04-23,581.0,188.66064902743946,gradient_boosting,M1_com_vetor,202
12,2023-04-30,760.0,393.81543502812417,gradient_boosting,M1_com_vetor,202
12,2023-05-07,762.0,406.78957533405224,gradient_boosting,M1_com_vetor,202
12,2023-05-14,540.0,63.74170150963809,gradient_boosting,M1_com_vetor,202
12,2023-05-21,473.0,66.24373144615362,gradient_boosting,M1_com_vetor,202
12,2023-05-28,450.0,176.0766366896429,gradient_boosting,M1_com_vetor,202
12,2023-06-04,225.0,110.30142830473899,gradient_boosting,M1_com_vetor,202
12,2023-06-11,219.0,330.11149102662375,gradient_boosting,M1_com_vetor,202
12,2023-06-18,66.0,172.46628715317863,gradient_boosting,M1_com_vetor,202
12,2023-06-25,76.0,205.32662333266362,gradient_boosting,M1_com_vetor,202
12,2023-07-02,74.0,190.51784516178282,gradient_boosting,M1_com_vetor,202
12,2023-07-09,52.0,45.09003864210831,gradient_boosting,M1_com_vetor,202
12,2023-07-16,32.0,4.812549661036021,gradient_boosting,M1_com_vetor,202
12,2023-07-23,25.0,34.40476323873554,gradient_boosting,M1_com_vetor,202
12,2023-07-30,15.0,29.25872185792026,gradient_boosting,M1_com_vetor,202
12,2023-08-06,18.0,10.460479427777445,gradient_boosting,M1_com_vetor,202
12,2023-08-13,13.0,4.072222560723328,gradient_boosting,M1_com_vetor,202
12,2023-08-20,9.0,25.31265647693013,gradient_boosting,M1_com_vetor,202
12,2023-08-27,9.0,9.849162806475514,gradient_boosting,M1_com_vetor,202
12,2023-09-03,1.0,9.761674176655479,gradient_boosting,M1_com_vetor,202
12,2023-09-10,9.0,3.9798240360134622,gradient_boosting,M1_com_vetor,202
12,2023-09-17,3.0,6.539652305233181,gradient_boosting,M1_com_vetor,202
12,2023-09-24,0.0,1.318801313410935,gradient_boosting,M1_com_vetor,202
12,2023-10-01,5.0,1.0657400109891586,gradient_boosting,M1_com_vetor,202
12,2023-10-08,5.0,1.8759354753212796,gradient_boosting,M1_com_vetor,202
12,2023-10-15,4.0,3.6233789057177614,gradient_boosting,M1_com_vetor,202
12,2023-10-22,3.0,3.5428561031954784,gradient_boosting,M1_com_vetor,202
12,2023-10-29,7.0,2.2047618266326463,gradient_boosting,M1_com_vetor,202
12,2023-11-05,6.0,3.2472284516944883,gradient_boosting,M1_com_vetor,202
12,2023-11-12,0.0,3.98095615504008,gradient_boosting,M1_com_vetor,202
12,2023-11-19,3.0,2.9926535009081565,gradient_boosting,M1_com_vetor,202
12,2023-11-26,3.0,1.2355355569338016,gradient_boosting,M1_com_vetor,202
12,2023-12-03,7.0,1.9528462374562363,gradient_boosting,M1_com_vetor,202
12,2023-12-10,3.0,1.2560565174849851,gradient_boosting,M1_com_vetor,202
12,2023-12-17,3.0,2.8776671316399964,gradient_boosting,M1_com_vetor,202
12,2023-12-24,10.0,1.4779118958893696,gradient_boosting,M1_com_vetor,202
12,2023-12-31,9.0,2.656325373246757,gradient_boosting,M1_com_vetor,202
12,2024-01-07,11.0,3.0145496463440753,gradient_boosting,M1_com_vetor,202
12,2024-01-14,12.0,17.50537193584248,gradient_boosting,M1_com_vetor,202
12,2024-01-21,30.0,15.122448331166991,gradient_boosting,M1_com_vetor,202
12,2024-01-28,39.0,15.420060184789648,gradient_boosting,M1_com_vetor,202
12,2024-02-04,80.0,94.49234433625882,gradient_boosting,M1_com_vetor,202
12,2024-02-11,156.0,153.7436866327412,gradient_boosting,M1_com_vetor,202
12,2024-02-18,249.0,52.71642765140918,gradient_boosting,M1_com_vetor,202
12,2024-02-25,558.0,132.27564551175703,gradient_boosting,M1_com_vetor,202
12,2024-03-03,1311.0,257.66993263824406,gradient_boosting,M1_com_vetor,202
12,2024-03-10,1227.0,269.12139565529276,gradient_boosting,M1_com_vetor,202
12,2024-03-17,995.0,292.9236775628677,gradient_boosting,M1_com_vetor,202
12,2024-03-24,1109.0,499.9417807867415,gradient_boosting,M1_com_vetor,202
12,2024-03-31,1601.0,1027.249780787121,gradient_boosting,M1_com_vetor,202
12,2024-04-07,1849.0,859.3053175688829,gradient_boosting,M1_com_vetor,202
12,2024-04-14,1783.0,1192.6871856175587,gradient_boosting,M1_com_vetor,202
12,2024-04-21,1855.0,1257.7487967464035,gradient_boosting,M1_com_vetor,202
12,2024-04-28,1347.0,1173.9280431737793,gradient_boosting,M1_com_vetor,202
12,2024-05-05,911.0,1159.724747411702,gradient_boosting,M1_com_vetor,202
12,2024-05-12,1510.0,764.4693606848012,gradient_boosting,M1_com_vetor,202
12,2024-05-19,646.0,752.7809025362191,gradient_boosting,M1_com_vetor,202
12,2024-05-26,520.0,264.5844244034704,gradient_boosting,M1_com_vetor,202
12,2024-06-02,199.0,295.8027746334671,gradient_boosting,M1_com_vetor,202
12,2024-06-09,263.0,113.74680107327522,gradient_boosting,M1_com_vetor,202
12,2024-06-16,277.0,43.49371456701075,gradient_boosting,M1_com_vetor,202
12,2024-06-23,194.0,167.61677805110983,gradient_boosting,M1_com_vetor,202
12,2024-06-30,89.0,74.03152792420256,gradient_boosting,M1_com_vetor,202
12,2024-07-07,22.0,91.9223105025422,gradient_boosting,M1_com_vetor,202
12,2024-07-14,10.0,119.31869582772735,gradient_boosting,M1_com_vetor,202
12,2024-09-08,7.0,1.643343382129659,gradient_boosting,M1_com_vetor,202
12,2024-09-15,10.0,5.231676067307891,gradient_boosting,M1_com_vetor,202
12,2024-09-22,7.0,3.035342058600135,gradient_boosting,M1_com_vetor,202
12,2024-09-29,3.0,2.8994057403540827,gradient_boosting,M1_com_vetor,202
12,2024-10-06,6.0,2.184054049960206,gradient_boosting,M1_com_vetor,202
12,2024-10-13,2.0,5.109740314750723,gradient_boosting,M1_com_vetor,202
12,2024-10-20,3.0,4.543437753041156,gradient_boosting,M1_com_vetor,202
12,2024-10-27,3.0,4.622661893213689,gradient_boosting,M1_com_vetor,202
12,2024-11-03,1.0,4.228632705643996,gradient_boosting,M1_com_vetor,202
12,2024-11-10,2.0,3.005972991971723,gradient_boosting,M1_com_vetor,202
12,2024-11-17,0.0,2.829976320751873,gradient_boosting,M1_com_vetor,202
12,2024-11-24,7.0,3.9843779035932827,gradient_boosting,M1_com_vetor,202
12,2024-12-01,4.0,3.5673725018398255,gradient_boosting,M1_com_vetor,202
12,2024-12-08,5.0,5.383512991601035,gradient_boosting,M1_com_vetor,202
12,2024-12-15,1.0,4.765152693370353,gradient_boosting,M1_com_vetor,202
12,2024-12-22,1.0,4.063327740673975,gradient_boosting,M1_com_vetor,202
12,2024-12-29,19.0,7.365314362364902,gradient_boosting,M1_com_vetor,202
12,2025-01-05,26.0,7.154112408675844,gradient_boosting,M1_com_vetor,202
12,2025-01-12,32.0,23.371754375604425,gradient_boosting,M1_com_vetor,202
12,2025-01-19,37.0,30.11433435671237,gradient_boosting,M1_com_vetor,202
12,2025-01-26,47.0,3.63175762954642,gradient_boosting,M1_com_vetor,202
12,2025-02-02,75.0,12.707604539192142,gradient_boosting,M1_com_vetor,202
12,2025-02-09,161.0,25.923826781430932,gradient_boosting,M1_com_vetor,202
12,2025-02-16,245.0,112.78667215480239,gradient_boosting,M1_com_vetor,202
12,2025-02-23,383.0,331.96553788800776,gradient_boosting,M1_com_vetor,202
12,2025-03-02,494.0,674.8611508611946,gradient_boosting,M1_com_vetor,202
12,2025-03-09,917.0,808.9683944225977,gradient_boosting,M1_com_vetor,202
12,2025-03-16,1199.0,766.2190117441191,gradient_boosting,M1_com_vetor,202
12,2025-03-23,1801.0,1097.9750367240606,gradient_boosting,M1_com_vetor,202
12,2025-03-30,2381.0,1311.5386755859884,gradient_boosting,M1_com_vetor,202
12,2025-04-06,2184.0,1589.8753660221723,gradient_boosting,M1_com_vetor,202
12,2025-04-13,2247.0,1657.1973989273936,gradient_boosting,M1_com_vetor,202
12,2025-04-20,2229.0,1790.6282086193908,gradient_boosting,M1_com_vetor,202
12,2025-04-27,2212.0,1015.2082589215562,gradient_boosting,M1_com_vetor,202
12,2025-05-04,2159.0,1272.6192352707264,gradient_boosting,M1_com_vetor,202
12,2025-05-11,1944.0,1300.2981563129545,gradient_boosting,M1_com_vetor,202
12,2025-05-18,1988.0,793.603953078875,gradient_boosting,M1_com_vetor,202
12,2025-05-25,883.0,433.4404995104361,gradient_boosting,M1_com_vetor,202
12,2025-06-01,579.0,284.3728116111053,gradient_boosting,M1_com_vetor,202
12,2025-06-08,257.0,207.84613487182384,gradient_boosting,M1_com_vetor,202
12,2025-06-15,105.0,242.05912720716987,gradient_boosting,M1_com_vetor,202
12,2025-06-22,50.0,190.18949038377093,gradient_boosting,M1_com_vetor,202
12,2025-06-29,22.0,61.94791743497682,gradient_boosting,M1_com_vetor,202
12,2025-07-06,13.0,114.36801573324306,gradient_boosting,M1_com_vetor,202
12,2025-07-13,7.0,126.10884699053832,gradient_boosting,M1_com_vetor,202
12,2025-07-20,9.0,84.45271854731197,gradient_boosting,M1_com_vetor,202
12,2025-07-27,5.0,38.693375611998974,gradient_boosting,M1_com_vetor,202
12,2025-08-03,4.0,23.668266039619425,gradient_boosting,M1_com_vetor,202
12,2025-08-10,11.0,26.844110840498175,gradient_boosting,M1_com_vetor,202
12,2025-08-17,9.0,8.916901307824046,gradient_boosting,M1_com_vetor,202
12,2025-08-24,4.0,3.5697194459657404,gradient_boosting,M1_com_vetor,202
12,2025-08-31,8.0,3.8577075314798646,gradient_boosting,M1_com_vetor,202
12,2025-09-07,6.0,6.7507376664547625,gradient_boosting,M1_com_vetor,202
12,2025-09-14,3.0,5.986582582451689,gradient_boosting,M1_com_vetor,202
12,2025-09-21,9.0,4.802304597214715,gradient_boosting,M1_com_vetor,202
12,2025-09-28,6.0,3.8732174356286726,gradient_boosting,M1_com_vetor,202
12,2025-10-05,7.0,3.3076706481395703,gradient_boosting,M1_com_vetor,202
12,2025-10-12,5.0,12.112603071617709,gradient_boosting,M1_com_vetor,202
12,2025-10-19,4.0,3.9158487149101027,gradient_boosting,M1_com_vetor,202
12,2025-10-26,8.0,3.8028505830397523,gradient_boosting,M1_com_vetor,202
12,2025-11-02,4.0,5.093514288336461,gradient_boosting,M1_com_vetor,202
12,2025-11-09,0.0,4.3013716342299535,gradient_boosting,M1_com_vetor,202
12,2025-11-16,5.0,3.9634528741904353,gradient_boosting,M1_com_vetor,202
12,2025-11-23,2.0,6.0901746848001785,gradient_boosting,M1_com_vetor,202
12,2025-11-30,3.0,6.008785138842757,gradient_boosting,M1_com_vetor,202
12,2025-12-07,2.0,3.995046839415381,gradient_boosting,M1_com_vetor,202
12,2025-12-14,1.0,3.667408045250235,gradient_boosting,M1_com_vetor,202
12,2025-12-21,1.0,3.654230608873384,gradient_boosting,M1_com_vetor,202
12,2025-12-28,0.0,4.373049563978131,gradient_boosting,M1_com_vetor,202
12,2026-01-04,2.0,9.636019453337598,gradient_boosting,M1_com_vetor,202
12,2026-01-11,1.0,10.993292765769487,gradient_boosting,M1_com_vetor,202
12,2026-01-18,1.0,34.334160158835495,gradient_boosting,M1_com_vetor,202
12,2026-01-25,1.0,32.7188830236577,gradient_boosting,M1_com_vetor,202
12,2026-02-01,1.0,45.35671827298258,gradient_boosting,M1_com_vetor,202
8,2020-05-10,0.0,33.883699632017645,gradient_boosting,M0_sem_vetor,303
8,2020-05-17,1.0,10.492965221188692,gradient_boosting,M0_sem_vetor,303
8,2020-05-24,0.0,6.001987404047191,gradient_boosting,M0_sem_vetor,303
8,2020-05-31,0.0,28.699515011591377,gradient_boosting,M0_sem_vetor,303
8,2020-06-07,0.0,12.899246363142934,gradient_boosting,M0_sem_vetor,303
8,2020-06-14,0.0,1.952519473080571,gradient_boosting,M0_sem_vetor,303
8,2020-06-21,0.0,1.2739373613142086,gradient_boosting,M0_sem_vetor,303
8,2020-06-28,0.0,0.1726993208394026,gradient_boosting,M0_sem_vetor,303
8,2020-07-05,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2020-07-12,0.0,0.03312087238936242,gradient_boosting,M0_sem_vetor,303
8,2020-07-19,0.0,0.012396308302395858,gradient_boosting,M0_sem_vetor,303
8,2020-07-26,0.0,0.0064779319677556475,gradient_boosting,M0_sem_vetor,303
8,2020-08-02,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2020-08-09,0.0,0.06546414580856748,gradient_boosting,M0_sem_vetor,303
8,2020-08-16,0.0,0.012174631221280327,gradient_boosting,M0_sem_vetor,303
8,2020-08-23,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2020-08-30,0.0,0.0012338090399133844,gradient_boosting,M0_sem_vetor,303
8,2020-09-06,0.0,1.0236908792187593e-05,gradient_boosting,M0_sem_vetor,303
8,2020-09-13,0.0,1.0236908792187593e-05,gradient_boosting,M0_sem_vetor,303
8,2020-09-20,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2020-09-27,0.0,0.05069450843145273,gradient_boosting,M0_sem_vetor,303
8,2020-10-04,0.0,9.937625267439065e-06,gradient_boosting,M0_sem_vetor,303
8,2020-10-11,0.0,0.44294493537492524,gradient_boosting,M0_sem_vetor,303
8,2020-10-18,0.0,0.03364091105379083,gradient_boosting,M0_sem_vetor,303
8,2020-10-25,0.0,7.804254790873111e-06,gradient_boosting,M0_sem_vetor,303
8,2020-11-01,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2020-11-08,0.0,0.021624982241895328,gradient_boosting,M0_sem_vetor,303
8,2020-11-15,0.0,0.19079400034247124,gradient_boosting,M0_sem_vetor,303
8,2020-11-22,0.0,0.1909154538091245,gradient_boosting,M0_sem_vetor,303
8,2020-11-29,0.0,0.4312901084749597,gradient_boosting,M0_sem_vetor,303
8,2020-12-06,0.0,0.35704420055572006,gradient_boosting,M0_sem_vetor,303
8,2020-12-13,0.0,0.9834910521485758,gradient_boosting,M0_sem_vetor,303
8,2020-12-20,0.0,0.7732852605429679,gradient_boosting,M0_sem_vetor,303
8,2020-12-27,0.0,0.9983768731586526,gradient_boosting,M0_sem_vetor,303
8,2021-01-03,0.0,2.679681276205878,gradient_boosting,M0_sem_vetor,303
8,2021-01-10,0.0,1.875606277473628,gradient_boosting,M0_sem_vetor,303
8,2021-01-17,0.0,1.9869800287962585,gradient_boosting,M0_sem_vetor,303
8,2021-01-24,0.0,3.119191388723576,gradient_boosting,M0_sem_vetor,303
8,2021-01-31,0.0,1.4276022638094508,gradient_boosting,M0_sem_vetor,303
8,2021-02-07,0.0,3.730488954753619,gradient_boosting,M0_sem_vetor,303
8,2021-02-14,0.0,3.5512973343463243,gradient_boosting,M0_sem_vetor,303
8,2021-02-21,2.0,2.691209030827146,gradient_boosting,M0_sem_vetor,303
8,2021-02-28,0.0,1.6825451977027581,gradient_boosting,M0_sem_vetor,303
8,2021-03-07,1.0,16.34236271793478,gradient_boosting,M0_sem_vetor,303
8,2021-03-14,0.0,10.63248047051263,gradient_boosting,M0_sem_vetor,303
8,2021-03-21,1.0,13.927240201514358,gradient_boosting,M0_sem_vetor,303
8,2021-03-28,1.0,25.63878930737626,gradient_boosting,M0_sem_vetor,303
8,2021-04-04,9.0,19.47549329330028,gradient_boosting,M0_sem_vetor,303
8,2021-04-11,12.0,9.08023551547486,gradient_boosting,M0_sem_vetor,303
8,2021-04-18,12.0,20.9180968329723,gradient_boosting,M0_sem_vetor,303
8,2021-04-25,8.0,9.66489532435947,gradient_boosting,M0_sem_vetor,303
8,2021-05-02,7.0,10.539319504696657,gradient_boosting,M0_sem_vetor,303
8,2021-05-09,9.0,16.661349753681105,gradient_boosting,M0_sem_vetor,303
8,2021-05-16,5.0,12.950883720053726,gradient_boosting,M0_sem_vetor,303
8,2021-05-23,0.0,10.130524524229415,gradient_boosting,M0_sem_vetor,303
8,2021-05-30,1.0,25.33851315134082,gradient_boosting,M0_sem_vetor,303
8,2021-06-06,1.0,33.66637050776836,gradient_boosting,M0_sem_vetor,303
8,2021-06-13,0.0,22.974385176388296,gradient_boosting,M0_sem_vetor,303
8,2021-06-20,0.0,7.5321361012908294,gradient_boosting,M0_sem_vetor,303
8,2021-06-27,0.0,17.497797885821328,gradient_boosting,M0_sem_vetor,303
8,2021-07-04,1.0,1.6593402054610495,gradient_boosting,M0_sem_vetor,303
8,2021-07-11,0.0,0.8808477528536461,gradient_boosting,M0_sem_vetor,303
8,2021-07-18,1.0,1.4798807606467141,gradient_boosting,M0_sem_vetor,303
8,2021-07-25,0.0,0.0008418718431576494,gradient_boosting,M0_sem_vetor,303
8,2021-08-01,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2021-08-08,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2021-08-15,0.0,0.003198085482481926,gradient_boosting,M0_sem_vetor,303
8,2021-08-22,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2021-08-29,0.0,0.223950344762834,gradient_boosting,M0_sem_vetor,303
8,2021-09-05,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2021-09-12,0.0,0.024446936199392977,gradient_boosting,M0_sem_vetor,303
8,2021-09-19,0.0,0.026441870310086955,gradient_boosting,M0_sem_vetor,303
8,2021-09-26,0.0,5.394253075760062e-06,gradient_boosting,M0_sem_vetor,303
8,2021-10-03,0.0,5.394253075760062e-06,gradient_boosting,M0_sem_vetor,303
8,2021-10-10,0.0,0.0005947918860603475,gradient_boosting,M0_sem_vetor,303
8,2021-10-17,0.0,0.004520717170832917,gradient_boosting,M0_sem_vetor,303
8,2021-10-24,0.0,5.394253075760062e-06,gradient_boosting,M0_sem_vetor,303
8,2021-10-31,0.0,0.0,gradient_boosting,M0_sem_vetor,303
8,2021-11-07,0.0,0.024152462049191147,gradient_boosting,M0_sem_vetor,303
8,2021-11-14,0.0,0.03420969468102135,gradient_boosting,M0_sem_vetor,303
8,2021-11-21,0.0,0.02794565950808943,gradient_boosting,M0_sem_vetor,303
8,2021-11-28,0.0,0.01333403415866262,gradient_boosting,M0_sem_vetor,303
