ID;Local;Ano;Semana;Data Inicio;Data Fim;Latitude;Longitude;Aedes aegypti;Aedes albopictus;Culex sp;Precipitation;Temperature;Relative humidity;Mes
2250733;APARICIO BORGES;2022;22;2022-05-29;2022-06-04;-30.070;-51.188;0;0;0;;;;5
2250734;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.047;-51.174;0;0;0;;;;5
2250735;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.056;-51.184;0;0;0;;;;5
2250736;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.052;-51.179;0;0;0;;;;5
2250737;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.057;-51.182;0;0;0;;;;5
2250738;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.054;-51.182;0;0;0;;;;5
2250739;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.056;-51.180;0;0;0;;;;5
2250740;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.052;-51.182;0;0;1;;;;5
2250741;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.055;-51.175;0;0;0;;;;5
2250742;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.054;-51.172;0;0;0;;;;5
2250743;JARDIM BOTANICO;2022;22;2022-05-29;2022-06-04;-30.057;-51.177;0;0;0;;;;5
2250744;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.046;-51.140;0;0;0;;;;5
2250745;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.044;-51.137;0;0;0;;;;5
2250746;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.047;-51.143;0;0;0;;;;5
2250747;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.049;-51.149;0;0;0;;;;5
2250748;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.047;-51.147;0;0;0;;;;5
2250749;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.057;-51.151;0;0;0;;;;5
2250750;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.055;-51.151;0;0;0;;;;5
2250751;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.058;-51.147;1;0;0;;;;5
2250752;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.059;-51.150;0;0;0;;;;5
2250753;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.055;-51.143;0;0;0;;;;5
2250754;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.046;-51.143;0;0;0;;;;5
2250755;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.060;-51.148;0;0;0;;;;5
2250756;PARTENON;2022;22;2022-05-29;2022-06-04;-30.064;-51.150;0;0;0;;;;5
2250757;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.062;-51.148;0;0;0;;;;5
2250758;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.050;-51.146;0;0;0;;;;5
2250759;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.055;-51.147;0;0;0;;;;5
2250760;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.053;-51.149;0;0;0;;;;5
2250761;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.053;-51.151;0;0;0;;;;5
2250762;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.051;-51.150;0;0;0;;;;5
2250763;JARDIM CARVALHO;2022;22;2022-05-29;2022-06-04;-30.055;-51.159;0;0;0;;;;5
2250764;JARDIM DO SALSO;2022;22;2022-05-29;2022-06-04;-30.049;-51.165;0;0;0;;;;5
2250765;JARDIM DO SALSO;2022;22;2022-05-29;2022-06-04;-30.048;-51.170;0;0;0;;;;5
2250766;JARDIM DO SALSO;2022;22;2022-05-29;2022-06-04;-30.047;-51.166;0;0;0;;;;5
2250767;JARDIM DO SALSO;2022;22;2022-05-29;2022-06-04;-30.050;-51.171;0;0;0;;;;5
2250768;PARTENON;2022;22;2022-05-29;2022-06-04;-30.058;-51.165;0;0;0;;;;5
2250769;PARTENON;2022;22;2022-05-29;2022-06-04;-30.061;-51.162;0;0;0;;;;5
2250770;PARTENON;2022;22;2022-05-29;2022-06-04;-30.063;-51.158;0;0;0;;;;5
2250771;PARTENON;2022;22;2022-05-29;2022-06-04;-30.060;-51.189;0;0;0;;;;5
2250772;PARTENON;2022;22;2022-05-29;2022-06-04;-30.061;-51.179;0;0;0;;;;5
2250773;PARTENON;2022;22;2022-05-29;2022-06-04;-30.056;-51.172;0;0;0;;;;5
2250774;PARTENON;2022;22;2022-05-29;2022-06-04;-30.060;-51.172;0;0;0;;;;5
2250775;PARTENON;2022;22;2022-05-29;2022-06-04;-30.058;-51.170;0;0;0;;;;5
2250776;PARTENON;2022;22;2022-05-29;2022-06-04;-30.055;-51.189;0;0;0;;;;5
2250777;PARTENON;2022;22;2022-05-29;2022-06-04;-30.059;-51.191;0;0;0;;;;5
2250778;PARTENON;2022;22;2022-05-29;2022-06-04;-30.062;-51.188;0;0;0;;;;5
2250779;PARTENON;2022;22;2022-05-29;2022-06-04;-30.058;-51.187;0;0;0;;;;5
2250780;PARTENON;2022;22;2022-05-29;2022-06-04;-30.065;-51.189;0;0;0;;;;5
2250781;PARTENON;2022;22;2022-05-29;2022-06-04;-30.061;-51.192;0;0;0;;;;5
2250782;PARTENON;2022;22;2022-05-29;2022-06-04;-30.058;-51.177;0;0;0;;;;5
2250783;PARTENON;2022;22;2022-05-29;2022-06-04;-30.059;-51.180;0;0;0;;;;5
2250784;PARTENON;2022;22;2022-05-29;2022-06-04;-30.064;-51.185;0;0;0;;;;5
2250785;PARTENON;2022;22;2022-05-29;2022-06-04;-30.062;-51.185;1;0;0;;;;5
2250786;PARTENON;2022;22;2022-05-29;2022-06-04;-30.059;-51.185;0;0;0;;;;5
2250787;PARTENON;2022;22;2022-05-29;2022-06-04;-30.058;-51.184;2;0;0;;;;5
2250788;PARTENON;2022;22;2022-05-29;2022-06-04;-30.064;-51.179;0;0;0;;;;5
2250789;PARTENON;2022;22;2022-05-29;2022-06-04;-30.058;-51.159;1;0;0;;;;5
2250790;PARTENON;2022;22;2022-05-29;2022-06-04;-30.057;-51.156;0;0;0;;;;5
2250791;PARTENON;2022;22;2022-05-29;2022-06-04;-30.056;-51.167;0;0;0;;;;5
2250792;PARTENON;2022;22;2022-05-29;2022-06-04;-30.059;-51.166;0;0;0;;;;5
2250793;PARTENON;2022;22;2022-05-29;2022-06-04;-30.057;-51.165;0;0;0;;;;5
2250794;PARTENON;2022;22;2022-05-29;2022-06-04;-30.057;-51.161;0;0;0;;;;5
2250795;PARTENON;2022;22;2022-05-29;2022-06-04;-30.062;-51.160;0;0;0;;;;5
2250796;PARTENON;2022;22;2022-05-29;2022-06-04;-30.064;-51.183;0;0;0;;;;5
2250797;PARTENON;2022;22;2022-05-29;2022-06-04;-30.064;-51.153;0;0;0;;;;5
2250798;PARTENON;2022;22;2022-05-29;2022-06-04;-30.064;-51.156;0;0;0;;;;5
2250799;PARTENON;2022;22;2022-05-29;2022-06-04;-30.059;-51.153;0;0;0;;;;5
2250800;PARTENON;2022;22;2022-05-29;2022-06-04;-30.061;-51.158;0;0;0;;;;5
2250801;PARTENON;2022;22;2022-05-29;2022-06-04;-30.062;-51.151;0;0;0;;;;5
2250802;PARTENON;2022;22;2022-05-29;2022-06-04;-30.060;-51.156;0;0;0;;;;5
2250803;PARTENON;2022;22;2022-05-29;2022-06-04;-30.059;-51.169;0;0;0;;;;5
2250804;PARTENON;2022;22;2022-05-29;2022-06-04;-30.057;-51.190;0;0;0;;;;5
2250805;PARTENON;2022;22;2022-05-29;2022-06-04;-30.057;-51.192;0;0;0;;;;5
2250806;PARTENON;2022;22;2022-05-29;2022-06-04;-30.055;-51.190;0;0;0;;;;5
2250807;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.029;-51.110;0;0;0;;;;5
2250808;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.036;-51.107;0;0;0;;;;5
2250809;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.011;-51.113;1;0;0;;;;5
2250810;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.040;-51.104;0;0;1;;;;5
2250811;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-30.000;-51.102;0;0;0;;;;5
2250812;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.014;-51.114;0;0;0;;;;5
2250813;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.037;-51.105;0;0;0;;;;5
2250814;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.031;-51.113;1;0;0;;;;5
2250815;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.030;-51.106;0;0;0;;;;5
2250816;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.005;-51.120;0;0;0;;;;5
2250817;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.025;-51.118;0;0;0;;;;5
2250818;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.031;-51.117;0;0;0;;;;5
2250819;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.033;-51.107;0;0;1;;;;5
2250820;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.019;-51.097;0;0;0;;;;5
2250821;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.036;-51.113;0;0;0;;;;5
2250822;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.021;-51.097;0;0;0;;;;5
2250823;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.023;-51.096;1;0;0;;;;5
2250824;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.035;-51.106;1;0;0;;;;5
2250825;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.040;-51.106;0;0;0;;;;5
2250826;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.011;-51.127;0;0;0;;;;5
2250827;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.012;-51.125;4;0;0;;;;5
2250828;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.020;-51.126;0;0;0;;;;5
2250829;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.025;-51.129;0;0;0;;;;5
2250830;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.020;-51.123;0;0;0;;;;5
2250831;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.023;-51.122;3;0;0;;;;5
2250832;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.023;-51.124;4;0;0;;;;5
2250833;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.022;-51.120;0;0;1;;;;5
2250834;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.017;-51.124;0;0;0;;;;5
2250835;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.015;-51.122;0;0;0;;;;5
2250836;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.015;-51.120;0;0;0;;;;5
2250837;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.018;-51.119;1;0;0;;;;5
2250838;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.020;-51.120;0;0;0;;;;5
2250839;PASSO DAS PEDRAS;2022;22;2022-05-29;2022-06-04;-30.027;-51.130;0;0;0;;;;5
2250840;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.006;-51.125;0;0;0;;;;5
2250841;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.005;-51.097;1;0;0;;;;5
2250842;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.011;-51.106;0;0;0;;;;5
2250843;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.013;-51.111;0;0;0;;;;5
2250844;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.013;-51.109;0;0;0;;;;5
2250845;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.011;-51.111;0;0;0;;;;5
2250846;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.009;-51.118;0;0;0;;;;5
2250847;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.008;-51.107;0;0;0;;;;5
2250848;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-30.000;-51.103;0;0;0;;;;5
2250849;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.014;-51.109;0;0;0;;;;5
2250850;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.016;-51.107;0;0;0;;;;5
2250851;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.996;-51.096;0;0;0;;;;5
2250852;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.006;-51.106;0;0;0;;;;5
2250853;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.005;-51.109;0;0;1;;;;5
2250854;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.997;-51.099;1;0;0;;;;5
2250855;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.006;-51.104;0;0;0;;;;5
2250856;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.009;-51.105;0;0;0;;;;5
2250857;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.010;-51.102;0;0;0;;;;5
2250858;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.997;-51.105;2;0;0;;;;5
2250859;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.995;-51.102;1;0;0;;;;5
2250860;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.002;-51.101;1;0;0;;;;5
2250861;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.005;-51.102;0;0;0;;;;5
2250862;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.015;-51.143;0;0;0;;;;5
2250863;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.016;-51.140;1;0;0;;;;5
2250864;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.014;-51.139;0;0;0;;;;5
2250865;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.019;-51.138;0;0;0;;;;5
2250866;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.016;-51.137;0;0;0;;;;5
2250867;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.998;-51.097;0;0;0;;;;5
2250868;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.027;-51.132;0;0;0;;;;5
2250869;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.009;-51.099;2;0;0;;;;5
2250870;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.013;-51.133;0;0;0;;;;5
2250871;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.010;-51.097;0;0;0;;;;5
2250872;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.030;-51.133;0;0;0;;;;5
2250873;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.997;-51.101;0;0;0;;;;5
2250874;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.003;-51.099;1;0;0;;;;5
2250875;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.014;-51.135;0;0;0;;;;5
2250876;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.995;-51.099;0;0;0;;;;5
2250877;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.001;-51.097;2;0;0;;;;5
2250878;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.012;-51.135;0;0;0;;;;5
2250879;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.002;-51.093;0;0;0;;;;5
2250880;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.002;-51.090;0;0;1;;;;5
2250881;VILA IPIRANGA;2022;22;2022-05-29;2022-06-04;-30.021;-51.145;0;0;1;;;;5
2250882;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.990;-51.096;0;0;0;;;;5
2250883;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.023;-51.142;0;0;0;;;;5
2250884;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-30.000;-51.090;0;0;0;;;;5
2250885;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.025;-51.136;0;0;0;;;;5
2250886;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.022;-51.136;0;0;0;;;;5
2250887;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.020;-51.136;0;0;0;;;;5
2250888;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.021;-51.131;0;0;0;;;;5
2250889;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.019;-51.143;0;0;0;;;;5
2250890;PARQUE SANTA FE;2022;22;2022-05-29;2022-06-04;-30.012;-51.099;0;0;0;;;;5
2250891;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.024;-51.132;0;0;0;;;;5
2250892;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.993;-51.099;1;0;0;;;;5
2250893;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.015;-51.112;0;0;0;;;;5
2250894;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.014;-51.097;0;0;0;;;;5
2250895;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.993;-51.094;0;0;0;;;;5
2250896;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.017;-51.107;0;0;0;;;;5
2250897;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.011;-51.096;0;0;0;;;;5
2250898;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.019;-51.117;0;0;0;;;;5
2250899;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.989;-51.100;0;0;0;;;;5
2250900;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.018;-51.113;0;0;0;;;;5
2250901;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.991;-51.103;0;0;1;;;;5
2250902;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.018;-51.110;1;0;0;;;;5
2250903;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.995;-51.094;0;0;0;;;;5
2250904;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.017;-51.116;0;0;0;;;;5
2250905;SANTA ROSA DE LIMA;2022;22;2022-05-29;2022-06-04;-29.999;-51.099;1;0;0;;;;5
2250906;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.004;-51.092;1;0;0;;;;5
2250907;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.025;-51.114;0;0;0;;;;5
2250908;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.024;-51.110;0;0;0;;;;5
2250909;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.024;-51.106;0;0;0;;;;5
2250910;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.024;-51.102;1;0;0;;;;5
2250911;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.021;-51.102;0;0;0;;;;5
2250912;JARDIM LEOPOLDINA;2022;22;2022-05-29;2022-06-04;-30.022;-51.113;0;0;0;;;;5
2250913;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.032;-51.112;0;0;0;;;;5
2250914;JARDIM ITU;2022;22;2022-05-29;2022-06-04;-30.013;-51.143;0;0;0;;;;5
2250915;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.030;-51.107;0;0;0;;;;5
2250916;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.027;-51.107;0;0;0;;;;5
2250917;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.021;-51.107;0;0;1;;;;5
2250918;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.027;-51.104;0;0;0;;;;5
2250919;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.028;-51.101;0;0;0;;;;5
2250920;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.024;-51.099;0;0;0;;;;5
2250921;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.031;-51.110;0;0;0;;;;5
2250922;RUBEM BERTA;2022;22;2022-05-29;2022-06-04;-30.019;-51.101;0;0;0;;;;5
2250923;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.034;-51.119;0;0;0;;;;5
2250924;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.031;-51.120;0;0;0;;;;5
2250925;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.036;-51.115;0;0;0;;;;5
2250926;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.036;-51.117;0;0;0;;;;5
2250927;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.034;-51.112;0;0;1;;;;5
2250928;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.033;-51.114;0;0;0;;;;5
2250929;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.028;-51.118;0;0;0;;;;5
2250930;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.011;-51.123;0;0;0;;;;5
2250931;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.030;-51.120;1;0;0;;;;5
2250932;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.012;-51.119;0;0;0;;;;5
2250933;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.027;-51.109;0;0;0;;;;5
2250934;COSTA E SILVA;2022;22;2022-05-29;2022-06-04;-30.010;-51.119;0;0;0;;;;5
2250935;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.027;-51.119;0;0;0;;;;5
2250936;MARIO QUINTANA;2022;22;2022-05-29;2022-06-04;-30.030;-51.112;0;0;0;;;;5
2259933;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.009;-51.178;0;0;0;;;;6
2259934;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.012;-51.178;0;0;0;;;;6
2259935;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.018;-51.164;1;0;0;;;;6
2259936;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.019;-51.161;0;0;0;;;;6
2259937;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.016;-51.163;0;0;0;;;;6
2259938;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.013;-51.168;0;0;0;;;;6
2259939;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.014;-51.166;1;0;0;;;;6
2259940;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.012;-51.163;0;0;0;;;;6
2259941;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.016;-51.167;0;0;0;;;;6
2259942;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.019;-51.164;0;0;0;;;;6
2259943;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.012;-51.175;0;0;2;;;;6
2259944;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.016;-51.169;0;0;0;;;;6
2259945;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.014;-51.177;0;0;0;;;;6
2259946;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.014;-51.173;0;0;0;;;;6
2259947;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.009;-51.180;2;0;0;;;;6
2259948;PASSO DA AREIA;2022;23;2022-06-05;2022-06-11;-30.012;-51.174;1;0;0;;;;6
2259949;SARANDI;2022;23;2022-06-05;2022-06-11;-30.010;-51.140;0;0;0;;;;6
2259950;SARANDI;2022;23;2022-06-05;2022-06-11;-30.007;-51.138;0;0;0;;;;6
2259951;SARANDI;2022;23;2022-06-05;2022-06-11;-30.009;-51.136;0;0;0;;;;6
2259952;SARANDI;2022;23;2022-06-05;2022-06-11;-30.007;-51.135;0;0;1;;;;6
2259953;SARANDI;2022;23;2022-06-05;2022-06-11;-30.005;-51.136;0;0;0;;;;6
2259954;SARANDI;2022;23;2022-06-05;2022-06-11;-30.008;-51.139;0;0;0;;;;6
2259955;SARANDI;2022;23;2022-06-05;2022-06-11;-30.004;-51.134;0;0;0;;;;6
2259956;SARANDI;2022;23;2022-06-05;2022-06-11;-30.007;-51.132;0;0;0;;;;6
2259957;SARANDI;2022;23;2022-06-05;2022-06-11;-30.005;-51.131;0;0;0;;;;6
2259958;SARANDI;2022;23;2022-06-05;2022-06-11;-30.003;-51.131;0;0;0;;;;6
2259959;SARANDI;2022;23;2022-06-05;2022-06-11;-30.002;-51.129;0;0;0;;;;6
2259960;SARANDI;2022;23;2022-06-05;2022-06-11;-30.008;-51.130;0;0;0;;;;6
2259961;SARANDI;2022;23;2022-06-05;2022-06-11;-30.006;-51.128;0;0;0;;;;6
2259962;SARANDI;2022;23;2022-06-05;2022-06-11;-30.002;-51.123;0;0;0;;;;6
2259963;SARANDI;2022;23;2022-06-05;2022-06-11;-30.004;-51.126;0;0;0;;;;6
2259964;SARANDI;2022;23;2022-06-05;2022-06-11;-29.999;-51.125;0;0;0;;;;6
2259965;SARANDI;2022;23;2022-06-05;2022-06-11;-30.010;-51.130;0;0;0;;;;6
2259966;SARANDI;2022;23;2022-06-05;2022-06-11;-29.994;-51.121;0;0;0;;;;6
2259967;SARANDI;2022;23;2022-06-05;2022-06-11;-29.996;-51.121;0;0;0;;;;6
2259968;SARANDI;2022;23;2022-06-05;2022-06-11;-29.994;-51.124;0;0;0;;;;6
2259969;SARANDI;2022;23;2022-06-05;2022-06-11;-29.993;-51.124;0;0;0;;;;6
2259970;SARANDI;2022;23;2022-06-05;2022-06-11;-29.996;-51.124;0;0;0;;;;6
2259971;SARANDI;2022;23;2022-06-05;2022-06-11;-29.998;-51.127;0;0;0;;;;6
2259972;SARANDI;2022;23;2022-06-05;2022-06-11;-30.000;-51.133;0;0;0;;;;6
2259973;SARANDI;2022;23;2022-06-05;2022-06-11;-30.001;-51.131;0;0;0;;;;6
2259974;SARANDI;2022;23;2022-06-05;2022-06-11;-29.997;-51.130;0;0;0;;;;6
2259975;SARANDI;2022;23;2022-06-05;2022-06-11;-29.993;-51.128;0;0;0;;;;6
2259976;SARANDI;2022;23;2022-06-05;2022-06-11;-29.995;-51.126;0;0;0;;;;6
2259977;SARANDI;2022;23;2022-06-05;2022-06-11;-30.000;-51.128;0;0;0;;;;6
2259978;SARANDI;2022;23;2022-06-05;2022-06-11;-29.994;-51.131;0;0;0;;;;6
2259979;SARANDI;2022;23;2022-06-05;2022-06-11;-30.002;-51.137;1;0;0;;;;6
2259980;SARANDI;2022;23;2022-06-05;2022-06-11;-30.000;-51.136;0;0;0;;;;6
2259981;SARANDI;2022;23;2022-06-05;2022-06-11;-30.001;-51.134;0;0;1;;;;6
2259982;SARANDI;2022;23;2022-06-05;2022-06-11;-29.998;-51.134;0;0;0;;;;6
2259983;SARANDI;2022;23;2022-06-05;2022-06-11;-29.995;-51.135;0;0;0;;;;6
2259984;SARANDI;2022;23;2022-06-05;2022-06-11;-29.996;-51.133;0;0;0;;;;6
2259985;SARANDI;2022;23;2022-06-05;2022-06-11;-29.993;-51.132;0;0;0;;;;6
