ID;Local;Ano;Semana;Data Inicio;Data Fim;Latitude;Longitude;Aedes aegypti;Aedes albopictus;Culex sp;Precipitation;Temperature;Relative humidity;Mes
2670429;NONOAI;2023;11;2023-03-12;2023-03-18;-30.113;-51.224;1;0;0;;;;3
2670430;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.117;-51.210;2;0;0;;;;3
2670431;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.126;-51.207;1;0;1;;;;3
2670432;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.120;-51.214;2;0;1;;;;3
2670433;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.126;-51.210;3;0;0;;;;3
2670434;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.128;-51.213;0;0;1;;;;3
2670435;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.119;-51.215;0;0;0;;;;3
2670436;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.121;-51.212;0;0;0;;;;3
2670437;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.122;-51.217;0;0;3;;;;3
2670438;NONOAI;2023;11;2023-03-12;2023-03-18;-30.089;-51.227;0;0;0;;;;3
2670439;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.103;-51.246;0;0;0;;;;3
2670440;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.123;-51.223;0;0;0;;;;3
2670441;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.103;-51.250;0;0;0;;;;3
2670442;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.105;-51.246;1;0;0;;;;3
2670443;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.105;-51.250;2;0;0;;;;3
2670444;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.118;-51.207;3;0;0;;;;3
2670445;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.105;-51.253;0;0;0;;;;3
2670446;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.105;-51.256;1;0;0;;;;3
2670447;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.107;-51.256;0;0;0;;;;3
2670448;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.110;-51.256;2;0;0;;;;3
2670449;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.107;-51.230;2;0;1;;;;3
2670450;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.121;-51.227;0;0;0;;;;3
2670451;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.123;-51.227;0;0;2;;;;3
2670452;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.116;-51.225;0;0;0;;;;3
2670453;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.108;-51.249;1;0;0;;;;3
2670454;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.118;-51.224;2;0;0;;;;3
2670455;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.109;-51.253;2;0;0;;;;3
2670456;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.111;-51.255;1;0;0;;;;3
2670457;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.097;-51.233;0;0;0;;;;3
2670458;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.108;-51.246;1;0;0;;;;3
2670459;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.110;-51.246;1;0;2;;;;3
2670460;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.099;-51.237;0;0;0;;;;3
2670461;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.100;-51.239;0;0;0;;;;3
2670462;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.102;-51.237;7;0;0;;;;3
2670463;NONOAI;2023;11;2023-03-12;2023-03-18;-30.094;-51.224;0;0;0;;;;3
2670464;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.102;-51.240;0;0;2;;;;3
2670465;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.111;-51.252;2;0;0;;;;3
2670466;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.102;-51.243;1;0;0;;;;3
2670467;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.114;-51.254;6;0;0;;;;3
2670468;NONOAI;2023;11;2023-03-12;2023-03-18;-30.091;-51.230;3;0;0;;;;3
2670469;NONOAI;2023;11;2023-03-12;2023-03-18;-30.094;-51.233;2;0;2;;;;3
2670470;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.107;-51.237;0;0;2;;;;3
2670471;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.105;-51.233;2;0;0;;;;3
2670472;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.110;-51.242;2;0;0;;;;3
2670473;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.105;-51.240;1;0;0;;;;3
2670474;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.105;-51.237;0;0;0;;;;3
2670475;NONOAI;2023;11;2023-03-12;2023-03-18;-30.089;-51.221;0;0;0;;;;3
2670476;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.114;-51.251;3;0;0;;;;3
2670477;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.114;-51.257;0;0;0;;;;3
2670478;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.104;-51.243;3;0;0;;;;3
2670479;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.110;-51.248;1;0;0;;;;3
2670480;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.094;-51.230;3;0;0;;;;3
2670481;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.113;-51.248;0;0;0;;;;3
2670482;NONOAI;2023;11;2023-03-12;2023-03-18;-30.092;-51.227;2;0;0;;;;3
2670483;NONOAI;2023;11;2023-03-12;2023-03-18;-30.088;-51.223;2;0;0;;;;3
2670484;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.108;-51.233;2;0;0;;;;3
2670485;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.126;-51.214;2;0;0;;;;3
2670486;NONOAI;2023;11;2023-03-12;2023-03-18;-30.091;-51.224;0;0;0;;;;3
2670487;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.113;-51.245;2;0;1;;;;3
2670488;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.123;-51.215;1;0;0;;;;3
2670489;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.107;-51.240;2;0;0;;;;3
2670490;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.107;-51.243;1;0;0;;;;3
2670491;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.113;-51.240;2;0;0;;;;3
2670492;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.110;-51.239;1;0;0;;;;3
2670493;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.111;-51.236;0;0;0;;;;3
2670494;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.117;-51.257;3;0;0;;;;3
2670495;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.116;-51.219;0;0;0;;;;3
2670496;NONOAI;2023;11;2023-03-12;2023-03-18;-30.097;-51.231;0;0;0;;;;3
2670497;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.102;-51.234;2;0;0;;;;3
2670498;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.096;-51.228;2;0;1;;;;3
2670499;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.099;-51.231;0;0;1;;;;3
2670500;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.103;-51.230;0;0;0;;;;3
2670501;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.102;-51.228;3;0;0;;;;3
2670502;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.096;-51.224;3;0;0;;;;3
2670503;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.102;-51.224;0;0;0;;;;3
2670504;NONOAI;2023;11;2023-03-12;2023-03-18;-30.094;-51.221;0;0;0;;;;3
2670505;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.116;-51.214;0;0;0;;;;3
2670506;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.099;-51.225;0;0;0;;;;3
2670507;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.107;-51.224;1;0;1;;;;3
2670508;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.105;-51.224;3;0;0;;;;3
2670509;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.108;-51.221;0;0;1;;;;3
2670510;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.107;-51.227;0;0;0;;;;3
2670511;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.128;-51.204;1;0;0;;;;3
2670512;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.115;-51.211;3;0;0;;;;3
2670513;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.116;-51.227;0;0;1;;;;3
2670514;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.113;-51.230;0;0;0;;;;3
2670515;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.112;-51.227;0;0;0;;;;3
2670516;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.109;-51.227;1;0;0;;;;3
2670517;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.105;-51.227;0;0;0;;;;3
2670518;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.121;-51.223;2;0;0;;;;3
2670519;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.124;-51.221;3;0;0;;;;3
2670520;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.099;-51.233;0;0;0;;;;3
2670521;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.111;-51.230;3;0;0;;;;3
2670522;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.099;-51.227;2;0;3;;;;3
2670523;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.126;-51.221;3;0;0;;;;3
2670524;CAVALHADA;2023;11;2023-03-12;2023-03-18;-30.128;-51.221;0;0;0;;;;3
2670525;CAMAQUÃ;2023;11;2023-03-12;2023-03-18;-30.110;-51.233;2;0;0;;;;3
2670526;NONOAI;2023;11;2023-03-12;2023-03-18;-30.093;-51.228;3;0;0;;;;3
2670527;TRISTEZA;2023;11;2023-03-12;2023-03-18;-30.112;-51.243;3;0;0;;;;3
2670528;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.114;-51.217;0;0;0;;;;3
2670529;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.119;-51.221;1;0;0;;;;3
2670530;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.115;-51.222;0;0;0;;;;3
2670531;VILA NOVA;2023;11;2023-03-12;2023-03-18;-30.114;-51.220;0;0;0;;;;3
2670758;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.030;-51.151;7;0;0;;;;3
2670759;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.037;-51.149;2;0;0;;;;3
2670760;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.035;-51.149;1;0;0;;;;3
2670761;BELA VISTA;2023;11;2023-03-12;2023-03-18;-30.037;-51.194;3;0;0;;;;3
2670762;BELA VISTA;2023;11;2023-03-12;2023-03-18;-30.037;-51.190;1;0;0;;;;3
2670763;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.021;-51.143;3;0;0;;;;3
2670764;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.037;-51.146;2;0;0;;;;3
2670765;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.040;-51.158;3;0;0;;;;3
2670766;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.040;-51.193;4;0;0;;;;3
2670767;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.020;-51.135;2;0;0;;;;3
2670768;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.042;-51.193;0;0;0;;;;3
2670769;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.045;-51.184;0;0;0;;;;3
2670770;JARDIM BOTANICO;2023;11;2023-03-12;2023-03-18;-30.047;-51.182;0;0;0;;;;3
2670771;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.045;-51.187;1;0;0;;;;3
2670772;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.042;-51.187;7;0;0;;;;3
2670773;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.044;-51.189;0;0;0;;;;3
2670774;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.029;-51.137;7;0;0;;;;3
2670775;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.027;-51.137;2;0;0;;;;3
2670776;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.021;-51.140;0;0;0;;;;3
2670777;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.043;-51.190;1;0;0;;;;3
2670778;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.040;-51.181;0;0;0;;;;3
2670779;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.039;-51.177;1;0;0;;;;3
2670780;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.040;-51.184;0;0;0;;;;3
2670781;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.040;-51.187;4;0;0;;;;3
2670782;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.043;-51.184;0;0;0;;;;3
2670783;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.040;-51.172;10;0;0;;;;3
2670784;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.038;-51.174;0;0;0;;;;3
2670785;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.046;-51.178;0;0;0;;;;3
2670786;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.042;-51.178;3;0;0;;;;3
2670787;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.042;-51.180;3;0;0;;;;3
2670788;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.045;-51.180;0;0;0;;;;3
2670789;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.037;-51.178;3;0;0;;;;3
2670790;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.037;-51.183;2;0;0;;;;3
2670791;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.043;-51.175;0;0;0;;;;3
2670792;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.037;-51.187;3;0;0;;;;3
2670793;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.040;-51.190;4;0;0;;;;3
2670794;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.038;-51.181;0;0;0;;;;3
2670795;JARDIM CARVALHO;2023;11;2023-03-12;2023-03-18;-30.044;-51.142;3;0;0;;;;3
2670796;JARDIM CARVALHO;2023;11;2023-03-12;2023-03-18;-30.043;-51.147;0;0;0;;;;3
2670797;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.042;-51.165;3;0;0;;;;3
2670798;JARDIM CARVALHO;2023;11;2023-03-12;2023-03-18;-30.043;-51.150;3;0;0;;;;3
2670799;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.043;-51.158;0;0;0;;;;3
2670800;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.045;-51.156;3;0;0;;;;3
2670801;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.043;-51.153;14;0;0;;;;3
2670802;JARDIM CARVALHO;2023;11;2023-03-12;2023-03-18;-30.045;-51.146;1;0;0;;;;3
2670803;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.046;-51.152;0;0;0;;;;3
2670804;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.043;-51.155;1;0;0;;;;3
2670805;JARDIM CARVALHO;2023;11;2023-03-12;2023-03-18;-30.046;-51.143;2;0;0;;;;3
2670806;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.043;-51.171;0;0;0;;;;3
2670807;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.040;-51.165;3;0;0;;;;3
2670808;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.045;-51.171;1;0;0;;;;3
2670809;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.046;-51.165;0;0;0;;;;3
2670810;JARDIM CARVALHO;2023;11;2023-03-12;2023-03-18;-30.045;-51.149;4;0;0;;;;3
2670811;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.042;-51.161;2;0;0;;;;3
2670812;PETROPOLIS;2023;11;2023-03-12;2023-03-18;-30.040;-51.171;0;0;0;;;;3
2670813;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.043;-51.168;4;0;0;;;;3
2670814;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.045;-51.168;2;0;0;;;;3
2670815;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.040;-51.162;8;0;0;;;;3
2670816;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.045;-51.161;0;0;0;;;;3
2670817;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.016;-51.140;12;0;0;;;;3
2670818;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.019;-51.137;0;0;0;;;;3
2670819;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.016;-51.137;0;0;0;;;;3
2670820;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.027;-51.134;1;0;0;;;;3
2670821;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.029;-51.134;6;0;0;;;;3
2670822;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.029;-51.140;0;0;0;;;;3
2670823;BOM JESUS;2023;11;2023-03-12;2023-03-18;-30.045;-51.158;1;0;0;;;;3
2670824;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.027;-51.140;0;0;0;;;;3
2670825;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.026;-51.142;5;0;0;;;;3
2670826;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.035;-51.142;6;0;0;;;;3
2670827;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.039;-51.144;4;0;0;;;;3
2670828;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.021;-51.147;3;0;0;;;;3
2670829;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.024;-51.143;0;0;0;;;;3
2670830;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.025;-51.136;0;0;0;;;;3
2670831;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.022;-51.136;0;0;0;;;;3
2670832;TRES FIGUEIRAS;2023;11;2023-03-12;2023-03-18;-30.037;-51.171;0;0;0;;;;3
2670833;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.018;-51.134;2;0;0;;;;3
2670834;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.018;-51.140;0;0;0;;;;3
2670835;TRES FIGUEIRAS;2023;11;2023-03-12;2023-03-18;-30.037;-51.168;2;0;0;;;;3
2670836;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.023;-51.133;2;0;0;;;;3
2670837;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.016;-51.147;2;0;0;;;;3
2670838;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.024;-51.146;1;0;0;;;;3
2670839;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.013;-51.149;4;0;0;;;;3
2670840;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.024;-51.141;0;0;0;;;;3
2670841;TRES FIGUEIRAS;2023;11;2023-03-12;2023-03-18;-30.035;-51.162;1;0;0;;;;3
2670842;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.029;-51.144;5;0;0;;;;3
2670843;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.032;-51.137;0;0;0;;;;3
2670844;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.032;-51.147;3;0;0;;;;3
2670845;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.019;-51.149;0;0;0;;;;3
2670846;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.037;-51.143;9;0;0;;;;3
2670847;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.032;-51.143;6;0;0;;;;3
2670848;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.026;-51.150;3;0;0;;;;3
2670849;CHACARA DAS PEDRAS;2023;11;2023-03-12;2023-03-18;-30.040;-51.168;0;0;0;;;;3
2670850;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.042;-51.143;4;0;0;;;;3
2670851;CHACARA DAS PEDRAS;2023;11;2023-03-12;2023-03-18;-30.037;-51.162;4;0;0;;;;3
2670852;CHACARA DAS PEDRAS;2023;11;2023-03-12;2023-03-18;-30.035;-51.159;10;0;0;;;;3
2670853;JARDIM SABARA;2023;11;2023-03-12;2023-03-18;-30.035;-51.146;2;0;0;;;;3
2670854;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.016;-51.143;3;0;0;;;;3
2670855;CHACARA DAS PEDRAS;2023;11;2023-03-12;2023-03-18;-30.038;-51.165;1;0;0;;;;3
2670856;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.013;-51.147;5;0;0;;;;3
2670857;CHACARA DAS PEDRAS;2023;11;2023-03-12;2023-03-18;-30.038;-51.159;0;0;0;;;;3
2670858;VILA IPIRANGA;2023;11;2023-03-12;2023-03-18;-30.018;-51.146;0;0;0;;;;3
2670859;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.040;-51.149;2;0;0;;;;3
2670860;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.037;-51.156;1;0;0;;;;3
2670861;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.040;-51.156;0;0;0;;;;3
2670862;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.035;-51.156;1;0;0;;;;3
2670863;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.034;-51.153;0;0;0;;;;3
2670864;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.040;-51.152;0;0;0;;;;3
2670865;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.037;-51.152;1;0;0;;;;3
2670866;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.039;-51.141;1;0;0;;;;3
2670867;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.030;-51.146;3;0;0;;;;3
2670868;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.032;-51.149;3;0;0;;;;3
2670869;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.029;-51.150;2;0;0;;;;3
2670870;VILA JARDIM;2023;11;2023-03-12;2023-03-18;-30.032;-51.153;0;0;0;;;;3
2670871;JARDIM ITU;2023;11;2023-03-12;2023-03-18;-30.027;-51.146;0;0;0;;;;3
2679514;PETROPOLIS;2023;12;2023-03-19;2023-03-25;-30.053;-51.146;0;0;0;;;;3
2679515;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.063;-51.175;0;0;0;;;;3
2679516;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.064;-51.172;0;0;0;;;;3
2679517;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.072;-51.171;2;0;0;;;;3
2679518;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.067;-51.171;0;0;0;;;;3
2679519;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.070;-51.174;1;0;0;;;;3
2679520;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.070;-51.171;1;0;0;;;;3
2679521;PARTENON;2023;12;2023-03-19;2023-03-25;-30.070;-51.168;0;0;0;;;;3
2679522;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.073;-51.174;1;0;0;;;;3
2679523;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.067;-51.174;2;0;0;;;;3
2679524;PARTENON;2023;12;2023-03-19;2023-03-25;-30.069;-51.165;0;0;0;;;;3
2679525;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.064;-51.178;0;0;0;;;;3
2679526;VILA SAO JOSE;2023;12;2023-03-19;2023-03-25;-30.070;-51.162;0;0;0;;;;3
2679527;PARTENON;2023;12;2023-03-19;2023-03-25;-30.064;-51.180;3;0;0;;;;3
2679528;PARTENON;2023;12;2023-03-19;2023-03-25;-30.066;-51.159;0;0;0;;;;3
2679529;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.070;-51.184;0;0;0;;;;3
2679530;VILA SAO JOSE;2023;12;2023-03-19;2023-03-25;-30.062;-51.167;5;0;0;;;;3
2679531;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.067;-51.180;2;0;0;;;;3
2679532;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.067;-51.178;2;0;0;;;;3
2679533;VILA SAO JOSE;2023;12;2023-03-19;2023-03-25;-30.065;-51.162;0;0;0;;;;3
2679534;VILA JOAO PESSOA;2023;12;2023-03-19;2023-03-25;-30.070;-51.178;0;0;0;;;;3
2679535;VILA SAO JOSE;2023;12;2023-03-19;2023-03-25;-30.064;-51.165;3;0;0;;;;3
2679536;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.073;-51.177;0;0;0;;;;3
2679537;PARTENON;2023;12;2023-03-19;2023-03-25;-30.065;-51.168;4;0;0;;;;3
2679538;VILA SAO JOSE;2023;12;2023-03-19;2023-03-25;-30.067;-51.162;3;0;0;;;;3
2679539;VILA SAO JOSE;2023;12;2023-03-19;2023-03-25;-30.067;-51.168;0;0;0;;;;3
2679540;VILA SAO JOSE;2023;12;2023-03-19;2023-03-25;-30.073;-51.169;0;0;0;;;;3
2679541;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.073;-51.181;0;0;0;;;;3
2679542;PARTENON;2023;12;2023-03-19;2023-03-25;-30.067;-51.165;0;0;0;;;;3
2679543;PARTENON;2023;12;2023-03-19;2023-03-25;-30.067;-51.187;5;0;0;;;;3
2679544;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.075;-51.184;0;0;0;;;;3
2679545;PETROPOLIS;2023;12;2023-03-19;2023-03-25;-30.048;-51.184;0;0;0;;;;3
2679546;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.070;-51.187;4;0;0;;;;3
2679547;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.070;-51.180;0;0;0;;;;3
2679548;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.072;-51.184;0;0;0;;;;3
2679549;JARDIM BOTANICO;2023;12;2023-03-19;2023-03-25;-30.053;-51.187;0;0;0;;;;3
2679550;JARDIM BOTANICO;2023;12;2023-03-19;2023-03-25;-30.050;-51.168;1;0;0;;;;3
2679551;APARICIO BORGES;2023;12;2023-03-19;2023-03-25;-30.067;-51.184;0;0;0;;;;3
2679552;JARDIM BOTANICO;2023;12;2023-03-19;2023-03-25;-30.051;-51.183;0;0;0;;;;3
2679553;JARDIM CARVALHO;2023;12;2023-03-19;2023-03-25;-30.063;-51.149;0;0;0;;;;3
2679554;JARDIM BOTANICO;2023;12;2023-03-19;2023-03-25;-30.048;-51.187;0;0;0;;;;3
2679555;JARDIM BOTANICO;2023;12;2023-03-19;2023-03-25;-30.054;-51.184;0;0;0;;;;3
2679556;JARDIM BOTANICO;2023;12;2023-03-19;2023-03-25;-30.048;-51.174;1;0;0;;;;3
2679557;JARDIM BOTANICO;2023;12;2023-03-19;2023-03-25;-30.056;-51.185;0;0;0;;;;3
