ID;Local;Ano;Semana;Data Inicio;Data Fim;Latitude;Longitude;Aedes aegypti;Aedes albopictus;Culex sp;Precipitation;Temperature;Relative humidity;Mes
1015407;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.042;-51.150;0;0;0;;;;1
1015408;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.045;-51.151;2;0;0;;;;1
1015409;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.055;-51.143;0;0;0;;;;1
1015410;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.043;-51.156;0;0;0;;;;1
1015411;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.046;-51.143;0;0;0;;;;1
1015412;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.042;-51.155;0;0;0;;;;1
1015413;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.042;-51.135;0;0;0;;;;1
1015414;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.046;-51.165;0;0;0;;;;1
1015415;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.059;-51.147;0;0;0;;;;1
1015416;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.041;-51.166;0;0;0;;;;1
1015417;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.043;-51.165;0;0;0;;;;1
1015418;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.050;-51.154;0;0;0;;;;1
1015419;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.040;-51.165;0;0;0;;;;1
1015420;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.050;-51.146;0;0;0;;;;1
1015421;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.045;-51.171;0;0;0;;;;1
1015422;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.055;-51.146;0;0;0;;;;1
1015423;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.055;-51.148;0;0;0;;;;1
1015424;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.054;-51.149;0;0;0;;;;1
1015425;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.047;-51.160;0;0;0;;;;1
1015426;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.053;-51.151;0;0;0;;;;1
1015427;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.047;-51.150;0;0;0;;;;1
1015428;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.051;-51.149;0;0;0;;;;1
1015429;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.050;-51.152;1;0;0;;;;1
1015430;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.049;-51.159;0;0;0;;;;1
1015431;JARDIM DO SALSO;2020;3;2020-01-12;2020-01-18;-30.049;-51.165;0;0;0;;;;1
1015432;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.047;-51.153;0;0;0;;;;1
1015433;JARDIM DO SALSO;2020;3;2020-01-12;2020-01-18;-30.050;-51.168;1;0;0;;;;1
1015434;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.050;-51.156;0;0;0;;;;1
1015435;JARDIM DO SALSO;2020;3;2020-01-12;2020-01-18;-30.048;-51.170;0;0;0;;;;1
1015436;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.045;-51.154;0;0;0;;;;1
1015437;JARDIM DO SALSO;2020;3;2020-01-12;2020-01-18;-30.047;-51.169;0;0;0;;;;1
1015438;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.045;-51.161;1;0;0;;;;1
1015439;JARDIM DO SALSO;2020;3;2020-01-12;2020-01-18;-30.048;-51.166;0;0;0;;;;1
1015440;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.041;-51.171;0;0;0;;;;1
1015441;JARDIM DO SALSO;2020;3;2020-01-12;2020-01-18;-30.050;-51.171;1;0;0;;;;1
1015442;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.043;-51.169;0;0;0;;;;1
1015443;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.045;-51.169;0;0;0;;;;1
1015444;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.041;-51.158;0;0;0;;;;1
1015445;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.040;-51.163;0;0;0;;;;1
1015446;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.047;-51.163;0;0;0;;;;1
1015447;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.046;-51.163;0;0;0;;;;1
1015448;BOM JESUS;2020;3;2020-01-12;2020-01-18;-30.048;-51.155;0;0;0;;;;1
1015449;SANTA TEREZA;2020;3;2020-01-12;2020-01-18;-30.068;-51.236;0;0;0;;;;1
1015450;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.052;-51.220;0;0;0;;;;1
1015451;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.050;-51.220;0;0;0;;;;1
1015452;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.048;-51.221;0;0;1;;;;1
1015453;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.048;-51.223;0;0;0;;;;1
1015454;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.049;-51.226;1;0;1;;;;1
1015455;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.046;-51.223;0;0;2;;;;1
1015456;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.047;-51.219;0;0;2;;;;1
1015457;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.046;-51.227;2;0;11;;;;1
1015458;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.046;-51.221;0;0;0;;;;1
1015459;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.050;-51.222;0;0;0;;;;1
1015460;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.049;-51.218;0;0;0;;;;1
1015461;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.053;-51.226;0;0;2;;;;1
1015462;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.051;-51.223;0;0;2;;;;1
1015463;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.051;-51.226;1;0;1;;;;1
1015464;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.044;-51.224;0;0;0;;;;1
1015465;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.054;-51.219;1;0;5;;;;1
1015466;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.056;-51.221;0;0;1;;;;1
1015467;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.056;-51.224;0;0;0;;;;1
1015468;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.054;-51.220;0;0;0;;;;1
1015469;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.053;-51.218;0;0;1;;;;1
1015470;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.058;-51.226;0;0;1;;;;1
1015471;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.058;-51.221;0;0;2;;;;1
1015472;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.057;-51.220;0;0;0;;;;1
1015473;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.058;-51.223;0;0;0;;;;1
1015474;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.055;-51.226;0;0;0;;;;1
1015475;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.058;-51.228;1;0;1;;;;1
1015476;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.055;-51.229;0;0;2;;;;1
1015477;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.062;-51.223;0;0;0;;;;1
1015478;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.060;-51.221;0;0;0;;;;1
1015479;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.060;-51.224;0;0;0;;;;1
1015480;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.060;-51.227;1;0;0;;;;1
1015481;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.060;-51.229;0;0;0;;;;1
1015482;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.063;-51.229;1;0;0;;;;1
1015483;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.062;-51.226;0;0;0;;;;1
1015484;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.063;-51.225;0;0;0;;;;1
1015485;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.064;-51.224;0;0;0;;;;1
1015486;MENINO DEUS;2020;3;2020-01-12;2020-01-18;-30.062;-51.230;0;0;4;;;;1
1015487;AZENHA;2020;3;2020-01-12;2020-01-18;-30.046;-51.214;0;0;0;;;;1
1015488;AZENHA;2020;3;2020-01-12;2020-01-18;-30.048;-51.214;0;0;5;;;;1
1015489;AZENHA;2020;3;2020-01-12;2020-01-18;-30.049;-51.213;0;0;0;;;;1
1015490;AZENHA;2020;3;2020-01-12;2020-01-18;-30.053;-51.214;0;0;3;;;;1
1015491;AZENHA;2020;3;2020-01-12;2020-01-18;-30.051;-51.218;1;0;0;;;;1
1015492;AZENHA;2020;3;2020-01-12;2020-01-18;-30.056;-51.215;0;0;0;;;;1
1015493;AZENHA;2020;3;2020-01-12;2020-01-18;-30.053;-51.216;0;0;1;;;;1
1015494;AZENHA;2020;3;2020-01-12;2020-01-18;-30.057;-51.217;0;0;0;;;;1
1015495;AZENHA;2020;3;2020-01-12;2020-01-18;-30.044;-51.216;0;0;0;;;;1
1015496;AZENHA;2020;3;2020-01-12;2020-01-18;-30.050;-51.216;0;0;0;;;;1
1015497;AZENHA;2020;3;2020-01-12;2020-01-18;-30.051;-51.215;0;0;0;;;;1
1015498;AZENHA;2020;3;2020-01-12;2020-01-18;-30.044;-51.219;0;0;0;;;;1
1015499;AZENHA;2020;3;2020-01-12;2020-01-18;-30.042;-51.216;0;0;0;;;;1
1015500;AZENHA;2020;3;2020-01-12;2020-01-18;-30.046;-51.216;0;0;0;;;;1
1015501;SANTA TEREZA;2020;3;2020-01-12;2020-01-18;-30.066;-51.234;0;0;0;;;;1
1015502;SANTA TEREZA;2020;3;2020-01-12;2020-01-18;-30.070;-51.238;0;0;4;;;;1
1015503;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.044;-51.222;0;0;0;;;;1
1015504;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.044;-51.226;1;0;1;;;;1
1015505;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.039;-51.223;0;0;0;;;;1
1015506;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.039;-51.220;0;0;0;;;;1
1015507;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.039;-51.226;0;0;0;;;;1
1015508;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.042;-51.227;0;0;1;;;;1
1015509;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.039;-51.218;0;0;0;;;;1
1015510;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.036;-51.223;0;0;0;;;;1
1015511;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.035;-51.221;0;0;1;;;;1
1015512;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.037;-51.221;0;0;0;;;;1
1015513;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.042;-51.225;0;0;0;;;;1
1015514;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.038;-51.225;0;0;0;;;;1
1015515;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.041;-51.222;0;0;0;;;;1
1015516;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.041;-51.220;0;0;0;;;;1
1015517;CIDADE BAIXA;2020;3;2020-01-12;2020-01-18;-30.041;-51.218;0;0;2;;;;1
1015518;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.068;-51.176;0;0;0;;;;1
1015519;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.066;-51.176;4;0;0;;;;1
1015520;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.062;-51.173;0;0;0;;;;1
1015521;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.063;-51.175;1;0;0;;;;1
1015522;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.064;-51.172;0;0;0;;;;1
1015523;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.072;-51.171;0;0;0;;;;1
1015524;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.070;-51.171;0;0;0;;;;1
1015525;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.066;-51.179;0;0;0;;;;1
1015526;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.067;-51.172;0;0;0;;;;1
1015527;VL JOAO PESSOA;2020;3;2020-01-12;2020-01-18;-30.071;-51.174;1;0;0;;;;1
1015528;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.074;-51.170;2;0;0;;;;1
1015529;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.069;-51.166;1;0;0;;;;1
1015530;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.067;-51.166;1;0;0;;;;1
1015531;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.074;-51.173;0;0;0;;;;1
1015532;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.065;-51.161;0;0;0;;;;1
1015533;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.068;-51.178;0;0;0;;;;1
1015534;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.068;-51.164;0;0;0;;;;1
1015535;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.066;-51.185;0;0;0;;;;1
1015536;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.068;-51.161;0;0;0;;;;1
1015537;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.066;-51.181;0;0;0;;;;1
1015538;PARTENON;2020;3;2020-01-12;2020-01-18;-30.066;-51.159;0;0;0;;;;1
1015539;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.068;-51.183;0;0;0;;;;1
1015540;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.062;-51.167;0;0;0;;;;1
1015541;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.068;-51.181;1;0;0;;;;1
1015542;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.064;-51.168;4;0;0;;;;1
1015543;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.072;-51.180;0;0;0;;;;1
1015544;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.063;-51.162;1;0;0;;;;1
1015545;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.071;-51.178;1;0;0;;;;1
1015546;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.063;-51.165;1;0;3;;;;1
1015547;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.073;-51.177;1;0;0;;;;1
1015548;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.063;-51.170;0;0;0;;;;1
1015549;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.073;-51.175;0;0;0;;;;1
1015550;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.071;-51.169;2;1;0;;;;1
1015551;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.076;-51.173;1;0;0;;;;1
1015552;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.068;-51.169;1;0;0;;;;1
1015553;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.078;-51.172;0;0;0;;;;1
1015554;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.073;-51.169;0;0;0;;;;1
1015555;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.073;-51.181;0;0;0;;;;1
1015556;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.065;-51.164;1;0;0;;;;1
1015557;SAO JOSE;2020;3;2020-01-12;2020-01-18;-30.066;-51.170;0;0;0;;;;1
1015558;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.075;-51.184;1;0;0;;;;1
1015559;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.070;-51.186;0;0;0;;;;1
1015560;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.070;-51.182;0;0;0;;;;1
1015561;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.072;-51.184;0;0;0;;;;1
1015562;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.073;-51.187;0;0;0;;;;1
1015563;APARICIO BORGES;2020;3;2020-01-12;2020-01-18;-30.073;-51.189;0;0;0;;;;1
1015564;GLORIA;2020;3;2020-01-12;2020-01-18;-30.075;-51.189;1;0;0;;;;1
1015565;GLORIA;2020;3;2020-01-12;2020-01-18;-30.075;-51.186;0;0;0;;;;1
1015566;PARTENON;2020;3;2020-01-12;2020-01-18;-30.064;-51.150;0;0;0;;;;1
1015567;JARDIM CARVALHO;2020;3;2020-01-12;2020-01-18;-30.062;-51.148;0;0;0;;;;1
1015568;PARTENON;2020;3;2020-01-12;2020-01-18;-30.056;-51.164;0;0;4;;;;1
1015569;PARTENON;2020;3;2020-01-12;2020-01-18;-30.058;-51.164;0;0;0;;;;1
1015570;PARTENON;2020;3;2020-01-12;2020-01-18;-30.061;-51.162;1;0;0;;;;1
1015571;PARTENON;2020;3;2020-01-12;2020-01-18;-30.063;-51.159;0;0;0;;;;1
1015572;PARTENON;2020;3;2020-01-12;2020-01-18;-30.062;-51.154;0;0;0;;;;1
1015573;PARTENON;2020;3;2020-01-12;2020-01-18;-30.059;-51.159;1;0;0;;;;1
1015574;PARTENON;2020;3;2020-01-12;2020-01-18;-30.057;-51.155;0;0;0;;;;1
1015575;PARTENON;2020;3;2020-01-12;2020-01-18;-30.056;-51.167;2;0;6;;;;1
1015576;PARTENON;2020;3;2020-01-12;2020-01-18;-30.059;-51.166;0;0;0;;;;1
1015577;PARTENON;2020;3;2020-01-12;2020-01-18;-30.057;-51.166;0;0;1;;;;1
1015578;PARTENON;2020;3;2020-01-12;2020-01-18;-30.057;-51.159;0;0;0;;;;1
1015579;PARTENON;2020;3;2020-01-12;2020-01-18;-30.057;-51.161;0;0;0;;;;1
1015580;PARTENON;2020;3;2020-01-12;2020-01-18;-30.062;-51.160;0;0;0;;;;1
1015581;PARTENON;2020;3;2020-01-12;2020-01-18;-30.063;-51.152;0;0;0;;;;1
1015582;PARTENON;2020;3;2020-01-12;2020-01-18;-30.064;-51.153;0;0;0;;;;1
1015583;PARTENON;2020;3;2020-01-12;2020-01-18;-30.064;-51.156;0;0;0;;;;1
1015584;PARTENON;2020;3;2020-01-12;2020-01-18;-30.059;-51.157;0;0;0;;;;1
1015585;PARTENON;2020;3;2020-01-12;2020-01-18;-30.059;-51.153;0;0;0;;;;1
1015586;PARTENON;2020;3;2020-01-12;2020-01-18;-30.061;-51.158;0;0;0;;;;1
1015587;PARTENON;2020;3;2020-01-12;2020-01-18;-30.061;-51.151;0;0;0;;;;1
1015588;PARTENON;2020;3;2020-01-12;2020-01-18;-30.060;-51.156;0;0;0;;;;1
1015589;PARTENON;2020;3;2020-01-12;2020-01-18;-30.059;-51.161;0;0;0;;;;1
1015590;SARANDI;2020;3;2020-01-12;2020-01-18;-30.002;-51.116;0;0;8;;;;1
1015591;SARANDI;2020;3;2020-01-12;2020-01-18;-30.004;-51.117;0;0;0;;;;1
1015592;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.005;-51.111;0;0;0;;;;1
1015593;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.008;-51.112;0;0;0;;;;1
1015594;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.011;-51.113;0;0;0;;;;1
1015595;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-30.000;-51.102;1;0;0;;;;1
1015596;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.014;-51.113;1;0;0;;;;1
1015597;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.014;-51.117;0;0;0;;;;1
1015598;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.009;-51.116;1;0;0;;;;1
1015599;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.011;-51.116;0;0;0;;;;1
1015600;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.005;-51.120;0;0;0;;;;1
1015601;SARANDI;2020;3;2020-01-12;2020-01-18;-29.997;-51.114;0;0;0;;;;1
1015602;SARANDI;2020;3;2020-01-12;2020-01-18;-30.000;-51.115;0;0;4;;;;1
1015603;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.011;-51.106;2;0;0;;;;1
1015604;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.013;-51.111;0;0;0;;;;1
1015605;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.011;-51.111;0;0;0;;;;1
1015606;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.009;-51.110;0;0;0;;;;1
1015607;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.008;-51.107;0;0;0;;;;1
1015608;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-30.000;-51.104;0;0;0;;;;1
1015609;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.015;-51.110;0;0;0;;;;1
1015610;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.015;-51.106;0;0;0;;;;1
1015611;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.997;-51.095;0;0;0;;;;1
1015612;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.006;-51.106;0;0;1;;;;1
1015613;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.005;-51.109;0;0;0;;;;1
1015614;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.997;-51.099;0;0;0;;;;1
1015615;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.003;-51.106;0;0;1;;;;1
1015616;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.010;-51.102;0;0;0;;;;1
1015617;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.997;-51.105;0;0;0;;;;1
1015618;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.007;-51.100;0;0;0;;;;1
1015619;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.995;-51.101;1;0;1;;;;1
1015620;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.002;-51.101;2;0;0;;;;1
1015621;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.005;-51.102;0;0;1;;;;1
1015622;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.998;-51.097;0;0;0;;;;1
1015623;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.009;-51.099;0;0;2;;;;1
1015624;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.997;-51.101;0;0;0;;;;1
1015625;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.007;-51.096;0;0;1;;;;1
1015626;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.003;-51.099;0;0;0;;;;1
1015627;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.995;-51.099;0;0;0;;;;1
1015628;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.001;-51.097;0;0;0;;;;1
1015629;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.993;-51.106;1;0;0;;;;1
1015630;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.002;-51.093;2;0;0;;;;1
1015631;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.002;-51.090;0;0;0;;;;1
1015632;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.996;-51.091;0;0;5;;;;1
1015633;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.990;-51.096;0;0;1;;;;1
1015634;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-30.000;-51.090;0;0;1;;;;1
1015635;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.999;-51.093;0;0;0;;;;1
1015636;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.004;-51.094;0;0;1;;;;1
1015637;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.007;-51.093;0;0;0;;;;1
1015638;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.993;-51.101;1;0;0;;;;1
1015639;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.009;-51.093;1;0;0;;;;1
1015640;PARQUE SANTA FE;2020;3;2020-01-12;2020-01-18;-30.012;-51.099;0;0;0;;;;1
1015641;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.992;-51.099;2;0;0;;;;1
1015642;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.014;-51.097;0;1;0;;;;1
1015643;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.993;-51.095;0;0;7;;;;1
1015644;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.011;-51.096;1;0;0;;;;1
1015645;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.990;-51.099;1;0;0;;;;1
1015646;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.991;-51.103;0;0;0;;;;1
1015647;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.995;-51.104;0;0;0;;;;1
1015648;SANTA ROSA DE LIMA;2020;3;2020-01-12;2020-01-18;-29.999;-51.099;0;0;0;;;;1
1015649;RUBEM BERTA;2020;3;2020-01-12;2020-01-18;-30.004;-51.092;0;0;0;;;;1
1015650;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.011;-51.123;0;0;5;;;;1
1015651;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.012;-51.119;1;0;0;;;;1
1015652;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.010;-51.119;0;0;0;;;;1
1015653;COSTA E SILVA;2020;3;2020-01-12;2020-01-18;-30.007;-51.119;0;0;0;;;;1
1015654;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.046;-51.196;0;0;0;;;;1
1015655;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.039;-51.194;0;0;0;;;;1
1015656;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.042;-51.194;0;0;0;;;;1
1015657;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.044;-51.195;0;0;0;;;;1
1015658;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.040;-51.195;0;0;0;;;;1
1015659;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.049;-51.194;0;0;0;;;;1
1015660;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.047;-51.193;0;0;4;;;;1
1015661;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.046;-51.184;1;0;0;;;;1
1015662;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.045;-51.183;1;0;0;;;;1
1015663;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.045;-51.187;0;0;0;;;;1
1015664;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.043;-51.186;0;0;0;;;;1
1015665;PETROPOLIS;2020;3;2020-01-12;2020-01-18;-30.044;-51.189;0;0;0;;;;1
