ID;Local;Ano;Semana;Data Inicio;Data Fim;Latitude;Longitude;Aedes aegypti;Aedes albopictus;Culex sp;Precipitation;Temperature;Relative humidity;Mes
1880223;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.023;-51.096;0;0;0;;;;9
1880224;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.035;-51.106;0;0;0;;;;9
1880225;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.040;-51.106;0;0;0;;;;9
1880226;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.034;-51.122;0;0;0;;;;9
1880227;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.015;-51.112;0;0;0;;;;9
1880228;RUBEM BERTA;2021;38;2021-09-19;2021-09-25;-30.019;-51.107;0;0;0;;;;9
1880229;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.019;-51.117;0;0;0;;;;9
1880230;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.018;-51.113;0;0;0;;;;9
1880231;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.018;-51.111;0;0;0;;;;9
1880232;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.017;-51.116;0;0;0;;;;9
1880233;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.025;-51.114;0;0;0;;;;9
1880234;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.024;-51.109;0;0;0;;;;9
1880235;RUBEM BERTA;2021;38;2021-09-19;2021-09-25;-30.024;-51.105;0;0;0;;;;9
1880236;RUBEM BERTA;2021;38;2021-09-19;2021-09-25;-30.024;-51.102;0;0;0;;;;9
1880237;RUBEM BERTA;2021;38;2021-09-19;2021-09-25;-30.021;-51.102;0;0;0;;;;9
1880238;JARDIM LEOPOLDINA;2021;38;2021-09-19;2021-09-25;-30.022;-51.114;0;0;0;;;;9
1880239;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.032;-51.112;0;0;0;;;;9
1880240;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.031;-51.107;0;0;0;;;;9
1880241;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.027;-51.107;0;0;0;;;;9
1880242;RUBEM BERTA;2021;38;2021-09-19;2021-09-25;-30.021;-51.107;0;0;0;;;;9
1880243;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.027;-51.104;0;0;0;;;;9
1880244;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.027;-51.100;0;0;0;;;;9
1880245;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.024;-51.099;0;0;0;;;;9
1880246;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.031;-51.110;0;0;0;;;;9
1880247;RUBEM BERTA;2021;38;2021-09-19;2021-09-25;-30.019;-51.101;0;0;0;;;;9
1880248;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.034;-51.119;0;0;0;;;;9
1880249;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.031;-51.120;0;0;0;;;;9
1880250;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.036;-51.115;0;0;0;;;;9
1880251;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.036;-51.117;1;0;0;;;;9
1880252;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.034;-51.112;0;0;0;;;;9
1880253;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.032;-51.114;0;0;0;;;;9
1880254;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.028;-51.118;0;0;0;;;;9
1880255;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.029;-51.120;0;0;0;;;;9
1880256;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.027;-51.109;0;0;0;;;;9
1880257;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.027;-51.119;0;0;3;;;;9
1880258;MARIO QUINTANA;2021;38;2021-09-19;2021-09-25;-30.030;-51.112;0;0;1;;;;9
1881214;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.080;-51.224;0;0;0;;;;9
1881215;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.081;-51.222;0;0;0;;;;9
1881216;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.079;-51.222;0;0;0;;;;9
1881217;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.083;-51.228;0;0;0;;;;9
1881218;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.084;-51.230;0;0;0;;;;9
1881219;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.081;-51.229;0;0;0;;;;9
1881220;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.064;-51.229;0;0;0;;;;9
1881221;CRISTAL;2021;38;2021-09-19;2021-09-25;-30.076;-51.241;0;0;0;;;;9
1881222;CRISTAL;2021;38;2021-09-19;2021-09-25;-30.078;-51.237;0;0;0;;;;9
1881223;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.081;-51.231;0;0;0;;;;9
1881224;CRISTAL;2021;38;2021-09-19;2021-09-25;-30.082;-51.233;0;0;0;;;;9
1881225;CRISTAL;2021;38;2021-09-19;2021-09-25;-30.077;-51.239;0;0;0;;;;9
1881226;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.067;-51.224;1;0;0;;;;9
1881227;NONOAI;2021;38;2021-09-19;2021-09-25;-30.084;-51.220;0;0;0;;;;9
1881228;CRISTAL;2021;38;2021-09-19;2021-09-25;-30.080;-51.242;0;0;0;;;;9
1881229;NONOAI;2021;38;2021-09-19;2021-09-25;-30.083;-51.223;0;0;0;;;;9
1881230;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.066;-51.235;0;0;0;;;;9
1881231;CRISTAL;2021;38;2021-09-19;2021-09-25;-30.079;-51.244;0;0;0;;;;9
1881232;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.071;-51.227;0;0;0;;;;9
1881233;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.072;-51.230;0;0;0;;;;9
1881234;CRISTAL;2021;38;2021-09-19;2021-09-25;-30.085;-51.233;0;0;0;;;;9
1881235;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.075;-51.229;0;0;0;;;;9
1881236;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.077;-51.229;0;0;0;;;;9
1881237;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.066;-51.221;0;0;0;;;;9
1881238;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.066;-51.227;0;0;0;;;;9
1881239;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.069;-51.216;0;0;0;;;;9
1881240;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.068;-51.230;0;0;0;;;;9
1881241;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.080;-51.220;0;0;0;;;;9
1881242;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.078;-51.218;0;0;0;;;;9
1881243;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.072;-51.223;0;0;0;;;;9
1881244;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.074;-51.222;0;0;0;;;;9
1881245;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.076;-51.223;0;0;0;;;;9
1881246;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.076;-51.227;0;0;0;;;;9
1881247;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.080;-51.228;0;0;0;;;;9
1881248;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.078;-51.230;0;0;0;;;;9
1881249;SANTA TEREZA;2021;38;2021-09-19;2021-09-25;-30.080;-51.226;1;0;0;;;;9
1881683;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.012;-51.193;0;0;0;;;;9
1881684;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.002;-51.190;0;0;0;;;;9
1881685;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.012;-51.189;0;0;0;;;;9
1881686;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.009;-51.188;0;0;1;;;;9
1881687;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.009;-51.185;0;0;1;;;;9
1881688;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.009;-51.192;0;0;0;;;;9
1881689;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.012;-51.186;0;0;0;;;;9
1881690;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.005;-51.185;0;0;0;;;;9
1881691;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.003;-51.186;0;0;0;;;;9
1881692;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.011;-51.183;0;0;0;;;;9
1881693;SAO JOAO;2021;38;2021-09-19;2021-09-25;-30.005;-51.188;0;0;0;;;;9
1881694;CRISTO REDENTOR;2021;38;2021-09-19;2021-09-25;-30.015;-51.152;0;0;0;;;;9
1881695;CRISTO REDENTOR;2021;38;2021-09-19;2021-09-25;-30.011;-51.152;0;0;0;;;;9
1881696;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.011;-51.127;0;0;0;;;;9
1881697;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.012;-51.125;0;0;0;;;;9
1881698;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.020;-51.126;0;0;0;;;;9
1881699;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.025;-51.129;1;0;1;;;;9
1881700;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.020;-51.123;0;0;0;;;;9
1881701;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.023;-51.122;0;0;0;;;;9
1881702;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.023;-51.124;0;0;0;;;;9
1881703;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.022;-51.120;0;0;0;;;;9
1881704;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.017;-51.124;0;0;0;;;;9
1881705;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.016;-51.122;0;0;0;;;;9
1881706;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.015;-51.120;0;0;0;;;;9
1881707;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.018;-51.119;0;0;0;;;;9
1881708;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.020;-51.120;0;0;0;;;;9
1881709;PASSO DAS PEDRAS;2021;38;2021-09-19;2021-09-25;-30.027;-51.130;0;0;0;;;;9
1881710;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.015;-51.143;0;0;0;;;;9
1881711;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.016;-51.140;0;0;0;;;;9
1881712;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.014;-51.139;0;0;0;;;;9
1881713;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.019;-51.138;0;0;0;;;;9
1881714;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.015;-51.133;0;0;0;;;;9
1881715;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.014;-51.135;0;0;0;;;;9
1881716;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.011;-51.135;0;0;0;;;;9
1881717;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.020;-51.145;0;0;0;;;;9
1881718;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.024;-51.142;0;0;0;;;;9
1881719;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.025;-51.137;0;0;0;;;;9
1881720;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.022;-51.136;0;0;0;;;;9
1881721;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.020;-51.136;0;0;0;;;;9
1881722;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.021;-51.131;0;0;0;;;;9
1881723;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.019;-51.143;0;0;0;;;;9
1881724;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.024;-51.132;0;0;0;;;;9
1881725;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.024;-51.146;0;0;0;;;;9
1881726;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.012;-51.148;0;0;0;;;;9
1881727;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.018;-51.147;0;0;0;;;;9
1881728;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.011;-51.143;0;0;0;;;;9
1881729;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.021;-51.151;0;0;0;;;;9
1881730;JARDIM ITU;2021;38;2021-09-19;2021-09-25;-30.013;-51.143;0;0;0;;;;9
1881731;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.024;-51.151;0;0;0;;;;9
1881732;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.020;-51.151;0;0;0;;;;9
1881733;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.018;-51.151;0;0;0;;;;9
1881734;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.011;-51.146;0;0;0;;;;9
1881735;VILA IPIRANGA;2021;38;2021-09-19;2021-09-25;-30.011;-51.150;0;0;0;;;;9
1888420;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.103;-51.247;0;0;0;;;;9
1888421;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.103;-51.250;0;0;0;;;;9
1888422;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.105;-51.247;0;0;0;;;;9
1888423;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.105;-51.250;0;0;0;;;;9
1888424;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.103;-51.255;0;0;0;;;;9
1888425;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.106;-51.253;0;0;0;;;;9
1888426;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.102;-51.262;0;0;0;;;;9
1888427;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.105;-51.255;0;0;0;;;;9
1888428;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.103;-51.259;0;0;0;;;;9
1888429;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.107;-51.258;0;0;0;;;;9
1888430;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.107;-51.254;0;0;0;;;;9
1888431;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.097;-51.255;0;0;0;;;;9
1888432;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.108;-51.249;0;0;0;;;;9
1888433;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.100;-51.251;0;0;0;;;;9
1888434;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.097;-51.253;0;0;0;;;;9
1888435;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.109;-51.252;0;0;0;;;;9
1888436;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.110;-51.256;0;0;0;;;;9
1888437;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.097;-51.259;0;0;0;;;;9
1888438;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.101;-51.252;0;0;0;;;;9
1888439;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.099;-51.255;0;0;0;;;;9
1888440;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.100;-51.258;0;0;0;;;;9
1888441;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.099;-51.260;0;0;0;;;;9
1888442;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.109;-51.245;0;0;0;;;;9
1888443;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.109;-51.247;0;0;0;;;;9
1888444;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.098;-51.237;0;0;0;;;;9
1888445;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.100;-51.240;0;0;0;;;;9
1888446;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.101;-51.237;0;0;0;;;;9
1888447;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.102;-51.239;0;0;0;;;;9
1888448;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.112;-51.253;0;0;0;;;;9
1888449;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.102;-51.243;0;0;0;;;;9
1888450;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.113;-51.256;0;0;0;;;;9
1888451;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.104;-51.237;0;0;0;;;;9
1888452;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.104;-51.245;0;0;0;;;;9
1888453;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.106;-51.234;0;0;0;;;;9
1888454;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.115;-51.258;0;0;0;;;;9
1888455;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.105;-51.240;0;0;0;;;;9
1888456;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.106;-51.238;0;0;0;;;;9
1888457;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.113;-51.250;0;0;0;;;;9
1888458;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.106;-51.244;0;0;0;;;;9
1888459;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.112;-51.248;0;0;0;;;;9
1888460;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.114;-51.247;0;0;0;;;;9
1888461;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.108;-51.233;0;0;0;;;;9
1888462;TRISTEZA;2021;39;2021-09-26;2021-10-02;-30.113;-51.244;0;0;0;;;;9
1888463;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.107;-51.240;0;0;0;;;;9
1888464;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.109;-51.243;0;0;0;;;;9
1888465;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.113;-51.240;0;0;0;;;;9
1888466;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.110;-51.239;0;0;0;;;;9
1888467;CAMAQUÃ;2021;39;2021-09-26;2021-10-02;-30.111;-51.236;0;0;0;;;;9
1888468;VILA ASSUNCAO;2021;39;2021-09-26;2021-10-02;-30.101;-51.257;0;0;0;;;;9
1888469;PEDRA REDONDA;2021;39;2021-09-26;2021-10-02;-30.122;-51.255;0;0;0;;;;9
1888470;VILA CONCEICAO;2021;39;2021-09-26;2021-10-02;-30.117;-51.257;0;0;0;;;;9
1888471;VILA CONCEICAO;2021;39;2021-09-26;2021-10-02;-30.118;-51.255;0;0;0;;;;9
1888472;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.120;-51.216;0;0;0;;;;9
1888473;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.120;-51.212;0;0;4;;;;9
1888474;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.119;-51.213;0;0;0;;;;9
1888475;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.118;-51.211;0;0;0;;;;9
1888476;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.114;-51.211;0;0;4;;;;9
1888477;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.116;-51.213;0;0;1;;;;9
1888478;PEDRA REDONDA;2021;39;2021-09-26;2021-10-02;-30.126;-51.241;0;0;0;;;;9
1888479;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.128;-51.235;0;1;0;;;;9
1888480;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.131;-51.230;0;0;0;;;;9
1888481;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.129;-51.228;0;0;0;;;;9
1888482;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.130;-51.227;0;0;0;;;;9
1888483;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.131;-51.225;0;0;0;;;;9
1888484;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.135;-51.227;0;0;0;;;;9
1888485;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.133;-51.222;0;0;0;;;;9
1888486;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.134;-51.230;0;0;0;;;;9
1888487;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.132;-51.234;0;0;0;;;;9
1888488;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.142;-51.225;0;0;0;;;;9
1888489;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.141;-51.222;0;0;0;;;;9
1888490;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.123;-51.221;0;0;0;;;;9
1888491;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.138;-51.221;0;0;0;;;;9
1888492;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.136;-51.222;0;0;0;;;;9
1888493;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.132;-51.232;0;0;0;;;;9
1888494;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.134;-51.232;0;0;0;;;;9
1888495;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.136;-51.229;0;0;0;;;;9
1888496;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.137;-51.227;0;0;0;;;;9
1888497;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.130;-51.233;0;0;0;;;;9
1888498;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.141;-51.226;0;0;0;;;;9
1888499;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.126;-51.223;0;0;0;;;;9
1888500;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.128;-51.224;0;0;0;;;;9
1888501;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.121;-51.225;0;0;0;;;;9
1888502;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.121;-51.228;0;0;0;;;;9
1888503;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.125;-51.229;0;0;0;;;;9
1888504;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.122;-51.227;0;0;2;;;;9
1888505;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.123;-51.225;0;0;0;;;;9
1888506;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.130;-51.236;0;0;0;;;;9
1888507;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.127;-51.235;0;0;0;;;;9
1888508;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.128;-51.239;0;0;0;;;;9
1888509;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.125;-51.238;0;0;0;;;;9
1888510;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.124;-51.236;0;0;0;;;;9
1888511;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.128;-51.232;0;0;3;;;;9
1888512;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.124;-51.234;0;0;0;;;;9
1888513;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.123;-51.232;0;0;0;;;;9
1888514;JARDIM ISABEL;2021;39;2021-09-26;2021-10-02;-30.127;-51.231;0;0;1;;;;9
1888515;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.116;-51.227;0;0;0;;;;9
1888516;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.114;-51.229;0;0;2;;;;9
1888517;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.112;-51.227;0;0;1;;;;9
1888518;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.121;-51.223;0;0;0;;;;9
1888519;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.125;-51.220;0;0;0;;;;9
1888520;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.131;-51.223;0;0;0;;;;9
1888521;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.133;-51.218;0;0;0;;;;9
1888522;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.137;-51.220;0;0;0;;;;9
1888523;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.135;-51.225;0;0;0;;;;9
1888524;IPANEMA;2021;39;2021-09-26;2021-10-02;-30.135;-51.219;0;0;0;;;;9
1888525;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.112;-51.230;0;0;0;;;;9
1888526;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.127;-51.220;0;0;0;;;;9
1888527;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.130;-51.220;0;0;0;;;;9
1888528;CAVALHADA;2021;39;2021-09-26;2021-10-02;-30.128;-51.222;0;0;0;;;;9
1888529;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.108;-51.218;0;0;1;;;;9
1888530;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.107;-51.210;0;0;0;;;;9
1888531;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.109;-51.211;0;0;0;;;;9
1888532;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.111;-51.213;0;0;0;;;;9
1888533;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.113;-51.215;0;0;0;;;;9
1888534;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.108;-51.215;0;0;0;;;;9
1888535;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.107;-51.213;0;0;0;;;;9
1888536;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.106;-51.215;1;0;0;;;;9
1888537;VILA NOVA;2021;39;2021-09-26;2021-10-02;-30.106;-51.220;1;0;0;;;;9
1888538;NONOAI;2021;39;2021-09-26;2021-10-02;-30.089;-51.217;0;0;0;;;;9
1888539;NONOAI;2021;39;2021-09-26;2021-10-02;-30.086;-51.219;0;0;0;;;;9
1888540;NONOAI;2021;39;2021-09-26;2021-10-02;-30.085;-51.226;0;0;0;;;;9
1888541;NONOAI;2021;39;2021-09-26;2021-10-02;-30.089;-51.214;0;0;0;;;;9
1888542;NONOAI;2021;39;2021-09-26;2021-10-02;-30.089;-51.212;0;0;2;;;;9
1888543;NONOAI;2021;39;2021-09-26;2021-10-02;-30.089;-51.210;0;0;0;;;;9
1888544;NONOAI;2021;39;2021-09-26;2021-10-02;-30.086;-51.211;0;0;0;;;;9
1888545;NONOAI;2021;39;2021-09-26;2021-10-02;-30.083;-51.213;0;0;0;;;;9
1888546;NONOAI;2021;39;2021-09-26;2021-10-02;-30.089;-51.208;0;0;0;;;;9
1888547;NONOAI;2021;39;2021-09-26;2021-10-02;-30.091;-51.216;0;0;0;;;;9
1888548;NONOAI;2021;39;2021-09-26;2021-10-02;-30.094;-51.226;0;0;4;;;;9
1888549;CRISTAL;2021;39;2021-09-26;2021-10-02;-30.087;-51.233;0;0;1;;;;9
1888550;NONOAI;2021;39;2021-09-26;2021-10-02;-30.086;-51.227;0;0;0;;;;9
1888551;NONOAI;2021;39;2021-09-26;2021-10-02;-30.091;-51.230;0;0;1;;;;9
1888552;NONOAI;2021;39;2021-09-26;2021-10-02;-30.091;-51.232;0;0;0;;;;9
1888553;NONOAI;2021;39;2021-09-26;2021-10-02;-30.086;-51.217;0;0;0;;;;9
1888554;NONOAI;2021;39;2021-09-26;2021-10-02;-30.085;-51.215;0;0;1;;;;9
