data_ini_se,SE,ano,semana_epi,casos,casos_est,casconf,p_inc100k,nivel,Rt,tempmin,tempmed,tempmax,umidmin,umidmed,umidmax,receptivo,transmissao,vetor_fonte,n_armadilhas,aegypti_total,aegypti_femea,aegypti_por_armadilha,imfa_femea,sem_sin,sem_cos,bloco
2013-04-14,201316,2013,16,63,63.0,,4.2331543,4,0.5568086,9.85714285714286,17.36285,24.0,35.1428571428571,65.4566318571429,92.2857142857143,0,0,,,,,,,0.9350162426854148,-0.35460488704253545,0
2013-04-21,201317,2013,17,49,49.0,,3.292453,4,0.53728974,12.7142857142857,19.6706375714286,27.2857142857143,37.4285714285714,75.8244165714286,100.0,0,0,,,,,,,0.8854560256532099,-0.4647231720437685,0
2013-04-28,201318,2013,18,65,65.0,,4.36754,4,0.94605976,17.5714285714286,21.9266914285714,27.0,62.5714285714286,84.3147862857143,99.1428571428571,1,0,,,,,,,0.8229838658936565,-0.5680647467311557,0
2013-05-05,201319,2013,19,34,34.0,,2.2845592,4,0.591201,11.0,12.083333,14.0,65.0,69.25,72.5,0,0,,,,,,,0.7485107481711013,-0.6631226582407951,0
2013-05-12,201320,2013,20,20,20.0,,1.3438585,4,0.39302984,13.0,13.0,13.0,88.0,88.0,88.0,0,0,,,,,,,0.6631226582407952,-0.7485107481711012,0
2013-05-19,201321,2013,21,20,20.0,,1.3438585,1,0.5242797,11.0,14.51406925,18.5,74.0,92.56006625,100.0,0,0,,,,,,,0.5680647467311558,-0.8229838658936564,0
2013-05-26,201322,2013,22,15,15.0,,1.0078938,1,0.58616054,8.85714285714286,14.7102045714286,19.8571428571429,62.5714285714286,89.3767164285714,100.0,0,0,,,,,,,0.46472317204376906,-0.8854560256532096,0
2013-06-02,201323,2013,23,13,13.0,,0.873508,1,0.67426974,13.0,13.25,13.5,82.0,87.0,92.0,0,0,,,,,,,0.35460488704253584,-0.9350162426854147,0
2013-06-09,201324,2013,24,11,11.0,,0.73912215,1,0.6960993,18.0,18.0,18.0,68.0,68.0,68.0,1,0,,,,,,,0.23931566428755768,-0.970941817426052,0
2013-06-16,201325,2013,25,5,5.0,,0.33596462,1,0.38698053,15.3333333333333,,,,,,0,0,,,,,,,0.12053668025532308,-0.992708874098054,0
2013-06-23,201326,2013,26,7,7.0,,0.47035044,1,0.6983934,12.6666666666667,,,,,,0,0,,,,,,,-3.216245299353273e-16,-1.0,0
2013-06-30,201327,2013,27,6,6.0,,0.40315753,1,0.80588865,10.0,10.0,10.0,50.0,50.0,50.0,0,0,,,,,,,-0.12053668025532283,-0.992708874098054,0
2013-07-07,201328,2013,28,0,0.0,,0.0,1,0.0,18.0,20.8469695,24.5,66.0,83.195455,97.0,0,0,,,,,,,-0.23931566428755743,-0.9709418174260521,0
2013-07-14,201329,2013,29,0,0.0,,0.0,1,0.0,9.42857142857143,14.3493527142857,18.7142857142857,53.5714285714286,80.5655587142857,97.4285714285714,0,0,,,,,,,-0.3546048870425356,-0.9350162426854148,0
2013-07-21,201330,2013,30,0,0.0,,0.0,1,0.0,4.57142857142857,10.2332455142857,15.8571428571429,48.8571428571429,74.4347084285714,92.7142857142857,0,0,,,,,,,-0.46472317204376806,-0.8854560256532101,0
2013-07-28,201331,2013,31,5,5.0,,0.33596462,1,7.9922104,10.2857142857143,16.7370211428571,24.0,46.4285714285714,81.6961614285714,98.2857142857143,0,0,,,,,,,-0.5680647467311556,-0.8229838658936565,0
2013-08-04,201332,2013,32,5,5.0,,0.33596462,1,3.3170931,10.1428571428571,15.1263934285714,21.4285714285714,58.2857142857143,82.8323177142857,99.1428571428571,0,0,,,,,,,-0.663122658240795,-0.7485107481711013,0
2013-08-11,201333,2013,33,1,1.0,,0.06719292,1,0.30680782,6.85714285714286,12.326343,17.0,60.2857142857143,83.5854702857143,99.1428571428571,0,0,,,,,,,-0.7485107481711011,-0.6631226582407952,0
2013-08-18,201334,2013,34,5,5.0,,0.33596462,1,1.3453519,9.42857142857143,17.0577464285714,23.1428571428571,54.7142857142857,78.0501714285714,97.4285714285714,0,0,,,,,,,-0.8229838658936564,-0.5680647467311559,0
2013-08-25,201335,2013,35,1,1.0,,0.06719292,1,0.31820834,8.85714285714286,14.5448054285714,20.0,60.2857142857143,82.5765151428571,98.2857142857143,0,0,,,,,,,-0.8854560256532096,-0.4647231720437691,0
2013-09-01,201336,2013,36,4,4.0,,0.26877168,1,1.339257,12.8571428571429,19.2119584285714,24.1428571428571,53.1428571428571,75.40127,97.4285714285714,0,0,,,,,,,-0.9350162426854147,-0.3546048870425359,0
2013-09-08,201337,2013,37,7,7.0,,0.47035044,1,2.3091376,16.4285714285714,24.8943265714286,32.5714285714286,41.0,69.1556385714286,97.4285714285714,0,0,,,,,,,-0.970941817426052,-0.23931566428755774,0
2013-09-15,201338,2013,38,4,4.0,,0.26877168,1,0.99439114,12.5714285714286,16.9309791428571,20.4285714285714,57.0,81.0490491428571,96.2857142857143,0,0,,,,,,,-0.992708874098054,-0.12053668025532357,0
2013-09-22,201339,2013,39,3,3.0,,0.20157877,1,0.6040318,11.8571428571429,16.0132355714286,19.2857142857143,69.2857142857143,84.848135,100.0,0,0,,,,,,,-1.0,-1.8369701987210297e-16,0
2013-09-29,201340,2013,40,4,4.0,,0.26877168,1,0.8983704,14.2857142857143,19.1168234285714,23.8571428571429,56.7142857142857,80.0285071428571,97.4285714285714,0,0,,,,,,,-0.992708874098054,0.1205366802553232,0
2013-10-06,201341,2013,41,3,3.0,,0.20157877,1,0.8129264,12.8571428571429,21.1146617142857,27.1428571428571,43.1428571428571,70.7533838571429,98.2857142857143,0,0,,,,,,,-0.9709418174260521,0.23931566428755738,0
2013-10-13,201342,2013,42,3,3.0,,0.20157877,1,0.8677819,17.0,22.3777138571429,27.4285714285714,50.5714285714286,77.8856394285714,99.1428571428571,0,0,,,,,,,-0.9350162426854148,0.35460488704253557,0
2013-10-20,201343,2013,43,2,2.0,,0.13438584,1,0.6290798,16.1428571428571,21.754526,25.5714285714286,61.7142857142857,82.0411994285714,99.1428571428571,0,0,,,,,,,-0.8854560256532101,0.464723172043768,0
2013-10-27,201344,2013,44,1,1.0,,0.06719292,1,0.37168136,15.1428571428571,22.4060148571429,27.8571428571429,47.8571428571429,69.3984961428571,95.7142857142857,0,0,,,,,,,-0.822983865893657,0.5680647467311548,0
2013-11-03,201345,2013,45,3,3.0,,0.20157877,1,1.4232525,15.8571428571429,23.8732057142857,29.0,46.0,67.6090212857143,95.7142857142857,0,0,,,,,,,-0.7485107481711011,0.6631226582407953,0
2013-11-10,201346,2013,46,3,3.0,,0.20157877,1,1.5411668,20.2,23.9810832,27.0,66.2,73.5088484,79.4,1,0,,,,,,,-0.6631226582407956,0.7485107481711007,0
2013-11-17,201347,2013,47,2,2.0,,0.13438584,1,0.8352905,20.1428571428571,24.9607354285714,28.1428571428571,43.5714285714286,71.9604471428571,93.5714285714286,1,0,,,,,,,-0.5680647467311559,0.8229838658936564,0
2013-11-24,201348,2013,48,11,11.0,,0.73912215,2,3.5902638,24.6666666666667,29.2522005,32.0,42.5,54.160967,75.6666666666667,1,1,,,,,,,-0.4647231720437684,0.88545602565321,0
2013-12-01,201349,2013,49,13,13.0,,0.873508,3,2.5722027,25.4,27.6166664,29.2,41.2,49.0166672,59.4,1,1,,,,,,,-0.35460488704253595,0.9350162426854147,0
2013-12-08,201350,2013,50,11,11.0,,0.73912215,3,1.2518163,29.6,,,,,,1,0,,,,,,,-0.2393156642875578,0.970941817426052,0
2013-12-15,201351,2013,51,11,11.0,,0.73912215,2,0.97993916,33.8,,,,,,1,0,,,,,,,-0.12053668025532363,0.992708874098054,0
2013-12-22,201352,2013,52,7,7.0,,0.47035044,2,0.626299,38.0,38.0,38.0,53.0,53.0,53.0,1,0,,,,,,,6.432490598706546e-16,1.0,0
2013-12-29,201401,2014,1,4,4.0,,0.26877168,2,0.41191646,27.5,27.5,27.5,13.0,13.0,13.0,1,0,,,,,,,0.12053668025532305,0.992708874098054,0
2014-01-05,201402,2014,2,19,19.0,,1.2766656,2,2.3453968,26.4166666666667,,,,,,1,1,,,,,,,0.23931566428755774,0.970941817426052,0
2014-01-12,201403,2014,3,12,12.0,,0.80631506,2,1.3072883,25.3333333333333,25.5,25.6666666666667,25.3333333333333,25.3333333333333,25.3333333333333,1,0,,,,,,,0.3546048870425356,0.9350162426854148,0
2014-01-19,201404,2014,4,8,8.0,,0.53754336,2,0.6497968,27.0,27.0,27.0,,,,1,0,,,,,,,0.4647231720437685,0.8854560256532099,0
2014-01-26,201405,2014,5,18,18.0,,1.2094725,2,1.4353117,27.75,,,,,,1,0,,,,,,,0.5680647467311558,0.8229838658936564,0
2014-02-02,201406,2014,6,14,14.0,,0.9407009,2,1.1427599,28.5,,,,,,1,0,,,,,,,0.6631226582407952,0.7485107481711011,0
2014-02-09,201407,2014,7,6,6.0,,0.40315753,2,0.44244835,29.25,,,,,,1,0,,,,,,,0.7485107481711011,0.6631226582407953,0
2014-02-16,201408,2014,8,12,12.0,,0.80631506,2,0.95785135,30.0,31.666666,33.0,43.0,44.666668,46.0,1,0,,,,,,,0.8229838658936564,0.5680647467311558,0
2014-02-23,201409,2014,9,5,5.0,,0.33596462,2,0.5018179,25.0,25.0,25.0,44.0,44.0,44.0,1,0,,,,,,,0.8854560256532098,0.4647231720437686,0
2014-03-02,201410,2014,10,7,7.0,,0.47035044,2,0.80797285,21.75,24.99025975,27.75,43.75,45.21461025,46.25,1,0,,,,,,,0.9350162426854148,0.35460488704253557,0
2014-03-09,201411,2014,11,9,9.0,,0.60473627,2,1.2053863,21.25,24.1152775,26.75,44.25,45.799305,47.25,1,0,,,,,,,0.970941817426052,0.23931566428755804,0
2014-03-16,201412,2014,12,8,8.0,,0.53754336,2,1.09762,19.4,22.190196,24.2,62.6,77.65817,87.8,1,0,,,,,,,0.992708874098054,0.120536680255323,0
2014-03-23,201413,2014,13,10,10.0,,0.67192924,1,1.2370249,15.1428571428571,22.2717512857143,28.0,51.0,76.119228,100.0,0,0,,,,,,,1.0,-1.6081226496766366e-16,0
2014-03-30,201414,2014,14,8,8.0,,0.53754336,1,0.9277922,18.2857142857143,23.5552542857143,28.0,53.7142857142857,81.8335358571428,100.0,1,0,,,,,,,0.992708874098054,-0.12053668025532288,0
2014-04-06,201415,2014,15,6,6.0,,0.40315753,1,0.6894548,18.1428571428571,23.0256972857143,29.1428571428571,56.5714285714286,84.1995814285714,100.0,1,0,,,,,,,0.9709418174260521,-0.2393156642875575,0
2014-04-13,201416,2014,16,5,5.0,,0.33596462,1,0.6405507,13.5714285714286,19.2315372857143,23.5714285714286,58.1428571428571,79.5530921428571,98.2857142857143,0,0,,,,,,,0.9350162426854148,-0.35460488704253545,0
2014-04-20,201417,2014,17,12,12.0,,0.80631506,1,1.7741653,11.1428571428571,17.3281597142857,22.0,59.2857142857143,80.8300762857143,100.0,0,0,,,,,,,0.8854560256532099,-0.4647231720437685,0
2014-04-27,201418,2014,18,11,11.0,,0.73912215,1,1.482197,12.0,18.0401005714286,23.4285714285714,55.8571428571429,80.5689211428571,100.0,0,0,,,,,,,0.8229838658936565,-0.5680647467311557,0
2014-05-04,201419,2014,19,4,4.0,,0.26877168,1,0.43310884,14.5714285714286,18.3222638571429,21.8571428571429,73.8571428571429,91.3610148571428,100.0,0,0,,,,,,,0.7485107481711013,-0.6631226582407951,0
2014-05-11,201420,2014,20,9,9.0,,0.60473627,1,0.99519575,11.4285714285714,17.23988,23.1428571428571,55.4285714285714,86.2573857142857,100.0,0,0,,,,,,,0.6631226582407952,-0.7485107481711012,0
2014-05-18,201421,2014,21,4,4.0,,0.26877168,1,0.54629785,10.1428571428571,13.8587068571429,17.2857142857143,71.5714285714286,89.4724257142857,99.1428571428571,0,0,,,,,,,0.5680647467311558,-0.8229838658936564,0
2014-05-25,201422,2014,22,5,5.0,,0.33596462,1,0.77592015,7.28571428571429,12.412881,17.7142857142857,65.5714285714286,89.1675085714286,100.0,0,0,,,,,,,0.46472317204376906,-0.8854560256532096,0
2014-06-01,201423,2014,23,2,2.0,,0.13438584,1,0.37329668,10.0,14.1140601428571,18.4285714285714,72.0,89.63391,100.0,0,0,,,,,,,0.35460488704253584,-0.9350162426854147,0
2014-06-08,201424,2014,24,4,4.0,,0.26877168,1,0.95977676,9.42857142857143,14.2671264285714,19.4285714285714,71.5714285714286,91.174905,100.0,0,0,,,,,,,0.23931566428755768,-0.970941817426052,0
2014-06-15,201425,2014,25,4,4.0,,0.26877168,1,1.1600971,7.57142857142857,11.8920456428571,16.5714285714286,66.5714285714286,88.650576,100.0,0,0,,,,,,,0.12053668025532308,-0.992708874098054,0
2014-06-22,201426,2014,26,2,2.0,,0.13438584,1,0.58064115,13.5714285714286,16.356386,19.2857142857143,84.4285714285714,95.6637684285714,100.0,0,0,,,,,,,-3.216245299353273e-16,-1.0,0
2014-06-29,201427,2014,27,0,0.0,,0.0,1,0.0,11.7142857142857,15.4281221428571,19.1428571428571,80.2857142857143,94.5540542857143,100.0,0,0,,,,,,,-0.12053668025532283,-0.992708874098054,0
2014-07-06,201428,2014,28,2,2.0,,0.13438584,1,0.9527202,8.85714285714286,13.7779162857143,18.2857142857143,65.2857142857143,87.8733875714286,100.0,0,0,,,,,,,-0.23931566428755743,-0.9709418174260521,0
2014-07-13,201429,2014,29,5,5.0,,0.33596462,1,3.3971913,10.5714285714286,16.0752418571429,21.4285714285714,59.0,85.0612264285714,100.0,0,0,,,,,,,-0.3546048870425356,-0.9350162426854148,0
2014-07-20,201430,2014,30,5,5.0,,0.33596462,1,2.0799181,6.85714285714286,12.4121295714286,18.2857142857143,58.0,84.9009527142857,100.0,0,0,,,,,,,-0.46472317204376806,-0.8854560256532101,0
2014-07-27,201431,2014,31,3,3.0,,0.20157877,1,0.7772254,8.85714285714286,14.4965134285714,19.7142857142857,70.0,90.3392571428572,100.0,0,0,,,,,,,-0.5680647467311556,-0.8229838658936565,0
2014-08-03,201432,2014,32,6,6.0,,0.40315753,1,1.3753018,6.85714285714286,14.3109087142857,20.5714285714286,48.0,78.0442714285714,100.0,0,0,,,,,,,-0.663122658240795,-0.7485107481711013,0
2014-08-10,201433,2014,33,3,3.0,,0.20157877,1,0.6977881,7.42857142857143,12.7015652857143,17.1428571428571,64.4285714285714,83.7615898571429,100.0,0,0,,,,,,,-0.7485107481711011,-0.6631226582407952,0
2014-08-17,201434,2014,34,3,3.0,,0.20157877,1,0.6977016,12.1428571428571,17.1187848571429,23.7142857142857,53.8571428571429,86.7305954285714,100.0,0,0,,,,,,,-0.8229838658936564,-0.5680647467311559,0
2014-08-24,201435,2014,35,3,3.0,,0.20157877,1,0.8061611,8.0,14.3316114285714,21.0,46.2857142857143,75.0956728571429,96.7142857142857,0,0,,,,,,,-0.8854560256532096,-0.4647231720437691,0
2014-08-31,201436,2014,36,1,1.0,,0.06719292,1,0.32888678,13.2857142857143,17.0878702857143,21.1428571428571,65.2857142857143,86.0599831428571,100.0,0,0,,,,,,,-0.9350162426854147,-0.3546048870425359,0
2014-09-07,201437,2014,37,2,2.0,,0.13438584,1,0.81245834,13.1428571428571,17.5002527142857,22.7142857142857,67.5714285714286,89.4462698571429,100.0,0,0,,,,,,,-0.970941817426052,-0.23931566428755774,0
2014-09-14,201438,2014,38,3,3.0,,0.20157877,1,1.540955,14.1428571428571,18.588052,23.1428571428571,57.5714285714286,82.5968108571429,100.0,0,0,,,,,,,-0.992708874098054,-0.12053668025532357,0
2014-09-21,201439,2014,39,2,2.0,,0.13438584,1,0.97588193,12.4285714285714,18.4230992857143,23.1428571428571,56.4285714285714,76.3915628571429,98.2857142857143,0,0,,,,,,,-1.0,-1.8369701987210297e-16,0
2014-09-28,201440,2014,40,2,2.0,,0.13438584,1,0.85456055,14.5714285714286,19.3354055714286,23.0,58.2857142857143,77.740516,96.5714285714286,0,0,,,,,,,-0.992708874098054,0.1205366802553232,0
2014-10-05,201441,2014,41,4,4.0,,0.26877168,1,1.7119464,15.4285714285714,21.4292255714286,26.8571428571429,48.5714285714286,73.8875447142857,97.4285714285714,0,0,,,,,,,-0.9709418174260521,0.23931566428755738,0
2014-10-12,201442,2014,42,3,3.0,,0.20157877,1,1.1615945,18.0,20.5927907142857,24.0,57.2857142857143,86.2436657142857,100.0,1,0,,,,,,,-0.9350162426854148,0.35460488704253557,0
2014-10-19,201443,2014,43,2,2.0,,0.13438584,1,0.65894574,15.1428571428571,20.9015777142857,26.0,49.4285714285714,76.0115811428571,99.1428571428571,0,0,,,,,,,-0.8854560256532101,0.464723172043768,0
2014-10-26,201444,2014,44,7,7.0,,0.47035044,1,2.2265778,18.8571428571429,24.6839238571429,30.0,52.7142857142857,75.8861635714286,98.2857142857143,1,0,,,,,,,-0.822983865893657,0.5680647467311548,0
2014-11-02,201445,2014,45,7,7.0,,0.47035044,1,1.8321594,17.7142857142857,22.1072145714286,25.8571428571429,58.4285714285714,81.6574064285714,100.0,1,0,,,,,,,-0.7485107481711011,0.6631226582407953,0
2014-11-09,201446,2014,46,6,6.0,,0.40315753,1,1.0960407,16.2857142857143,22.2751877142857,26.5714285714286,45.0,71.2669175714286,99.1428571428571,0,0,,,,,,,-0.6631226582407956,0.7485107481711007,0
2014-11-16,201447,2014,47,7,7.0,,0.47035044,1,1.0872996,17.5714285714286,24.7033835714286,30.2857142857143,39.2857142857143,65.0199247142857,95.7142857142857,1,0,,,,,,,-0.5680647467311559,0.8229838658936564,0
2014-11-23,201448,2014,48,4,4.0,,0.26877168,1,0.62652564,17.8571428571429,24.4957784285714,30.1428571428571,44.7142857142857,69.5250881428571,96.5714285714286,1,0,,,,,,,-0.4647231720437684,0.88545602565321,0
2014-11-30,201449,2014,49,6,6.0,,0.40315753,2,1.0091698,18.5714285714286,25.4660512857143,30.7142857142857,43.2857142857143,69.0580991428571,97.5714285714286,1,0,,,,,,,-0.35460488704253595,0.9350162426854147,0
2014-12-07,201450,2014,50,6,6.0,,0.40315753,2,1.1067573,20.8571428571429,26.0631041428571,30.5714285714286,56.1428571428571,75.0044937142857,97.4285714285714,1,0,,,,,,,-0.2393156642875578,0.970941817426052,0
2014-12-14,201451,2014,51,4,4.0,,0.26877168,2,0.7359977,18.0,24.5956674285714,29.4285714285714,44.7142857142857,70.0748675714286,98.2857142857143,1,0,,,,,,,-0.12053668025532363,0.992708874098054,0
2014-12-21,201452,2014,52,3,3.0,,0.20157877,2,0.5743678,17.7142857142857,23.139686,27.0,58.0,76.0570931428571,98.2857142857143,1,0,,,,,,,6.432490598706546e-16,1.0,0
2014-12-28,201453,2014,53,2,2.0,,0.13438584,2,0.4734729,20.5714285714286,24.9984574285714,28.8571428571429,59.2857142857143,79.2471507142857,100.0,1,0,,,,,,,0.12053668025532314,0.992708874098054,0
2015-01-04,201501,2015,1,8,8.0,,0.53754336,2,2.3312323,20.7142857142857,26.5767541428571,32.4285714285714,51.1428571428571,76.4678172857143,98.2857142857143,1,0,,,,,,,0.12053668025532305,0.992708874098054,0
2015-01-11,201502,2015,2,4,4.0,,0.26877168,2,1.0206971,23.0,26.783065,31.8571428571429,56.5714285714286,79.5442721428571,98.4285714285714,1,0,,,,,,,0.23931566428755774,0.970941817426052,0
2015-01-18,201503,2015,3,10,10.0,,0.67192924,2,1.8643553,19.1428571428571,24.9937508571429,29.1428571428571,55.8571428571429,74.7186942857143,98.2857142857143,1,0,,,,,,,0.3546048870425356,0.9350162426854148,0
2015-01-25,201504,2015,4,3,3.0,,0.20157877,2,0.48115194,20.7142857142857,25.9436091428571,30.5714285714286,51.0,73.951631,97.4285714285714,1,0,,,,,,,0.4647231720437685,0.8854560256532099,0
2015-02-01,201505,2015,5,2,2.0,,0.13438584,2,0.32090372,20.0,25.7230575714286,30.1428571428571,53.4285714285714,74.0822884285714,99.1428571428571,1,0,,,,,,,0.5680647467311558,0.8229838658936564,0
2015-02-08,201506,2015,6,8,8.0,,0.53754336,2,1.672208,20.2857142857143,25.1875271428571,30.5714285714286,46.5714285714286,79.4069322857143,99.1428571428571,1,0,,,,,,,0.6631226582407952,0.7485107481711011,0
2015-02-15,201507,2015,7,10,10.0,,0.67192924,2,2.1938567,20.1428571428571,24.5392052857143,28.7142857142857,59.2857142857143,78.9344185714286,97.4285714285714,1,0,,,,,,,0.7485107481711011,0.6631226582407953,0
2015-02-22,201508,2015,8,16,16.0,,1.0750867,2,2.2328029,20.2857142857143,24.8150757142857,29.4285714285714,56.5714285714286,79.8542068571429,100.0,1,1,,,,,,,0.8229838658936564,0.5680647467311558,0
2015-03-01,201509,2015,9,23,23.0,,1.5454372,3,2.0607224,20.4285714285714,26.1278934285714,30.5714285714286,47.1428571428571,71.4448982857143,96.5714285714286,1,1,,,,,,,0.8854560256532098,0.4647231720437686,0
2015-03-08,201510,2015,10,17,17.0,,1.1422796,3,1.0809323,20.4285714285714,25.0697887142857,30.0,55.8571428571429,80.1373957142857,100.0,1,0,,,,,,,0.9350162426854148,0.35460488704253557,0
2015-03-15,201511,2015,11,12,12.0,,0.80631506,2,0.6527332,18.4285714285714,24.8263157142857,30.0,48.8571428571429,72.7415214285714,97.5714285714286,1,0,,,,,,,0.970941817426052,0.23931566428755804,0
2015-03-22,201512,2015,12,28,28.0,,1.8814018,1,1.5844283,16.5714285714286,22.1023454285714,26.7142857142857,53.8571428571429,75.6411691428571,96.7142857142857,0,0,,,,,,,0.992708874098054,0.120536680255323,0
2015-03-29,201513,2015,13,19,19.0,,1.2766656,1,1.0546257,17.1428571428571,22.8465587142857,28.5714285714286,49.1428571428571,76.1824357142857,98.2857142857143,1,0,,,,,,,1.0,-1.6081226496766366e-16,0
2015-04-05,201514,2015,14,47,47.0,,3.1580672,1,2.1141663,15.0,21.5086451428571,27.0,48.2857142857143,73.5910808571429,100.0,0,1,,,,,,,0.992708874098054,-0.12053668025532288,0
2015-04-12,201515,2015,15,42,42.0,,2.8221028,4,1.4623109,17.0,22.4899457142857,27.2857142857143,62.0,81.3271657142857,98.2857142857143,0,0,,,,,,,0.9709418174260521,-0.2393156642875575,0
2015-04-19,201516,2015,16,34,34.0,,2.2845592,4,0.9210739,15.8571428571429,20.2899114285714,24.4285714285714,64.2857142857143,84.5727992857143,99.1428571428571,0,0,,,,,,,0.9350162426854148,-0.35460488704253545,0
2015-04-26,201517,2015,17,38,38.0,,2.5533311,4,0.9606048,13.1428571428571,18.4941962857143,23.8571428571429,56.8571428571429,81.96815,100.0,0,0,,,,,,,0.8854560256532099,-0.4647231720437685,0
2015-05-03,201518,2015,18,46,46.0,,3.0908744,4,1.2095451,9.57142857142857,15.8293022857143,21.4285714285714,56.7142857142857,81.0105608571428,100.0,0,0,,,,,,,0.8229838658936565,-0.5680647467311557,0
2015-05-10,201519,2015,19,41,41.0,,2.7549098,4,1.0456624,12.5714285714286,18.1383792857143,22.8571428571429,63.1428571428571,85.1534327142857,100.0,0,0,,,,,,,0.7485107481711013,-0.6631226582407951,0
2015-05-17,201520,2015,20,41,41.0,,2.7549098,4,0.9830057,15.0,21.6554892857143,28.1428571428571,51.1428571428571,80.6958948571429,100.0,0,0,,,,,,,0.6631226582407952,-0.7485107481711012,0
2015-05-24,201521,2015,21,20,20.0,,1.3438585,4,0.49144956,15.7142857142857,17.8701501428571,20.2857142857143,80.2857142857143,90.9041578571429,98.2857142857143,0,0,,,,,,,0.5680647467311558,-0.8229838658936564,0
2015-05-31,201522,2015,22,23,23.0,,1.5454372,1,0.6568567,10.8571428571429,16.6029842857143,23.1428571428571,59.7142857142857,86.9478474285714,100.0,0,0,,,,,,,0.46472317204376906,-0.8854560256532096,0
2015-06-07,201523,2015,23,15,15.0,,1.0078938,1,0.561851,12.5714285714286,17.8138242857143,22.4285714285714,63.4285714285714,85.583475,100.0,0,0,,,,,,,0.35460488704253584,-0.9350162426854147,0
2015-06-14,201524,2015,24,5,5.0,,0.33596462,1,0.2461096,6.28571428571429,11.8301967142857,16.8571428571429,52.7142857142857,80.1546705714286,98.1428571428571,0,0,,,,,,,0.23931566428755768,-0.970941817426052,0
2015-06-21,201525,2015,25,7,7.0,,0.47035044,1,0.48596492,8.85714285714286,14.6023912857143,19.7142857142857,64.5714285714286,87.2100571428571,100.0,0,0,,,,,,,0.12053668025532308,-0.992708874098054,0
2015-06-28,201526,2015,26,5,5.0,,0.33596462,1,0.5602869,11.4285714285714,15.829906,20.4285714285714,62.7142857142857,84.7383371428571,98.1428571428571,0,0,,,,,,,-3.216245299353273e-16,-1.0,0
2015-07-05,201527,2015,27,6,6.0,,0.40315753,1,0.9301195,11.2857142857143,15.2291441428571,18.7142857142857,75.1428571428571,90.9369858571429,100.0,0,0,,,,,,,-0.12053668025532283,-0.992708874098054,0
2015-07-12,201528,2015,28,2,2.0,,0.13438584,1,0.3579192,12.8571428571429,15.3552447142857,18.1428571428571,85.5714285714286,95.8397885714286,100.0,0,0,,,,,,,-0.23931566428755743,-0.9709418174260521,0
2015-07-19,201529,2015,29,6,6.0,,0.40315753,1,1.2464858,11.0,14.6100251428571,17.7142857142857,76.0,92.1703905714286,100.0,0,0,,,,,,,-0.3546048870425356,-0.9350162426854148,0
2015-07-26,201530,2015,30,5,5.0,,0.33596462,1,1.170095,13.2857142857143,18.713279,24.5714285714286,57.7142857142857,84.4466842857143,99.1428571428571,0,0,,,,,,,-0.46472317204376806,-0.8854560256532101,0
2015-08-02,201531,2015,31,11,11.0,,0.73912215,1,2.187575,16.8571428571429,22.4214511428571,27.7142857142857,51.0,74.0427,99.1428571428571,0,0,,,,,,,-0.5680647467311556,-0.8229838658936565,0
2015-08-09,201532,2015,32,5,5.0,,0.33596462,1,0.7676457,17.0,22.4395768571429,28.7142857142857,49.0,76.7891271428571,99.1428571428571,0,0,,,,,,,-0.663122658240795,-0.7485107481711013,0
2015-08-16,201533,2015,33,8,8.0,,0.53754336,1,1.056298,15.0,19.0438127142857,23.5714285714286,57.8571428571429,83.2322008571429,99.1428571428571,0,0,,,,,,,-0.7485107481711011,-0.6631226582407952,0
2015-08-23,201534,2015,34,4,4.0,,0.26877168,1,0.56298846,10.7142857142857,17.3843411428571,22.7142857142857,49.7142857142857,77.434815,99.1428571428571,0,0,,,,,,,-0.8229838658936564,-0.5680647467311559,0
2015-08-30,201535,2015,35,4,4.0,,0.26877168,1,0.6449424,11.8571428571429,18.2285712857143,24.0,53.4285714285714,77.0939851428571,97.4285714285714,0,0,,,,,,,-0.8854560256532096,-0.4647231720437691,0
2015-09-06,201536,2015,36,2,2.0,,0.13438584,1,0.4059444,9.85714285714286,15.8304668571429,21.1428571428571,46.7142857142857,73.4231004285714,97.2857142857143,0,0,,,,,,,-0.9350162426854147,-0.3546048870425359,0
2015-09-13,201537,2015,37,3,3.0,,0.20157877,1,0.8185242,11.8571428571429,17.4840837142857,22.0,64.0,81.8963481428571,98.0,0,0,,,,,,,-0.970941817426052,-0.23931566428755774,0
2015-09-20,201538,2015,38,5,5.0,,0.33596462,1,1.6590688,19.0,19.706439,20.5,94.0,98.3693175,100.0,1,0,,,,,,,-0.992708874098054,-0.12053668025532357,0
2015-09-27,201539,2015,39,4,4.0,,0.26877168,1,1.1971191,13.5,17.7275476666667,22.3333333333333,58.3333333333333,78.2198215,96.0,0,0,,,,,,,-1.0,-1.8369701987210297e-16,0
2015-10-04,201540,2015,40,1,1.0,,0.06719292,1,0.25848114,15.1428571428571,18.5837507142857,21.5714285714286,70.2857142857143,85.5783962857143,97.4285714285714,0,0,,,,,,,-0.992708874098054,0.1205366802553232,0
2015-10-11,201541,2015,41,4,4.0,,0.26877168,1,1.1645052,15.8571428571429,18.2452724285714,21.0,70.1428571428571,84.0576997142857,96.5714285714286,0,0,,,,,,,-0.9709418174260521,0.23931566428755738,0
