data_inicio_semana_epidemi,precip_total_mm,precip_max_dia_mm,precip_media_dia_mm,dias_de_chuva,temp_media,temp_min,temp_max,temp_amplitude_media,orvalho_min,orvalho_media,orvalho_max,umid_min,umid_media,umid_max,pressao_min,pressao_media,pressao_max,radiacao_min,radiacao_media,radiacao_max,vento_media,vento_max
2015-05-31,27.93,27.61,3.9899999999999998,1,16.25714285714286,6.98,25.62,11.052857142857144,10.28,13.435714285714285,17.28,78.0,84.00142857142858,90.69,100.82,101.39,101.77,3.75,9.68142857142857,13.34,2.511428571428571,3.99
2015-06-07,41.88999999999999,24.37,5.984285714285713,4,16.745714285714286,6.47,26.6,9.547142857142857,6.15,13.742857142857146,17.59,77.83,83.31142857142856,86.41,100.59,100.98428571428572,101.58,3.77,7.6414285714285715,13.35,2.725714285714286,4.28
2015-06-14,44.94,23.31,6.42,3,10.487142857142857,2.84,18.47,11.471428571428573,3.13,7.021428571428571,11.89,70.14,80.60714285714286,87.16,100.52,101.58571428571427,102.56,7.05,10.68142857142857,13.29,3.0900000000000003,4.43
2015-06-21,19.200000000000003,9.41,2.7428571428571433,3,13.74,5.58,21.93,9.715714285714284,7.65,11.680000000000001,15.58,80.54,88.02285714285713,94.44,101.5,102.16857142857144,102.59,3.48,8.842857142857143,12.24,2.937142857142857,3.95
2015-06-28,11.85,6.84,1.6928571428571428,3,14.265714285714285,8.48,22.29,8.172857142857143,7.69,12.37142857142857,15.14,83.07,88.60428571428572,95.89,100.68,101.26857142857143,101.66,4.56,7.622857142857143,11.9,3.1357142857142857,5.12
2015-07-05,34.519999999999996,23.91,4.931428571428571,4,14.061428571428573,6.55,19.59,8.135714285714284,8.62,12.324285714285717,14.03,84.66,89.45571428571428,95.93,100.86,101.25000000000001,101.84,3.01,7.4071428571428575,12.96,2.7157142857142853,3.98
2015-07-12,128.78,45.03,18.397142857142857,6,15.055714285714284,9.12,23.06,6.597142857142858,9.43,13.737142857142857,18.41,86.83,92.05428571428571,96.4,99.89,101.2057142857143,101.98,0.77,4.518571428571429,10.03,2.8028571428571425,3.99
2015-07-19,108.71,60.36,15.53,5,13.847142857142858,8.37,22.36,7.3914285714285715,8.28,12.062857142857142,16.13,79.25,89.45714285714284,95.14,100.91,101.62714285714286,102.03,1.73,7.467142857142856,13.74,2.9185714285714286,3.85
2015-07-26,3.45,2.86,0.4928571428571429,1,16.93,8.84,26.55,10.81142857142857,11.91,14.444285714285716,16.37,80.41,85.65285714285713,88.46,101.09,101.39,101.64,7.61,11.088571428571427,13.42,2.6485714285714286,3.62
2015-08-02,34.739999999999995,25.16,4.962857142857142,3,19.955714285714286,15.16,30.04,8.264285714285716,15.28,17.49285714285714,19.7,78.3,86.3142857142857,95.71,100.37,100.84571428571428,101.4,5.07,9.067142857142857,13.53,3.9171428571428573,5.52
2015-08-09,1.5600000000000003,1.33,0.2228571428571429,1,20.357142857142858,15.59,27.86,9.129999999999995,16.23,17.742857142857144,18.36,82.22,85.69285714285715,91.13,101.01,101.22,101.52,7.17,11.232857142857142,15.31,2.9971428571428573,3.9
2015-08-16,23.48,11.87,3.3542857142857145,4,17.504285714285714,11.53,25.51,8.511428571428572,11.78,14.98,17.87,81.7,85.78142857142858,91.01,100.74,101.28,101.83,6.19,10.204285714285716,15.5,3.557142857142857,4.88
2015-08-23,36.010000000000005,22.09,5.144285714285715,3,15.958571428571428,8.28,25.83,11.821428571428575,9.46,12.768571428571429,16.85,75.39,82.68285714285715,90.03,100.67,101.20428571428572,101.64,2.78,14.545714285714284,18.29,3.6071428571428568,4.7
2015-08-30,3.5100000000000002,1.72,0.5014285714285714,1,16.615714285714287,9.14,28.11,9.508571428571429,10.17,13.202857142857145,17.72,76.38,81.21714285714286,85.94,100.88,101.47999999999999,101.96,8.46,14.537142857142856,18.07,3.897142857142857,4.77
2015-09-06,14.68,9.22,2.097142857142857,2,14.222857142857142,3.58,24.85,11.371428571428572,3.57,10.437142857142856,13.87,70.43,79.72,85.89,100.15,100.84142857142858,101.76,6.82,16.557142857142857,22.3,3.5257142857142862,5.16
2015-09-13,73.47,30.52,10.495714285714286,5,16.074285714285715,4.02,28.49,11.255714285714285,6.13,12.84,16.6,69.03,82.64857142857143,91.72,100.37,101.0942857142857,101.78,2.37,11.13714285714286,22.07,4.107142857142857,5.34
2015-09-20,86.44,20.9,12.348571428571429,7,20.465714285714284,11.9,31.33,9.37285714285714,14.76,18.40142857142857,21.16,85.75,88.58142857142857,92.77,99.93,100.58857142857143,101.1,2.8,6.778571428571428,16.37,3.7157142857142853,5.08
2015-09-27,9.52,8.53,1.3599999999999999,1,17.33285714285714,10.21,27.31,10.02,10.82,13.722857142857142,19.42,73.89,80.69857142857143,90.47,100.5,100.91142857142856,101.27,7.85,16.798571428571428,24.72,3.1657142857142864,4.1
2015-10-04,132.67000000000002,61.81,18.952857142857145,5,17.495714285714286,8.58,27.7,8.662857142857144,9.02,14.905714285714286,20.4,76.37,85.62142857142858,91.29,100.17,100.99142857142859,101.56,1.99,12.29857142857143,25.55,4.101428571428571,6.0
2015-10-11,41.779999999999994,16.74,5.968571428571428,5,17.685714285714287,9.19,29.19,8.720000000000002,10.1,14.895714285714286,21.79,77.2,84.61428571428574,91.06,100.02,101.07714285714285,101.99,9.58,17.18857142857143,26.09,4.1085714285714285,5.27
2015-10-18,36.7,30.28,5.242857142857143,3,17.501428571428573,8.45,30.77,9.620000000000001,8.58,14.641428571428573,21.12,74.76,84.17,88.39,100.04,101.06714285714285,101.96,12.69,18.252857142857142,26.26,3.5500000000000003,4.12
2015-10-25,8.88,6.65,1.2685714285714287,1,20.34142857142857,12.14,28.84,9.071428571428573,13.31,17.704285714285714,19.2,81.93,85.54285714285713,88.65,100.73,101.07714285714285,101.5,7.38,15.094285714285714,27.4,4.098571428571428,5.81
2015-11-01,46.73,21.34,6.675714285714285,5,17.47857142857143,13.18,25.18,6.897142857142857,12.54,14.52142857142857,16.88,77.14,83.38428571428571,87.14,100.98,101.33285714285714,101.61,7.87,15.344285714285714,28.07,4.6499999999999995,5.72
2015-11-08,30.689999999999998,17.97,4.384285714285714,5,22.28,15.59,30.14,9.167142857142853,16.51,19.66,22.21,80.3,85.90857142857142,91.3,99.94,100.66571428571429,100.91,5.09,17.412857142857142,28.24,3.672857142857143,4.99
2015-11-15,42.88,22.22,6.125714285714286,3,20.397142857142857,11.9,28.88,9.301428571428572,12.73,17.15142857142857,20.36,75.92,82.64142857142858,88.83,99.89,100.43714285714285,101.01,7.31,20.78857142857143,29.95,3.572857142857143,5.49
2015-11-22,8.09,3.61,1.1557142857142857,3,20.53714285714286,14.21,27.57,8.930000000000003,14.32,17.195714285714285,21.09,76.28,81.96000000000001,88.11,100.37,100.64857142857143,100.83,11.67,18.88,30.02,4.772857142857142,6.7
2015-11-29,28.639999999999997,16.09,4.091428571428571,3,21.082857142857144,13.25,27.89,8.627142857142857,12.43,17.77285714285714,21.43,70.45,82.52714285714286,91.04,100.31,100.96000000000001,101.51,10.94,21.201428571428572,31.83,3.898571428571429,5.57
2015-12-06,36.03,30.65,5.147142857142858,2,21.93285714285714,13.81,29.88,11.175714285714289,13.88,18.15285714285714,23.0,71.89,80.65714285714284,91.3,100.28,100.65857142857143,101.02,11.86,27.80142857142857,32.92,2.75,3.55
2015-12-13,32.07,12.87,4.581428571428572,5,24.054285714285715,16.65,31.33,8.107142857142858,17.19,21.35857142857143,24.32,80.8,85.53142857142858,89.74,100.13,100.58285714285714,101.22,5.35,18.06,31.95,3.665714285714285,4.13
2015-12-20,60.56,17.79,8.651428571428571,4,23.165714285714284,16.13,29.06,6.624285714285712,16.43,21.01142857142857,24.34,79.95,88.10714285714286,93.45,100.43,100.82285714285715,101.33,3.14,10.802857142857144,23.38,4.0,5.61
2015-12-27,14.790000000000001,8.08,2.112857142857143,3,24.85571428571429,19.88,31.16,7.66,19.99,22.321428571428577,25.26,83.54,86.31857142857143,89.39,100.0,100.46000000000001,100.91,15.79,20.3,24.99,4.137142857142857,5.76
2016-01-03,8.42,3.54,1.2028571428571428,3,24.38,19.3,29.67,7.661428571428569,19.81,21.555714285714284,23.76,80.72,84.84,88.48,100.46,100.71428571428571,100.98,12.03,19.917142857142856,27.94,3.994285714285714,5.71
2016-01-10,1.31,0.94,0.18714285714285714,0,24.515714285714278,18.1,30.16,8.899999999999999,17.96,21.180000000000007,23.12,76.41,82.6457142857143,87.9,100.24,100.55142857142857,100.89,21.68,26.828571428571426,30.82,3.3328571428571427,5.17
2016-01-17,0.32,0.15,0.045714285714285714,0,24.201428571428576,17.27,31.82,11.215714285714284,18.27,19.865714285714287,20.77,75.46,78.62428571428572,82.04,100.79,100.95142857142858,101.18,25.18,28.754285714285718,31.71,2.9699999999999998,4.69
2016-01-24,38.33,23.06,5.475714285714285,3,24.71857142857143,17.5,33.97,9.497142857142855,17.54,21.09857142857143,24.02,74.98,81.49571428571429,89.4,100.19,100.63428571428572,101.02,6.76,21.41857142857143,30.59,3.524285714285714,4.98
2016-01-31,86.72,34.76,12.388571428571428,4,23.09857142857143,18.1,28.65,7.231428571428573,19.03,20.41714285714286,22.14,83.14,85.45714285714287,88.32,100.58,101.01857142857143,101.34,13.46,20.095714285714283,26.46,3.2228571428571433,4.3
2016-02-07,32.46,23.55,4.637142857142857,3,25.41,19.45,32.32,8.721428571428568,20.67,22.525714285714287,25.03,78.96,85.00142857142858,90.86,100.35,100.74142857142856,101.04,14.52,23.355714285714292,28.76,3.198571428571428,4.22
2016-02-14,13.4,10.02,1.9142857142857144,2,24.96142857142857,18.93,30.97,8.825714285714284,19.05,21.795714285714286,23.89,77.44,83.77,87.31,100.43,100.62428571428572,100.8,20.74,24.43142857142857,28.52,2.9528571428571433,3.47
2016-02-21,11.88,6.3,1.6971428571428573,3,26.165714285714284,20.75,32.55,8.680000000000003,21.61,22.857142857142858,24.04,78.32,83.07000000000001,86.15,100.0,100.43999999999998,100.88,16.67,22.33428571428572,25.85,3.2685714285714282,5.49
2016-02-28,58.22,50.51,8.317142857142857,3,21.698571428571427,15.29,27.9,8.62142857142857,16.41,17.708571428571428,18.88,74.66,79.52142857142857,89.28,100.57,100.97857142857143,101.39,6.58,19.457142857142856,26.99,3.664285714285714,6.23
2016-03-06,56.480000000000004,26.36,8.06857142857143,4,21.511428571428574,16.16,28.71,7.718571428571426,16.46,18.572857142857142,21.36,77.6,84.28857142857144,90.9,100.48,100.87285714285714,101.33,7.76,17.900000000000002,24.99,3.352857142857143,6.17
2016-03-13,28.11,23.34,4.015714285714286,2,22.937142857142856,16.01,31.03,9.451428571428576,16.3,19.895714285714284,22.63,75.8,83.94428571428571,88.5,100.83,101.36428571428573,101.72,7.32,19.58285714285714,23.65,3.1357142857142857,4.79
2016-03-20,115.84,41.77,16.548571428571428,6,21.080000000000002,16.84,25.76,6.252857142857142,18.09,19.005714285714287,20.93,86.07,88.3142857142857,92.25,100.54,100.97857142857143,101.27,5.25,11.530000000000001,18.01,4.542857142857143,7.68
2016-03-27,15.280000000000001,11.15,2.182857142857143,2,21.73428571428571,16.83,29.45,9.128571428571426,17.58,19.154285714285713,21.12,83.76,85.72571428571428,88.95,100.71,101.08857142857143,101.39,11.84,16.254285714285714,18.8,3.3785714285714286,5.23
2016-04-03,18.07,6.61,2.5814285714285714,4,23.44857142857143,17.24,31.26,7.518571428571427,19.54,21.342857142857145,23.81,85.95,88.44714285714285,92.78,100.61,100.88857142857144,101.35,7.69,11.522857142857145,16.12,2.915714285714286,3.76
2016-04-10,30.290000000000003,10.02,4.327142857142857,4,23.487142857142857,19.91,31.0,6.4128571428571455,20.64,21.759999999999998,23.39,86.09,90.42428571428572,94.57,100.77,101.00428571428571,101.35,7.34,12.174285714285714,16.98,3.5114285714285716,4.7
2016-04-17,31.04,22.5,4.434285714285714,3,24.51142857142857,17.45,31.38,8.575714285714284,17.65,21.99857142857143,24.21,84.32,86.40571428571427,89.79,100.45,100.76285714285714,101.22,6.71,10.04142857142857,14.87,3.6600000000000006,4.49
2016-04-24,103.92,77.25,14.845714285714285,3,14.79142857142857,5.65,28.85,6.852857142857138,6.07,12.057142857142859,23.12,77.8,84.44428571428571,91.33,99.87,101.0557142857143,101.8,2.51,9.921428571428573,17.01,4.078571428571428,5.58
2016-05-01,0.8,0.38,0.1142857142857143,0,14.347142857142858,6.55,20.97,8.831428571428575,8.78,11.999999999999998,16.02,80.48,86.30571428571429,91.99,101.53,101.62285714285713,101.74,7.21,12.177142857142856,17.22,2.442857142857143,4.11
2016-05-08,5.59,2.55,0.7985714285714286,3,16.310000000000002,10.52,23.04,7.691428571428572,11.23,14.597142857142858,17.15,83.49,89.48000000000002,92.69,101.01,101.52,101.99,6.24,9.218571428571428,14.35,3.0199999999999996,4.05
2016-05-15,41.42999999999999,37.65,5.918571428571427,3,12.98142857142857,5.61,23.35,7.928571428571431,6.93,10.685714285714285,16.43,78.95,86.58571428571427,92.25,100.47,101.35142857142856,101.91,0.95,8.618571428571428,12.94,3.584285714285715,5.95
2016-05-22,3.4099999999999997,2.43,0.4871428571428571,1,13.327142857142858,7.72,21.56,8.52857142857143,9.26,12.081428571428573,14.42,89.31,90.89285714285712,94.19,101.37,101.86714285714288,102.47,4.82,8.795714285714284,12.69,2.5471428571428576,3.52
2016-05-29,9.28,9.07,1.3257142857142856,1,12.997142857142858,6.91,19.95,7.0600000000000005,7.18,11.04142857142857,16.09,83.66,88.14571428571426,97.49,100.77,100.96571428571428,101.15,4.51,8.081428571428571,12.2,3.3242857142857143,4.41
2016-06-05,0.52,0.48,0.07428571428571429,0,8.445714285714287,1.5,15.33,9.372857142857143,2.03,5.03,7.98,74.22,80.37857142857142,86.23,101.21,101.61714285714287,102.13,8.7,11.531428571428572,13.69,4.141428571428571,5.6
2016-06-12,4.54,2.33,0.6485714285714286,2,10.227142857142857,1.33,19.12,10.62857142857143,3.53,7.934285714285715,11.55,80.98,86.03285714285714,89.67,101.69,102.05714285714285,102.48,7.58,10.381428571428572,13.18,2.122857142857143,3.92
2016-06-19,2.3999999999999995,2.13,0.3428571428571428,1,11.289999999999997,4.19,20.22,8.961428571428572,5.69,9.672857142857143,12.89,81.14,89.19714285714285,96.22,101.8,102.01999999999998,102.31,3.37,8.502857142857142,11.93,2.2714285714285714,2.9
2016-06-26,0.29999999999999993,0.09,0.04285714285714285,0,16.117142857142856,11.01,24.4,9.994285714285718,13.71,14.795714285714284,15.64,88.01,90.68000000000002,92.9,101.63,101.82285714285715,102.0,5.02,7.138571428571429,10.83,1.9857142857142858,2.82
2016-07-03,26.409999999999997,9.77,3.7728571428571422,3,15.212857142857143,5.99,25.1,8.60857142857143,7.9,12.691428571428572,17.13,78.71,85.45,95.8,100.83,101.29714285714284,101.85,2.8,9.05,13.36,4.33,7.49
2016-07-10,79.82000000000001,49.27,11.402857142857144,3,13.47714285714286,6.96,18.5,7.000000000000002,7.75,12.0,14.17,81.5,91.0,96.8,100.46,100.85428571428572,101.19,0.65,7.401428571428572,13.45,3.3228571428571425,5.42
2016-07-17,0.33,0.23,0.047142857142857146,0,9.468571428571428,4.68,20.48,8.89857142857143,4.26,7.094285714285715,10.71,78.43,85.62714285714287,89.62,101.34,101.85714285714288,102.06,10.55,11.81285714285714,13.04,2.8742857142857146,6.46
2016-07-24,14.58,9.33,2.0828571428571427,2,14.031428571428572,5.97,24.07,10.56571428571428,7.71,11.802857142857144,15.66,79.28,86.60428571428572,89.59,100.53,101.48,102.14,2.31,9.81142857142857,13.2,3.97,6.56
2016-07-31,22.330000000000002,22.01,3.1900000000000004,1,16.642857142857146,9.59,26.18,9.422857142857145,10.91,14.712857142857143,17.48,86.6,88.47428571428573,92.09,100.92,101.37714285714287,102.12,3.27,8.295714285714286,13.66,3.5785714285714287,4.56
2016-08-07,3.4600000000000004,1.61,0.49428571428571433,2,12.971428571428572,6.64,21.48,9.884285714285713,8.72,10.265714285714285,11.67,81.01,84.28428571428572,87.07,101.03,101.66999999999999,102.06,9.75,13.634285714285715,16.51,2.4400000000000004,3.12
2016-08-14,27.769999999999996,10.19,3.9671428571428566,4,15.634285714285713,5.93,24.69,10.034285714285714,7.64,13.227142857142855,17.38,76.73,86.48857142857142,93.17,100.31,100.8342857142857,101.63,4.53,11.838571428571429,18.49,3.4,5.65
2016-08-21,6.4799999999999995,6.16,0.9257142857142856,1,15.075714285714286,4.36,29.19,13.204285714285712,5.54,11.744285714285715,19.31,73.28,81.50714285714287,86.43,100.72,101.51428571428572,102.07,12.75,17.094285714285714,19.32,3.31,5.85
2016-08-28,53.370000000000005,24.91,7.6242857142857146,5,16.91142857142857,12.87,23.32,5.30428571428571,13.13,15.297142857142857,17.57,86.56,90.56285714285715,94.93,100.71,101.29285714285716,101.98,2.82,7.759999999999999,15.77,3.6599999999999997,4.6
2016-09-04,32.629999999999995,16.79,4.661428571428571,3,15.751428571428573,9.19,25.56,9.351428571428572,9.14,12.7,15.9,75.51,82.85142857142856,91.57,101.04,101.4342857142857,101.73,5.59,13.592857142857143,21.17,4.388571428571429,9.45
2016-09-11,32.11,31.85,4.587142857142857,1,16.95285714285714,7.83,28.67,11.252857142857144,9.28,13.45857142857143,18.65,70.94,80.5,86.31,99.83,100.84,101.51,9.57,16.595714285714287,21.82,4.54,9.4
2016-09-18,0.12000000000000001,0.05,0.017142857142857144,0,15.30285714285714,9.24,23.32,9.371428571428568,8.69,12.457142857142856,15.95,78.54,83.39571428571428,88.11,101.09,101.59714285714286,101.8,14.69,18.92142857142857,23.73,3.4171428571428573,4.29
2016-09-25,0.060000000000000005,0.03,0.008571428571428572,0,14.145714285714288,7.25,25.59,11.77142857142857,9.56,10.937142857142858,13.5,78.65,81.54999999999998,85.17,101.2,101.57571428571428,101.83,14.27,21.021428571428572,24.46,3.5071428571428567,5.18
2016-10-02,6.27,3.36,0.8957142857142857,2,16.79,10.94,22.65,9.225714285714286,11.79,13.851428571428572,15.08,75.8,83.86142857142856,87.37,100.75,101.11285714285714,101.73,10.93,18.264285714285712,23.46,4.574285714285715,6.19
2016-10-09,10.14,4.68,1.4485714285714286,2,18.467142857142854,7.29,27.05,10.625714285714285,9.97,15.345714285714289,18.89,75.65,83.17,90.86,100.3,101.07000000000001,101.7,12.77,19.784285714285712,27.4,2.985714285714286,4.07
2016-10-16,177.85,86.05,25.407142857142855,5,20.162857142857145,11.43,30.31,8.542857142857143,13.61,18.055714285714284,22.46,81.66,88.30428571428571,95.71,100.17,100.73428571428573,101.47,2.95,11.675714285714287,28.01,3.794285714285714,5.29
2016-10-23,30.330000000000002,20.67,4.332857142857143,4,18.568571428571428,9.92,27.3,8.01285714285714,9.43,15.58285714285714,20.07,74.42,83.56571428571428,91.77,100.1,100.92857142857143,101.94,8.76,17.33857142857143,29.01,4.927142857142857,8.91
2016-10-30,31.509999999999998,19.19,4.501428571428571,2,19.02285714285714,8.7,28.89,12.527142857142856,9.23,14.712857142857143,21.18,67.39,77.93571428571428,90.19,100.12,101.11714285714285,101.79,2.52,23.944285714285712,30.48,3.5857142857142854,6.33
2016-11-06,35.43,24.45,5.061428571428571,3,20.867142857142856,9.24,30.44,11.412857142857147,10.17,17.568571428571428,20.55,70.74,82.57142857142857,93.22,100.29,100.80571428571429,101.36,5.79,23.080000000000002,31.94,3.0700000000000003,4.44
2016-11-13,20.260000000000005,14.47,2.894285714285715,3,19.19,9.38,29.21,10.764285714285714,11.26,16.03142857142857,19.83,76.09,82.89428571428572,89.46,100.19,100.80714285714285,101.52,8.98,23.25,30.95,3.1042857142857136,4.11
2016-11-20,0.21000000000000002,0.13,0.030000000000000002,0,19.584285714285716,12.08,29.75,11.155714285714284,12.89,15.637142857142859,20.96,73.0,79.32571428571428,85.23,100.73,100.96714285714286,101.14,24.19,28.05857142857143,32.28,2.9199999999999995,4.24
2016-11-27,71.75,40.5,10.25,3,21.178571428571427,12.07,28.61,9.774285714285714,13.77,17.807142857142857,22.54,76.37,82.28428571428572,89.28,100.42,101.02571428571427,101.66,6.84,21.571428571428573,31.13,3.207142857142857,4.13
2016-12-04,10.47,4.99,1.4957142857142858,3,21.490000000000002,14.07,29.65,9.87142857142857,15.62,17.715714285714288,20.03,77.23,80.13714285714286,84.84,100.14,100.50857142857141,100.76,22.21,27.449999999999996,31.66,3.23,4.83
2016-12-11,1.7,1.15,0.24285714285714285,1,21.685714285714283,13.16,30.24,11.405714285714284,12.4,16.68857142857143,19.46,68.82,74.88285714285715,80.03,100.11,100.91714285714286,101.88,24.51,30.77285714285714,33.58,3.8528571428571428,4.77
2016-12-18,19.69,6.13,2.812857142857143,5,24.844285714285714,18.15,31.61,9.264285714285716,19.7,21.490000000000002,23.4,81.71,82.64142857142858,84.31,100.34,100.60000000000001,100.71,14.68,24.654285714285713,31.17,3.0399999999999996,4.11
2016-12-25,70.09,14.31,10.012857142857143,7,25.05,19.7,32.92,6.822857142857149,21.3,22.84857142857143,24.94,84.52,88.06428571428572,92.18,100.03,100.49285714285715,100.91,8.38,16.681428571428572,28.3,3.414285714285714,4.95
2017-01-01,77.48,32.01,11.06857142857143,6,25.642857142857142,19.37,32.02,8.081428571428571,18.99,22.685714285714283,24.67,80.93,84.36571428571428,89.29,100.25,100.60428571428572,101.15,16.27,20.392857142857142,24.92,3.2742857142857145,4.81
2017-01-08,57.86,24.99,8.265714285714285,5,25.027142857142856,15.67,32.09,9.464285714285719,18.28,22.06714285714286,24.9,79.14,84.52999999999999,89.54,100.04,100.50142857142858,101.06,12.04,22.7,31.31,3.275714285714286,5.39
2017-01-15,36.84,20.13,5.262857142857143,3,23.852857142857143,16.03,30.22,8.989999999999998,18.26,20.687142857142856,22.93,79.37,83.45571428571428,86.71,99.84,100.7242857142857,101.45,8.42,24.034285714285712,31.27,3.6871428571428573,4.27
2017-01-22,21.390000000000004,7.94,3.0557142857142865,4,23.041428571428572,15.76,30.5,8.695714285714285,15.93,19.74571428571429,22.35,76.61,82.66142857142857,85.76,100.45,100.93285714285715,101.5,20.53,25.192857142857147,28.92,3.152857142857143,4.14
2017-01-29,24.58,6.48,3.511428571428571,7,25.331428571428575,18.58,31.54,8.628571428571423,21.2,22.41142857142857,23.17,81.63,84.80285714285715,89.22,100.22,100.72857142857141,101.38,18.91,23.09,27.97,2.6685714285714286,4.01
2017-02-05,10.55,5.84,1.5071428571428573,3,23.851428571428567,15.79,32.33,8.7,16.78,20.17142857142857,24.06,76.3,80.8342857142857,88.63,100.3,100.69000000000001,100.98,10.68,23.33571428571429,28.74,3.7342857142857144,4.71
2017-02-12,51.519999999999996,15.85,7.359999999999999,6,26.561428571428568,22.45,33.24,7.302857142857153,22.84,23.93857142857143,24.55,81.1,86.16142857142857,90.54,100.19,100.63285714285713,101.07,10.21,18.007142857142856,24.38,2.5742857142857143,2.94
2017-02-19,36.93,13.81,5.275714285714286,6,25.615714285714287,21.48,29.78,6.102857142857143,22.22,23.331428571428575,24.43,84.41,87.69714285714284,90.52,100.61,100.84857142857142,101.18,13.6,18.258571428571425,24.01,2.3785714285714286,3.45
2017-02-26,25.93,17.76,3.704285714285714,3,25.684285714285714,20.05,32.59,8.154285714285717,21.11,22.731428571428573,24.26,81.09,84.67285714285715,90.28,100.02,100.38142857142857,100.84,10.1,20.954285714285714,25.73,2.4071428571428575,3.42
2017-03-05,56.25,44.69,8.035714285714286,4,23.74142857142857,17.6,32.05,7.7457142857142856,18.83,20.91,23.93,81.47,84.70142857142856,88.51,100.16,100.73571428571427,101.03,11.99,18.267142857142858,23.9,3.728571428571428,4.97
2017-03-12,73.28,61.99,10.468571428571428,2,20.349999999999998,11.82,30.51,9.81571428571429,13.13,16.82857142857143,20.93,73.08,81.39285714285714,91.06,100.48,101.03428571428572,101.61,7.54,18.89428571428571,25.62,3.4757142857142855,5.22
2017-03-19,3.2800000000000002,1.41,0.4685714285714286,1,21.220000000000002,15.2,27.19,8.849999999999998,16.33,18.465714285714284,19.61,82.91,85.24571428571429,87.44,100.92,101.38571428571429,101.72,13.43,18.50857142857143,21.79,3.3128571428571427,4.2
2017-03-26,2.4199999999999995,1.88,0.34571428571428564,1,20.84142857142857,15.24,26.57,8.471428571428572,16.05,17.694285714285716,19.64,79.57,83.25285714285714,86.82,101.1,101.46571428571428,101.81,13.71,18.65285714285714,20.58,4.555714285714286,5.06
2017-04-02,1.7100000000000002,1.29,0.2442857142857143,1,21.87,14.95,28.95,9.010000000000002,17.63,18.967142857142854,20.29,82.66,84.38,85.92,100.48,100.9657142857143,101.36,9.92,15.901428571428571,18.72,3.5100000000000002,5.34
2017-04-09,18.53,10.05,2.6471428571428572,4,20.428571428571427,13.2,29.7,7.592857142857142,13.27,17.538571428571426,22.13,75.45,84.29571428571428,91.39,100.71,101.19571428571429,101.66,4.87,12.044285714285715,19.5,3.281428571428571,5.02
2017-04-16,13.999999999999998,6.8,1.9999999999999998,2,19.50142857142857,12.97,25.44,7.9785714285714295,13.06,16.72714285714286,19.4,76.71,84.83714285714288,90.21,100.46,101.11571428571428,101.53,4.71,11.155714285714286,17.47,3.634285714285714,4.87
2017-04-23,48.279999999999994,31.77,6.897142857142856,3,16.08142857142857,7.05,23.14,10.058571428571431,7.55,12.125714285714285,19.17,70.71,78.92285714285713,94.66,100.15,101.1742857142857,101.89,5.57,13.584285714285715,17.9,3.8542857142857145,7.7
