h,data_alvo,real,pred,variante
1,2016-09-11,11.0,7.784878181346516,A3_nowcast
1,2016-09-18,8.0,9.287379008423883,A3_nowcast
1,2016-09-25,9.0,6.491783757552157,A3_nowcast
1,2016-10-02,10.0,9.49557841385846,A3_nowcast
1,2016-10-09,9.0,7.869948226625928,A3_nowcast
1,2016-10-16,9.0,8.216991595413237,A3_nowcast
1,2016-10-23,18.0,7.8756833418751295,A3_nowcast
1,2016-10-30,11.0,18.346056496283502,A3_nowcast
1,2016-11-06,10.0,16.71035518550003,A3_nowcast
1,2016-11-13,7.0,11.571051022530408,A3_nowcast
1,2016-11-20,15.0,12.958859671323033,A3_nowcast
1,2016-11-27,9.0,16.37220298069983,A3_nowcast
1,2016-12-04,24.0,13.991985655278075,A3_nowcast
1,2016-12-11,21.0,23.09714638237986,A3_nowcast
1,2016-12-18,31.0,18.23598693475673,A3_nowcast
1,2016-12-25,41.0,32.13854067284337,A3_nowcast
1,2017-01-01,35.0,49.14278359786211,A3_nowcast
1,2017-01-08,44.0,47.57520030236323,A3_nowcast
1,2017-01-15,30.0,47.4521624940922,A3_nowcast
1,2017-01-22,27.0,41.80865649277349,A3_nowcast
1,2017-01-29,23.0,30.429439534711207,A3_nowcast
1,2017-02-05,16.0,42.11644030396271,A3_nowcast
1,2017-02-12,25.0,40.46396120982128,A3_nowcast
1,2017-02-19,7.0,34.734550238531625,A3_nowcast
1,2017-02-26,28.0,22.116488065031174,A3_nowcast
1,2017-03-05,25.0,26.703012981556753,A3_nowcast
1,2017-03-12,15.0,25.939087242662747,A3_nowcast
1,2017-03-19,12.0,27.2447788604107,A3_nowcast
1,2017-03-26,10.0,15.668432399403859,A3_nowcast
1,2017-04-02,5.0,12.47891244738979,A3_nowcast
1,2017-04-09,6.0,13.145360603444074,A3_nowcast
1,2017-04-16,8.0,12.345877041078476,A3_nowcast
1,2017-04-23,7.0,9.442405673984755,A3_nowcast
1,2017-04-30,9.0,11.791340276948558,A3_nowcast
1,2017-05-07,6.0,10.411331596965788,A3_nowcast
1,2017-05-14,4.0,6.286549651480766,A3_nowcast
1,2017-05-21,4.0,6.097935806788432,A3_nowcast
1,2017-05-28,12.0,5.232509577721635,A3_nowcast
1,2017-06-04,3.0,7.634761618991289,A3_nowcast
1,2017-06-11,1.0,4.723722057211414,A3_nowcast
1,2017-06-18,2.0,4.209046931956158,A3_nowcast
1,2017-06-25,4.0,5.5404165095906714,A3_nowcast
1,2017-07-02,5.0,4.749542523384762,A3_nowcast
1,2017-07-09,4.0,5.615398564137761,A3_nowcast
1,2017-07-16,3.0,4.4999459967676225,A3_nowcast
1,2017-07-23,1.0,5.313839853670351,A3_nowcast
1,2017-07-30,1.0,3.700475314502701,A3_nowcast
1,2017-08-06,2.0,3.784760474867995,A3_nowcast
1,2017-08-13,2.0,3.0335195785163696,A3_nowcast
1,2017-08-20,6.0,3.779173181467156,A3_nowcast
1,2017-08-27,5.0,3.542688257792208,A3_nowcast
1,2017-09-03,2.0,4.6041552846888685,A3_nowcast
1,2017-09-10,4.0,3.69778035066673,A3_nowcast
1,2017-09-17,7.0,4.982009099602857,A3_nowcast
1,2017-09-24,3.0,5.431644166545078,A3_nowcast
1,2017-10-01,5.0,4.609689419065996,A3_nowcast
1,2017-10-08,7.0,5.192107624398136,A3_nowcast
1,2017-10-15,5.0,6.010404506211975,A3_nowcast
1,2017-10-22,5.0,9.37768385950235,A3_nowcast
1,2017-10-29,4.0,5.6844544353353195,A3_nowcast
1,2017-11-05,7.0,7.164509609253626,A3_nowcast
1,2017-11-12,8.0,9.639140644815772,A3_nowcast
1,2017-11-19,7.0,8.586533343684335,A3_nowcast
1,2017-11-26,9.0,8.259783779264717,A3_nowcast
1,2017-12-03,4.0,12.028477987203752,A3_nowcast
1,2017-12-10,14.0,6.3426269036189025,A3_nowcast
1,2017-12-17,9.0,12.073620139957807,A3_nowcast
1,2017-12-24,12.0,14.827601063520524,A3_nowcast
1,2018-02-18,13.0,9.564709398987397,A3_nowcast
1,2018-02-25,11.0,11.104129806761275,A3_nowcast
1,2018-03-04,9.0,15.506558776752067,A3_nowcast
1,2018-03-11,8.0,9.238589127518487,A3_nowcast
1,2018-03-18,4.0,12.908164752147886,A3_nowcast
1,2018-03-25,6.0,10.704997901437018,A3_nowcast
1,2018-04-01,4.0,7.897100235591149,A3_nowcast
1,2018-04-08,1.0,8.886256117165635,A3_nowcast
1,2018-04-15,5.0,5.9774740275785385,A3_nowcast
1,2018-04-22,6.0,5.9026011068369035,A3_nowcast
1,2018-04-29,2.0,6.050792875092785,A3_nowcast
1,2018-05-06,7.0,4.715384450668725,A3_nowcast
1,2018-05-13,2.0,5.915485532641027,A3_nowcast
1,2018-05-20,6.0,6.111472035308479,A3_nowcast
1,2018-05-27,0.0,4.80482060311522,A3_nowcast
1,2018-06-03,1.0,4.449254784574316,A3_nowcast
1,2018-06-10,0.0,3.594159622321127,A3_nowcast
1,2018-06-17,2.0,2.5198609702224153,A3_nowcast
1,2018-06-24,2.0,3.567970944328787,A3_nowcast
1,2018-07-01,0.0,3.722191907513929,A3_nowcast
1,2018-07-08,0.0,3.390951181573594,A3_nowcast
1,2018-07-15,5.0,3.0663754884136316,A3_nowcast
1,2018-07-22,3.0,4.228874009024079,A3_nowcast
1,2018-07-29,3.0,5.188761534813768,A3_nowcast
1,2018-08-05,1.0,4.73468116132177,A3_nowcast
1,2018-08-12,4.0,4.231311186043309,A3_nowcast
1,2018-08-19,1.0,3.957340050160417,A3_nowcast
1,2018-08-26,1.0,4.2122601160374336,A3_nowcast
1,2018-09-02,0.0,3.879324114883335,A3_nowcast
1,2018-09-09,2.0,3.5849722771817207,A3_nowcast
1,2018-09-16,1.0,2.103982632362609,A3_nowcast
1,2018-09-23,3.0,2.557494243823108,A3_nowcast
1,2018-09-30,6.0,3.4517716285724016,A3_nowcast
1,2018-10-07,4.0,3.91368746731942,A3_nowcast
1,2018-10-14,4.0,3.8938250903330998,A3_nowcast
1,2018-10-21,7.0,4.358735110145832,A3_nowcast
1,2018-10-28,6.0,7.120085306088365,A3_nowcast
1,2018-11-04,2.0,7.340821258105403,A3_nowcast
1,2018-11-11,2.0,7.548117495778811,A3_nowcast
1,2018-11-18,1.0,8.009625764416837,A3_nowcast
1,2018-11-25,2.0,9.851951659192974,A3_nowcast
1,2018-12-02,1.0,6.278229890547101,A3_nowcast
1,2018-12-09,1.0,3.514145941650478,A3_nowcast
1,2018-12-16,2.0,3.3752248040176034,A3_nowcast
1,2018-12-23,3.0,8.244438566075132,A3_nowcast
1,2018-12-30,8.0,7.826183573871368,A3_nowcast
1,2019-01-06,4.0,8.63612896841916,A3_nowcast
1,2019-01-13,4.0,7.676749598674956,A3_nowcast
1,2019-01-20,6.0,11.95849508718732,A3_nowcast
1,2019-01-27,1.0,10.481630643167021,A3_nowcast
1,2019-02-03,2.0,8.010605571907826,A3_nowcast
1,2019-02-10,6.0,5.920150881860309,A3_nowcast
1,2019-02-17,6.0,5.371633372282199,A3_nowcast
1,2019-02-24,6.0,4.888277728059153,A3_nowcast
1,2019-03-03,10.0,7.243168587008717,A3_nowcast
1,2019-03-10,12.0,9.79990168980555,A3_nowcast
1,2019-03-17,23.0,10.250244487051077,A3_nowcast
1,2019-03-24,40.0,19.078223051692586,A3_nowcast
1,2019-03-31,51.0,47.039520049524015,A3_nowcast
1,2019-04-07,57.0,58.14835673534369,A3_nowcast
1,2019-04-14,85.0,57.929173500387236,A3_nowcast
1,2019-04-21,100.0,49.592682010987545,A3_nowcast
1,2019-04-28,97.0,112.39108532974521,A3_nowcast
1,2019-05-05,99.0,103.3318214336059,A3_nowcast
1,2019-05-12,136.0,83.83543032071556,A3_nowcast
1,2019-05-19,115.0,122.48606389015501,A3_nowcast
1,2019-05-26,78.0,119.40958382958088,A3_nowcast
1,2019-06-02,57.0,63.9646786151336,A3_nowcast
1,2019-06-09,55.0,33.58659121968434,A3_nowcast
1,2019-06-16,53.0,43.739591947319624,A3_nowcast
1,2019-06-23,44.0,49.41001898215787,A3_nowcast
1,2019-06-30,26.0,27.615396304771284,A3_nowcast
1,2019-07-07,9.0,17.84723569835187,A3_nowcast
1,2019-07-14,14.0,14.335147868369074,A3_nowcast
1,2019-07-21,10.0,9.786214539912336,A3_nowcast
1,2019-07-28,13.0,13.046896937891015,A3_nowcast
1,2019-08-04,10.0,12.781909482290475,A3_nowcast
1,2019-08-11,8.0,9.952314544965766,A3_nowcast
1,2019-08-18,5.0,9.046541641678209,A3_nowcast
1,2019-08-25,6.0,8.62838152355158,A3_nowcast
1,2019-09-01,3.0,5.352715132083544,A3_nowcast
1,2019-09-08,4.0,5.247756703894247,A3_nowcast
1,2019-09-15,6.0,4.413052824735552,A3_nowcast
1,2019-09-22,6.0,7.130065460529776,A3_nowcast
1,2019-09-29,10.0,4.524873426232059,A3_nowcast
1,2019-10-06,3.0,8.194991911057734,A3_nowcast
1,2019-10-13,3.0,7.218614656221747,A3_nowcast
1,2019-10-20,4.0,6.130791754074797,A3_nowcast
1,2019-10-27,5.0,6.3737214578141135,A3_nowcast
1,2019-11-03,6.0,4.278162640673764,A3_nowcast
1,2019-11-10,3.0,5.833860447649262,A3_nowcast
1,2019-11-17,11.0,6.8390431948406905,A3_nowcast
1,2019-11-24,7.0,10.576503454673789,A3_nowcast
1,2019-12-01,6.0,7.863583421746652,A3_nowcast
1,2019-12-08,7.0,6.999797003684228,A3_nowcast
1,2019-12-15,14.0,8.8977070077478,A3_nowcast
1,2019-12-22,6.0,14.797484562009979,A3_nowcast
1,2019-12-29,5.0,15.673594407410206,A3_nowcast
1,2020-01-05,14.0,11.32179826320388,A3_nowcast
1,2020-01-12,13.0,16.322810308760175,A3_nowcast
1,2020-01-19,10.0,17.794488246857966,A3_nowcast
1,2020-01-26,10.0,16.220689503620225,A3_nowcast
1,2020-02-02,11.0,15.06440966400588,A3_nowcast
1,2020-02-09,14.0,12.809399447848282,A3_nowcast
1,2020-02-16,8.0,16.638119102775665,A3_nowcast
1,2020-02-23,10.0,16.540865484211213,A3_nowcast
1,2020-03-01,10.0,13.815957896826832,A3_nowcast
1,2020-03-08,9.0,16.277042058487638,A3_nowcast
1,2020-03-15,3.0,15.568049624339329,A3_nowcast
1,2020-03-22,2.0,11.479023419488287,A3_nowcast
1,2020-03-29,5.0,7.796477571916185,A3_nowcast
1,2020-04-05,4.0,8.534245824410062,A3_nowcast
1,2020-04-12,6.0,5.564874637067368,A3_nowcast
1,2020-04-19,3.0,5.683073326634884,A3_nowcast
1,2020-04-26,2.0,7.094924927527581,A3_nowcast
1,2020-05-03,2.0,4.960691293362199,A3_nowcast
1,2020-05-10,2.0,3.988340088263226,A3_nowcast
1,2020-05-17,4.0,3.5537077835370243,A3_nowcast
1,2020-05-24,0.0,5.080810355568285,A3_nowcast
1,2020-05-31,1.0,4.614479182533951,A3_nowcast
1,2020-06-07,3.0,2.727818900151416,A3_nowcast
1,2020-06-14,4.0,3.539097103217679,A3_nowcast
1,2020-06-21,1.0,3.829769932041543,A3_nowcast
1,2020-06-28,0.0,3.882803926026832,A3_nowcast
1,2020-07-05,1.0,2.7771838518179504,A3_nowcast
1,2020-07-12,2.0,4.56107703430601,A3_nowcast
1,2020-07-19,0.0,3.6836202802669202,A3_nowcast
1,2020-07-26,2.0,4.252718298209431,A3_nowcast
1,2020-08-02,2.0,3.735273468641144,A3_nowcast
1,2020-08-09,1.0,4.226426455447092,A3_nowcast
1,2020-08-16,0.0,2.8473957389996243,A3_nowcast
1,2020-08-23,0.0,2.5523018522883953,A3_nowcast
1,2020-08-30,0.0,2.384823510447688,A3_nowcast
1,2020-09-06,1.0,3.223648523327586,A3_nowcast
1,2020-09-13,2.0,2.699213406311175,A3_nowcast
1,2020-09-20,2.0,3.5638205516427974,A3_nowcast
1,2020-09-27,0.0,3.424068794759383,A3_nowcast
1,2020-10-04,2.0,2.777209193449537,A3_nowcast
1,2020-10-11,1.0,3.9726040121740516,A3_nowcast
1,2020-10-18,2.0,2.938941416185105,A3_nowcast
1,2020-10-25,1.0,4.510415207589665,A3_nowcast
1,2020-11-01,2.0,2.908775589317691,A3_nowcast
1,2020-11-08,3.0,3.495407704701148,A3_nowcast
1,2020-11-15,1.0,5.253884224686408,A3_nowcast
1,2020-11-22,2.0,6.147882082548678,A3_nowcast
1,2020-11-29,2.0,5.227690326620043,A3_nowcast
1,2020-12-06,0.0,4.676437646264269,A3_nowcast
1,2020-12-13,0.0,3.861008027604391,A3_nowcast
1,2020-12-20,1.0,1.8351251196637386,A3_nowcast
1,2020-12-27,1.0,4.313199145765675,A3_nowcast
1,2021-01-03,1.0,3.1343773138611426,A3_nowcast
1,2021-01-10,2.0,3.1939854261392293,A3_nowcast
1,2021-01-17,1.0,3.3816430737112944,A3_nowcast
1,2021-01-24,2.0,3.3916105521231064,A3_nowcast
1,2021-01-31,1.0,4.394616843289535,A3_nowcast
1,2021-02-07,1.0,5.454757185996448,A3_nowcast
1,2021-02-14,2.0,2.933636885172651,A3_nowcast
1,2021-02-21,3.0,4.038094728473482,A3_nowcast
1,2021-02-28,1.0,4.0977037633474085,A3_nowcast
1,2021-03-07,2.0,3.7704455193252158,A3_nowcast
1,2021-03-14,2.0,4.177852706991483,A3_nowcast
1,2021-03-21,2.0,3.7047435280730787,A3_nowcast
1,2021-03-28,3.0,3.5159623194956455,A3_nowcast
1,2021-04-04,10.0,3.860394361172552,A3_nowcast
1,2021-04-11,15.0,5.680474360741045,A3_nowcast
1,2021-04-18,17.0,14.412016889659473,A3_nowcast
1,2021-04-25,13.0,18.53545451480784,A3_nowcast
1,2021-05-02,9.0,13.111231508051286,A3_nowcast
1,2021-05-09,13.0,20.980218926803165,A3_nowcast
1,2021-05-16,12.0,9.893910553558884,A3_nowcast
1,2021-05-23,4.0,10.48898046475609,A3_nowcast
1,2021-05-30,2.0,8.928397448681494,A3_nowcast
1,2021-06-06,2.0,6.746758000611441,A3_nowcast
1,2021-06-13,2.0,4.169219247827529,A3_nowcast
1,2021-06-20,4.0,3.272061091038368,A3_nowcast
1,2021-06-27,2.0,3.832145891569479,A3_nowcast
1,2021-07-04,1.0,3.034323578801284,A3_nowcast
1,2021-07-11,3.0,2.5602037953437335,A3_nowcast
1,2021-07-18,2.0,2.764406069671602,A3_nowcast
1,2021-07-25,1.0,3.206043574885181,A3_nowcast
1,2021-08-01,2.0,2.884635794091999,A3_nowcast
1,2021-08-08,0.0,3.0203353486027233,A3_nowcast
1,2021-08-15,2.0,2.9228337734437435,A3_nowcast
1,2021-08-22,0.0,2.8166749779640914,A3_nowcast
1,2021-08-29,0.0,2.850912407860722,A3_nowcast
1,2021-09-05,3.0,2.446998249200459,A3_nowcast
1,2021-09-12,0.0,2.545053541094653,A3_nowcast
1,2021-09-19,2.0,2.15742771029455,A3_nowcast
1,2021-09-26,2.0,2.756925904742546,A3_nowcast
1,2021-10-03,1.0,3.22229414516509,A3_nowcast
1,2021-10-10,0.0,2.7390258445706834,A3_nowcast
1,2021-10-17,3.0,1.6927339149167697,A3_nowcast
1,2021-10-24,0.0,4.193118407333067,A3_nowcast
1,2021-10-31,2.0,3.206745708279061,A3_nowcast
1,2021-11-07,1.0,2.9606276696505787,A3_nowcast
1,2021-11-14,5.0,2.336554663907899,A3_nowcast
1,2021-11-21,1.0,4.246138476631924,A3_nowcast
1,2021-11-28,2.0,3.843212227271537,A3_nowcast
1,2021-12-05,2.0,5.068475528268658,A3_nowcast
1,2021-12-12,0.0,3.9715227667812685,A3_nowcast
1,2021-12-19,2.0,2.3008332091656865,A3_nowcast
1,2021-12-26,1.0,2.9088365813578636,A3_nowcast
1,2022-01-02,5.0,5.487272402694009,A3_nowcast
1,2022-01-09,3.0,4.1945035052635395,A3_nowcast
1,2022-01-16,6.0,6.315197611165656,A3_nowcast
1,2022-01-23,2.0,8.426711373653598,A3_nowcast
1,2022-01-30,3.0,5.296945978504379,A3_nowcast
1,2022-02-06,3.0,5.8951138671667564,A3_nowcast
1,2022-02-13,14.0,4.855910977444346,A3_nowcast
1,2022-02-20,26.0,9.813479359367534,A3_nowcast
1,2022-02-27,61.0,32.08389725106182,A3_nowcast
1,2022-03-06,227.0,63.48556476167079,A3_nowcast
1,2022-03-13,350.0,133.51309085306792,A3_nowcast
1,2022-03-20,637.0,195.93630825861473,A3_nowcast
1,2022-03-27,635.0,268.18599495581833,A3_nowcast
1,2022-04-03,722.0,492.50253061262913,A3_nowcast
1,2022-04-10,984.0,520.4312256892504,A3_nowcast
1,2022-04-17,1088.0,664.0823255481116,A3_nowcast
1,2022-04-24,683.0,945.6130710314262,A3_nowcast
1,2022-05-01,436.0,862.7050888516272,A3_nowcast
1,2022-05-08,282.0,745.6662071597436,A3_nowcast
1,2022-05-15,388.0,435.25795071156597,A3_nowcast
1,2022-05-22,195.0,631.5639371258611,A3_nowcast
1,2022-05-29,143.0,202.30756454712866,A3_nowcast
1,2022-06-05,95.0,120.07974088166712,A3_nowcast
1,2022-06-12,32.0,87.84899473080185,A3_nowcast
1,2022-06-19,54.0,19.921349016131103,A3_nowcast
1,2022-06-26,80.0,55.79824345926463,A3_nowcast
1,2022-07-03,66.0,65.20374412352184,A3_nowcast
1,2022-07-10,53.0,67.41219763221085,A3_nowcast
1,2022-07-17,48.0,57.42020546674387,A3_nowcast
1,2022-07-24,33.0,41.973099842369926,A3_nowcast
1,2022-07-31,27.0,21.965384681760764,A3_nowcast
1,2022-08-07,18.0,20.911191715349936,A3_nowcast
1,2022-08-14,18.0,15.312754522127703,A3_nowcast
1,2022-08-21,10.0,13.959617993192355,A3_nowcast
1,2022-10-02,10.0,10.32714325687342,A3_nowcast
1,2022-10-09,13.0,9.954073752209062,A3_nowcast
1,2022-10-16,6.0,11.931699439675675,A3_nowcast
1,2022-10-23,10.0,9.480596507701348,A3_nowcast
1,2022-10-30,8.0,12.54439089384917,A3_nowcast
1,2022-11-06,13.0,9.98321229795372,A3_nowcast
1,2022-11-13,19.0,12.119409140042258,A3_nowcast
1,2022-11-20,14.0,18.873988154410295,A3_nowcast
1,2022-11-27,18.0,18.701840211663924,A3_nowcast
1,2022-12-04,16.0,19.241780600779013,A3_nowcast
1,2022-12-11,4.0,23.203491340339216,A3_nowcast
1,2022-12-18,0.0,16.25031216511195,A3_nowcast
1,2022-12-25,8.0,9.966560632009521,A3_nowcast
1,2023-01-01,30.0,10.412540597923963,A3_nowcast
1,2023-01-08,24.0,36.86528861795775,A3_nowcast
1,2023-01-15,24.0,68.1284481546319,A3_nowcast
1,2023-01-22,14.0,25.31898511817948,A3_nowcast
1,2023-01-29,19.0,18.620403044665903,A3_nowcast
1,2023-02-05,18.0,28.513384693803623,A3_nowcast
1,2023-02-12,21.0,16.418794179385834,A3_nowcast
1,2023-02-19,39.0,38.72442183834124,A3_nowcast
1,2023-02-26,90.0,57.29349408031219,A3_nowcast
1,2023-03-05,139.0,130.26455503541854,A3_nowcast
1,2023-03-12,208.0,177.46682699467124,A3_nowcast
1,2023-03-19,365.0,232.7789091793762,A3_nowcast
1,2023-03-26,467.0,575.7681290606245,A3_nowcast
1,2023-04-02,572.0,621.1264369016351,A3_nowcast
1,2023-04-09,881.0,791.7850257835826,A3_nowcast
1,2023-04-16,887.0,861.1245526934538,A3_nowcast
1,2023-04-23,829.0,828.9002892774922,A3_nowcast
1,2023-04-30,961.0,860.8535804901845,A3_nowcast
1,2023-05-07,699.0,857.9034996730702,A3_nowcast
1,2023-05-14,662.0,721.2908043196919,A3_nowcast
1,2023-05-21,539.0,616.2403722612041,A3_nowcast
1,2023-05-28,441.0,572.4168987523699,A3_nowcast
1,2023-06-04,220.0,550.3264265647541,A3_nowcast
1,2023-06-11,195.0,312.5002021003699,A3_nowcast
1,2023-06-18,91.0,203.85870604456957,A3_nowcast
1,2023-06-25,90.0,80.30722037939368,A3_nowcast
1,2023-07-02,86.0,105.88463990895262,A3_nowcast
1,2023-07-09,62.0,52.015084325280576,A3_nowcast
1,2023-07-16,70.0,55.154382583100286,A3_nowcast
1,2023-07-23,64.0,56.26953154296466,A3_nowcast
1,2023-07-30,56.0,66.19178347237555,A3_nowcast
1,2023-08-06,71.0,47.482565972682806,A3_nowcast
1,2023-08-13,61.0,71.47435900323163,A3_nowcast
1,2023-08-20,49.0,66.2390226720842,A3_nowcast
1,2023-08-27,39.0,46.170410767693795,A3_nowcast
1,2023-09-03,29.0,25.341881824017907,A3_nowcast
1,2023-09-10,35.0,21.686703084022007,A3_nowcast
1,2023-09-17,30.0,33.33304806253852,A3_nowcast
1,2023-09-24,19.0,32.159707096951834,A3_nowcast
1,2023-10-01,20.0,21.97488591900208,A3_nowcast
1,2023-10-08,16.0,18.220713834614084,A3_nowcast
1,2023-10-15,17.0,17.24926403644419,A3_nowcast
1,2023-10-22,17.0,14.034253577568752,A3_nowcast
1,2023-10-29,18.0,17.468085917982094,A3_nowcast
1,2023-11-05,21.0,18.388703604606725,A3_nowcast
1,2023-11-12,20.0,25.273192093588914,A3_nowcast
1,2023-11-19,24.0,20.3741123735282,A3_nowcast
1,2023-11-26,16.0,24.129120933040333,A3_nowcast
1,2023-12-03,20.0,19.871877079260983,A3_nowcast
1,2023-12-10,16.0,23.494183350395726,A3_nowcast
1,2023-12-17,18.0,17.292820286464757,A3_nowcast
1,2023-12-24,37.0,19.782815796022746,A3_nowcast
1,2023-12-31,66.0,34.75311317158353,A3_nowcast
1,2024-01-07,66.0,68.0372375049927,A3_nowcast
1,2024-01-14,47.0,119.17991271693988,A3_nowcast
1,2024-01-21,83.0,43.52209162401157,A3_nowcast
1,2024-01-28,126.0,98.222735945601,A3_nowcast
1,2024-02-04,211.0,145.06196718661394,A3_nowcast
1,2024-02-11,305.0,313.6619491226799,A3_nowcast
1,2024-02-18,453.0,443.92246502572397,A3_nowcast
1,2024-02-25,738.0,474.54553265224473,A3_nowcast
1,2024-03-03,1468.0,934.1463858119315,A3_nowcast
1,2024-03-10,1277.0,1010.6514444785031,A3_nowcast
1,2024-03-17,1186.0,1173.2705606394122,A3_nowcast
1,2024-03-24,1931.0,1139.2691581776678,A3_nowcast
1,2024-03-31,2306.0,1265.2060299849622,A3_nowcast
1,2024-04-07,2833.0,1428.9009581968062,A3_nowcast
1,2024-04-14,3081.0,1799.59777551316,A3_nowcast
1,2024-04-21,3132.0,2609.4705207196425,A3_nowcast
1,2024-04-28,2341.0,2728.660162351994,A3_nowcast
1,2024-06-23,422.0,485.7117619258428,A3_nowcast
1,2024-06-30,222.0,218.92215882936952,A3_nowcast
1,2024-07-07,117.0,182.9867867170566,A3_nowcast
1,2024-07-14,132.0,87.59828539040035,A3_nowcast
1,2024-07-21,112.0,82.66280685537603,A3_nowcast
1,2024-07-28,131.0,120.7272765172502,A3_nowcast
1,2024-08-04,110.0,110.0826011079198,A3_nowcast
1,2024-08-11,79.0,87.91472568328213,A3_nowcast
1,2024-08-18,81.0,65.61252291775943,A3_nowcast
1,2024-08-25,79.0,70.23594131847383,A3_nowcast
1,2024-09-01,70.0,75.39589767627713,A3_nowcast
1,2024-09-08,71.0,58.25654642981978,A3_nowcast
1,2024-09-15,69.0,81.54452106276537,A3_nowcast
1,2024-09-22,68.0,74.96836957261266,A3_nowcast
1,2024-09-29,68.0,67.51485386302765,A3_nowcast
1,2024-10-06,55.0,66.79840012780913,A3_nowcast
1,2024-10-13,78.0,52.17451758658595,A3_nowcast
1,2024-10-20,74.0,79.02324566991797,A3_nowcast
1,2024-10-27,78.0,77.80994265891735,A3_nowcast
1,2024-11-03,80.0,91.14344023297117,A3_nowcast
1,2024-11-10,61.0,97.81088613197832,A3_nowcast
1,2024-11-17,62.0,70.15380334243002,A3_nowcast
1,2024-11-24,95.0,75.97918449340676,A3_nowcast
1,2024-12-01,65.0,120.01881288915513,A3_nowcast
1,2024-12-08,57.0,58.09421884515448,A3_nowcast
1,2024-12-15,40.0,71.29626343614734,A3_nowcast
1,2024-12-22,36.0,41.97770227100661,A3_nowcast
1,2024-12-29,105.0,58.5879893608912,A3_nowcast
1,2025-01-05,158.0,157.24550356749256,A3_nowcast
1,2025-01-12,159.0,171.1022725927802,A3_nowcast
1,2025-01-19,208.0,190.16554041014578,A3_nowcast
1,2025-01-26,185.0,327.0790041801368,A3_nowcast
1,2025-02-02,256.0,320.6718019765205,A3_nowcast
1,2025-02-09,329.0,417.5788806400852,A3_nowcast
1,2025-02-16,490.0,612.6913703632301,A3_nowcast
1,2025-02-23,661.0,703.122960564098,A3_nowcast
1,2025-03-02,805.0,809.9513776828812,A3_nowcast
1,2025-03-09,1428.0,1160.4371058801025,A3_nowcast
1,2025-03-16,1957.0,1162.326878985773,A3_nowcast
1,2025-03-23,3222.0,2212.04019131477,A3_nowcast
1,2025-03-30,4572.0,3115.3577666430847,A3_nowcast
1,2025-04-06,4806.0,3382.411209949136,A3_nowcast
1,2025-04-13,4962.0,3530.1139460889826,A3_nowcast
1,2025-04-20,6260.0,4397.986237778825,A3_nowcast
1,2025-04-27,5596.0,4885.300506046455,A3_nowcast
1,2025-05-04,5797.0,5122.028120089168,A3_nowcast
1,2025-05-11,6238.0,5354.584740398453,A3_nowcast
1,2025-05-18,5459.0,5837.83086309892,A3_nowcast
1,2025-05-25,2950.0,5728.467232052531,A3_nowcast
1,2025-06-01,2152.0,3059.7629222986584,A3_nowcast
1,2025-06-08,1264.0,3254.7362347810445,A3_nowcast
1,2025-06-15,637.0,2144.143886496964,A3_nowcast
1,2025-06-22,345.0,419.9906429396153,A3_nowcast
1,2025-06-29,199.0,377.43246212910833,A3_nowcast
1,2025-07-06,184.0,130.33674663490336,A3_nowcast
1,2025-07-13,163.0,94.90446558100074,A3_nowcast
1,2025-07-20,137.0,252.43106454883534,A3_nowcast
1,2025-07-27,110.0,132.86065934821985,A3_nowcast
1,2025-08-03,97.0,72.57724378294373,A3_nowcast
1,2025-08-10,111.0,119.85490637685486,A3_nowcast
1,2025-08-17,112.0,124.30397691175715,A3_nowcast
1,2025-08-24,99.0,169.8275417825376,A3_nowcast
1,2025-08-31,113.0,78.2421139634176,A3_nowcast
1,2025-09-07,94.0,102.4472724814607,A3_nowcast
1,2025-09-14,119.0,70.50976021493399,A3_nowcast
1,2025-09-21,128.0,112.35490803053517,A3_nowcast
1,2025-09-28,168.0,120.72315606355946,A3_nowcast
1,2025-10-05,168.0,261.0477896071782,A3_nowcast
1,2025-10-12,166.0,271.33970169794475,A3_nowcast
1,2025-10-19,182.0,189.87005566890184,A3_nowcast
1,2025-10-26,162.0,191.3658221705272,A3_nowcast
1,2025-11-02,142.0,244.77474450998554,A3_nowcast
1,2025-11-09,122.0,95.73002301593475,A3_nowcast
1,2025-11-16,113.0,97.67033757917258,A3_nowcast
1,2025-11-23,159.0,119.84091700946612,A3_nowcast
1,2025-11-30,161.0,155.733776556768,A3_nowcast
1,2025-12-07,182.0,119.0289099931372,A3_nowcast
1,2025-12-14,156.0,223.7969256941668,A3_nowcast
1,2025-12-21,135.0,174.39534934863624,A3_nowcast
1,2025-12-28,126.0,157.81981549288585,A3_nowcast
1,2026-01-04,222.0,131.424499851066,A3_nowcast
1,2026-01-11,242.0,247.79185592152587,A3_nowcast
1,2026-01-18,213.0,453.5039892242046,A3_nowcast
1,2026-01-25,227.0,436.7929470676206,A3_nowcast
1,2026-02-01,229.0,419.81782999677125,A3_nowcast
1,2026-02-08,187.0,301.54938600058654,A3_nowcast
1,2026-02-15,180.0,263.390612612667,A3_nowcast
1,2026-02-22,231.0,248.4017360341092,A3_nowcast
1,2026-03-01,254.0,307.34923061782666,A3_nowcast
1,2026-03-08,241.0,633.3309936528725,A3_nowcast
4,2014-11-16,7.0,5.437877137042088,A3_nowcast
4,2014-11-23,4.0,4.54349239077707,A3_nowcast
