h,data,real,pred,variante
12,2020-10-25,0.0,0.0,A_mes_categorico
12,2020-11-08,0.0,5.42747033782525,A_mes_categorico
12,2020-11-22,0.0,6.020357824671976,A_mes_categorico
12,2020-12-06,0.0,4.125841367791855,A_mes_categorico
12,2020-12-20,0.0,7.321860056057843,A_mes_categorico
12,2021-01-03,1.0,11.486585332805804,A_mes_categorico
12,2021-01-17,12.0,9.03816038020178,A_mes_categorico
12,2021-01-31,8.0,23.99336997297895,A_mes_categorico
12,2021-02-14,9.0,13.17776511688484,A_mes_categorico
12,2021-02-28,0.0,35.15085416164877,A_mes_categorico
12,2021-03-14,1.0,23.00158765298902,A_mes_categorico
12,2021-03-28,0.0,10.984265369358551,A_mes_categorico
12,2021-04-11,1.0,4.673580713953623,A_mes_categorico
12,2021-04-25,1.0,2.805740664488238,A_mes_categorico
12,2021-05-09,0.0,2.9607256206507335,A_mes_categorico
12,2021-05-23,0.0,0.0,A_mes_categorico
12,2021-06-06,0.0,1.0422021700062605,A_mes_categorico
12,2021-06-20,0.0,0.5865232975842057,A_mes_categorico
12,2021-07-04,0.0,0.0,A_mes_categorico
12,2021-07-18,0.0,0.0,A_mes_categorico
12,2021-08-01,0.0,0.32260264457737137,A_mes_categorico
12,2021-08-15,0.0,0.0,A_mes_categorico
12,2021-08-29,0.0,0.0,A_mes_categorico
12,2021-09-12,1.0,0.0,A_mes_categorico
12,2021-09-26,0.0,0.4269974848071954,A_mes_categorico
12,2021-10-10,1.0,1.0638141768498104,A_mes_categorico
12,2021-10-24,2.0,2.0424235461938376,A_mes_categorico
12,2021-11-07,1.0,0.6989760313868919,A_mes_categorico
12,2021-11-21,9.0,5.106496102438494,A_mes_categorico
12,2021-12-05,51.0,3.8864297162669006,A_mes_categorico
12,2021-12-19,269.0,5.317716248498857,A_mes_categorico
12,2022-01-02,482.0,24.642554224310853,A_mes_categorico
12,2022-01-16,753.0,50.066537121540996,A_mes_categorico
12,2022-01-30,569.0,122.86686963537308,A_mes_categorico
12,2022-02-13,223.0,0.0,A_mes_categorico
12,2022-02-27,122.0,203.02183048102216,A_mes_categorico
12,2022-03-13,61.0,20.280611488589923,A_mes_categorico
12,2022-03-27,26.0,62.84342128198471,A_mes_categorico
12,2022-04-10,14.0,12.197284052810078,A_mes_categorico
12,2022-04-24,13.0,2.68540431945866,A_mes_categorico
12,2022-05-08,11.0,0.0,A_mes_categorico
12,2022-05-22,3.0,0.0,A_mes_categorico
12,2022-06-05,1.0,6.185040657917575,A_mes_categorico
12,2022-06-19,0.0,4.4954642324162934,A_mes_categorico
12,2022-07-03,0.0,2.5927652000280568,A_mes_categorico
12,2022-07-17,0.0,2.856469137850937,A_mes_categorico
12,2022-07-31,0.0,0.0,A_mes_categorico
12,2022-08-14,6.0,0.0,A_mes_categorico
12,2022-08-28,7.0,0.0,A_mes_categorico
12,2022-09-11,10.0,7.393543102125952,A_mes_categorico
12,2022-09-25,0.0,2.217254916995787,A_mes_categorico
12,2022-10-09,0.0,3.614801469659636,A_mes_categorico
12,2022-10-23,2.0,0.0,A_mes_categorico
12,2022-11-06,2.0,0.0,A_mes_categorico
12,2022-11-20,10.0,19.8041889356536,A_mes_categorico
12,2022-12-04,27.0,0.0,A_mes_categorico
12,2022-12-18,93.0,88.09200655635445,A_mes_categorico
12,2023-01-01,250.0,331.64133912635145,A_mes_categorico
12,2023-01-15,541.0,186.10120693023396,A_mes_categorico
12,2023-01-29,581.0,7.697796844051746,A_mes_categorico
12,2023-02-12,762.0,259.6492336284184,A_mes_categorico
12,2023-02-26,473.0,117.26399810425966,A_mes_categorico
12,2023-03-12,225.0,84.85725972905803,A_mes_categorico
12,2023-03-26,66.0,0.0,A_mes_categorico
12,2023-04-09,74.0,196.5520886324508,A_mes_categorico
12,2023-04-23,32.0,9.92050724029723,A_mes_categorico
12,2023-05-07,15.0,0.0,A_mes_categorico
12,2023-05-21,13.0,6.464312271446874,A_mes_categorico
12,2023-06-04,9.0,0.0,A_mes_categorico
12,2023-06-18,9.0,13.577737748320896,A_mes_categorico
12,2023-07-02,0.0,9.523940781703908,A_mes_categorico
12,2023-07-16,5.0,2.1219377682720366,A_mes_categorico
12,2023-07-30,3.0,2.2417294149801323,A_mes_categorico
12,2023-08-13,6.0,6.5934730432901265,A_mes_categorico
12,2023-08-27,3.0,8.510347907202693,A_mes_categorico
12,2023-09-10,7.0,29.32366630244565,A_mes_categorico
12,2023-09-24,3.0,2.917926165775138,A_mes_categorico
12,2023-10-08,9.0,27.528136961177783,A_mes_categorico
12,2023-10-22,12.0,21.992235543755715,A_mes_categorico
12,2023-11-05,39.0,35.391838532604076,A_mes_categorico
12,2023-11-19,156.0,58.50077568270868,A_mes_categorico
12,2023-12-03,558.0,69.3087370229243,A_mes_categorico
12,2023-12-17,1227.0,176.7627756014849,A_mes_categorico
12,2023-12-31,1109.0,452.54984005647935,A_mes_categorico
12,2024-01-14,1849.0,607.6558886597005,A_mes_categorico
12,2024-01-28,1855.0,398.9014441478122,A_mes_categorico
12,2024-02-11,911.0,387.6396568611626,A_mes_categorico
12,2024-02-25,646.0,795.806730681588,A_mes_categorico
12,2024-03-10,199.0,0.0,A_mes_categorico
12,2024-03-24,277.0,151.1750031720058,A_mes_categorico
12,2024-04-07,89.0,75.09166454650156,A_mes_categorico
12,2024-04-21,10.0,110.65359709986939,A_mes_categorico
12,2024-05-05,22.0,0.0,A_mes_categorico
12,2024-05-19,16.0,0.0,A_mes_categorico
12,2024-06-02,14.0,25.285643785484332,A_mes_categorico
12,2024-06-16,7.0,5.356780778328975,A_mes_categorico
12,2024-06-30,7.0,0.0,A_mes_categorico
12,2024-07-14,6.0,0.0,A_mes_categorico
12,2024-07-28,3.0,7.939415455424008,A_mes_categorico
12,2024-08-11,1.0,51.92570814375238,A_mes_categorico
12,2024-08-25,0.0,21.483783918526107,A_mes_categorico
12,2024-09-08,4.0,89.44295880793867,A_mes_categorico
12,2024-09-22,1.0,0.0,A_mes_categorico
12,2024-10-06,19.0,0.0,A_mes_categorico
12,2024-10-20,32.0,23.401651846119872,A_mes_categorico
12,2024-11-03,47.0,14.053072576460599,A_mes_categorico
12,2024-11-17,161.0,124.05889939446837,A_mes_categorico
12,2024-12-01,383.0,361.4808067393729,A_mes_categorico
12,2024-12-15,917.0,560.9366547965375,A_mes_categorico
12,2024-12-29,1801.0,951.8526233678897,A_mes_categorico
12,2025-01-12,2184.0,1551.1107816682018,A_mes_categorico
12,2025-01-26,2229.0,1535.9975007948958,A_mes_categorico
12,2025-02-09,2159.0,827.0709746766148,A_mes_categorico
12,2025-02-23,1988.0,908.2559385791419,A_mes_categorico
12,2025-03-09,579.0,90.93413328304484,A_mes_categorico
12,2025-03-23,105.0,195.22792051318638,A_mes_categorico
12,2025-04-06,22.0,167.13194409831138,A_mes_categorico
12,2025-04-20,7.0,34.58113601837153,A_mes_categorico
12,2025-05-04,5.0,52.53866625560249,A_mes_categorico
12,2025-05-18,11.0,0.0,A_mes_categorico
12,2025-06-01,4.0,0.0,A_mes_categorico
12,2025-06-15,6.0,9.592699753066979,A_mes_categorico
12,2025-06-29,9.0,0.0,A_mes_categorico
12,2025-07-13,7.0,19.871306264005586,A_mes_categorico
12,2025-07-27,4.0,0.0,A_mes_categorico
12,2025-08-10,4.0,0.0,A_mes_categorico
12,2025-08-24,5.0,1.9445383055508378,A_mes_categorico
12,2025-09-07,3.0,0.0,A_mes_categorico
12,2025-09-21,1.0,0.0,A_mes_categorico
12,2025-10-05,0.0,0.0,A_mes_categorico
12,2025-10-19,1.0,0.0,A_mes_categorico
12,2025-11-02,1.0,44.937095773900396,A_mes_categorico
1,2020-03-15,0.0,2.798877677693234,B_tweedie
1,2020-03-29,2.0,0.7717666671083577,B_tweedie
1,2020-04-12,1.0,1.7200591173720512,B_tweedie
1,2020-04-26,0.0,0.7753165401273212,B_tweedie
1,2020-05-10,1.0,0.06728333918107773,B_tweedie
1,2020-05-24,0.0,0.014535747048100699,B_tweedie
1,2020-06-07,0.0,0.09918744011021138,B_tweedie
1,2020-06-21,0.0,0.003000590152608935,B_tweedie
1,2020-07-05,0.0,0.007104924231733711,B_tweedie
1,2020-07-19,0.0,0.0013550635403375907,B_tweedie
1,2020-08-02,0.0,0.0015406395897040318,B_tweedie
1,2020-08-16,0.0,0.0006953429473736217,B_tweedie
1,2020-08-30,0.0,0.007802670221696419,B_tweedie
1,2020-09-13,0.0,0.0007284331846372226,B_tweedie
1,2020-09-27,0.0,0.00040032978675304324,B_tweedie
1,2020-10-11,0.0,3.789585334973824e-05,B_tweedie
1,2020-10-25,0.0,0.004052581302411948,B_tweedie
1,2020-11-08,0.0,4.409148795247899e-05,B_tweedie
1,2020-11-22,0.0,0.0020653679935274494,B_tweedie
1,2020-12-06,0.0,0.007298845116338703,B_tweedie
1,2020-12-20,0.0,0.08584462677262751,B_tweedie
1,2021-01-03,0.0,0.250933040882991,B_tweedie
1,2021-01-17,0.0,0.22761565718780977,B_tweedie
1,2021-01-31,0.0,0.018420455080432566,B_tweedie
1,2021-02-14,2.0,0.01350302272909182,B_tweedie
1,2021-02-28,1.0,0.20073986839609154,B_tweedie
1,2021-03-14,1.0,0.7947991431414595,B_tweedie
1,2021-03-28,9.0,0.5938085701528603,B_tweedie
1,2021-04-11,12.0,4.614553646463351,B_tweedie
1,2021-04-25,7.0,5.924155245375991,B_tweedie
1,2021-05-09,5.0,7.29404624127985,B_tweedie
1,2021-05-23,1.0,0.08197362387712458,B_tweedie
1,2021-06-06,0.0,0.10115878923725995,B_tweedie
1,2021-06-20,0.0,0.07136510823991085,B_tweedie
1,2021-07-04,0.0,0.0007408158435451956,B_tweedie
1,2021-07-18,0.0,0.007783824250424178,B_tweedie
1,2021-08-01,0.0,0.001488282297811295,B_tweedie
1,2021-08-15,0.0,0.0025286688274497406,B_tweedie
1,2021-08-29,0.0,0.0002027382446988079,B_tweedie
1,2021-09-12,0.0,3.989249084439925e-06,B_tweedie
1,2021-09-26,0.0,4.8070249739816084e-06,B_tweedie
1,2021-10-10,0.0,6.165436279438701e-06,B_tweedie
1,2021-10-24,0.0,4.7516000113767066e-05,B_tweedie
1,2021-11-07,0.0,0.008970184317506237,B_tweedie
1,2021-11-21,0.0,0.00031468276454828394,B_tweedie
1,2021-12-05,0.0,0.0009227792149587979,B_tweedie
1,2021-12-19,0.0,0.08233509804575163,B_tweedie
1,2022-01-02,0.0,0.03578517946682254,B_tweedie
1,2022-01-16,0.0,0.28826180780448324,B_tweedie
1,2022-01-30,2.0,0.10495058091012406,B_tweedie
1,2022-02-13,20.0,10.449560975513977,B_tweedie
1,2022-02-27,203.0,28.789275645362213,B_tweedie
1,2022-03-13,463.0,121.44858043158358,B_tweedie
1,2022-03-27,524.0,384.2152991787911,B_tweedie
1,2022-04-10,879.0,566.8197961991793,B_tweedie
1,2022-04-24,344.0,689.7801272195542,B_tweedie
1,2022-05-08,313.0,238.2320935270888,B_tweedie
1,2022-05-22,92.0,75.52951439988922,B_tweedie
1,2022-06-05,17.0,44.89839243295946,B_tweedie
1,2022-06-19,19.0,20.451699003916694,B_tweedie
1,2022-07-03,24.0,5.340724902138081,B_tweedie
1,2022-07-17,11.0,8.418423765865914,B_tweedie
1,2022-07-31,3.0,0.4616811251190489,B_tweedie
1,2022-08-14,3.0,0.028193372998677135,B_tweedie
1,2022-08-28,2.0,0.7466218088252587,B_tweedie
1,2022-09-11,3.0,0.5817977498547412,B_tweedie
1,2022-09-25,1.0,0.5988890579386148,B_tweedie
1,2022-10-09,1.0,0.023663012766217163,B_tweedie
1,2022-10-23,0.0,0.02067939646934894,B_tweedie
1,2022-11-06,11.0,0.10547200110034825,B_tweedie
1,2022-11-20,9.0,3.171840469164565,B_tweedie
1,2022-12-04,4.0,3.688092440471785,B_tweedie
1,2022-12-18,1.0,0.4462580052122378,B_tweedie
1,2023-01-01,3.0,1.1870504133734796,B_tweedie
1,2023-01-15,0.0,1.1782443381493586,B_tweedie
1,2023-01-29,0.0,1.9300144166390285,B_tweedie
1,2023-02-12,7.0,9.753865206406756,B_tweedie
1,2023-02-26,37.0,53.87830660798973,B_tweedie
1,2023-03-12,199.0,117.71753196222623,B_tweedie
1,2023-03-26,360.0,388.41742612983285,B_tweedie
1,2023-04-09,589.0,529.0613040615933,B_tweedie
1,2023-04-23,760.0,396.74687200292,B_tweedie
1,2023-05-07,540.0,587.7075180983024,B_tweedie
1,2023-05-21,450.0,380.5196160643937,B_tweedie
1,2023-06-04,219.0,220.89231161327882,B_tweedie
1,2023-06-18,76.0,76.64407468699538,B_tweedie
1,2023-07-02,52.0,58.312992016176345,B_tweedie
1,2023-07-16,25.0,48.7384348749898,B_tweedie
1,2023-07-30,18.0,11.609833426736849,B_tweedie
1,2023-08-13,9.0,10.89385073598038,B_tweedie
1,2023-08-27,1.0,7.387266288377787,B_tweedie
1,2023-09-10,3.0,5.466086900565571,B_tweedie
1,2023-09-24,5.0,1.7244384197964306,B_tweedie
1,2023-10-08,4.0,1.3289092193272816,B_tweedie
1,2023-10-22,7.0,1.145901005579628,B_tweedie
1,2023-11-05,0.0,5.495387166139403,B_tweedie
1,2023-11-19,3.0,0.3506098654532852,B_tweedie
1,2023-12-03,3.0,5.879003454538176,B_tweedie
1,2023-12-17,10.0,1.57627463264085,B_tweedie
1,2023-12-31,11.0,5.258045758700217,B_tweedie
1,2024-01-14,30.0,15.155160012873646,B_tweedie
1,2024-01-28,80.0,47.96068427364143,B_tweedie
1,2024-02-11,249.0,170.80851423381904,B_tweedie
1,2024-02-25,1311.0,809.1244048295814,B_tweedie
1,2024-03-10,995.0,711.4140608687111,B_tweedie
1,2024-03-24,1601.0,1012.1743919265757,B_tweedie
1,2024-04-07,1783.0,1233.651055374717,B_tweedie
1,2024-04-21,1347.0,1567.3634947308574,B_tweedie
1,2024-05-05,1510.0,953.3472631440139,B_tweedie
1,2024-05-19,520.0,710.2007515452881,B_tweedie
1,2024-06-02,263.0,158.89870747117868,B_tweedie
1,2024-06-16,194.0,232.89989176843062,B_tweedie
1,2024-06-30,22.0,45.739344684969716,B_tweedie
1,2024-07-14,13.0,6.901599175977524,B_tweedie
1,2024-07-28,13.0,13.160954179321164,B_tweedie
1,2024-08-11,13.0,8.219377354306385,B_tweedie
1,2024-08-25,9.0,10.857876851850817,B_tweedie
1,2024-09-08,10.0,7.016640567869146,B_tweedie
1,2024-09-22,3.0,5.445078782330562,B_tweedie
1,2024-10-06,2.0,8.281906910413374,B_tweedie
1,2024-10-20,3.0,1.3463413761785934,B_tweedie
1,2024-11-03,2.0,0.570972906401491,B_tweedie
1,2024-11-17,7.0,0.9234813820521368,B_tweedie
1,2024-12-01,5.0,1.8545771694891433,B_tweedie
1,2024-12-15,1.0,1.1102108276254958,B_tweedie
1,2024-12-29,26.0,25.294398687956594,B_tweedie
1,2025-01-12,37.0,36.14534348085568,B_tweedie
1,2025-01-26,75.0,86.59182804218514,B_tweedie
1,2025-02-09,245.0,315.5660960932159,B_tweedie
1,2025-02-23,494.0,578.1676774405066,B_tweedie
1,2025-03-09,1199.0,1075.9216516866807,B_tweedie
1,2025-03-23,2381.0,1555.7875853041191,B_tweedie
1,2025-04-06,2247.0,2007.40341677967,B_tweedie
1,2025-04-20,2212.0,1650.6853679721178,B_tweedie
1,2025-05-04,1944.0,1588.7924619011528,B_tweedie
1,2025-05-18,883.0,1453.6770881488455,B_tweedie
1,2025-06-01,257.0,450.41229969479616,B_tweedie
1,2025-06-15,50.0,86.78433770846877,B_tweedie
1,2025-06-29,13.0,12.18042521034919,B_tweedie
1,2025-07-13,9.0,12.062219600535705,B_tweedie
1,2025-07-27,4.0,1.1038618241111315,B_tweedie
1,2025-08-10,9.0,5.076547579345794,B_tweedie
1,2025-08-24,8.0,3.5979173359786185,B_tweedie
1,2025-09-07,3.0,2.3656672711744693,B_tweedie
1,2025-09-21,6.0,5.133428505737725,B_tweedie
1,2025-10-05,5.0,3.5771828138349457,B_tweedie
1,2025-10-19,8.0,1.88540260381275,B_tweedie
1,2025-11-02,0.0,2.3235287613403144,B_tweedie
1,2025-11-16,2.0,1.9431364717782333,B_tweedie
1,2025-11-30,2.0,4.140682190356275,B_tweedie
1,2025-12-14,1.0,2.0056899415889053,B_tweedie
1,2025-12-28,2.0,2.921217471692608,B_tweedie
1,2026-01-11,1.0,1.5724284752418105,B_tweedie
1,2026-01-25,1.0,1.0029262080244399,B_tweedie
4,2020-03-15,3.0,6.495111266783362,B_tweedie
4,2020-03-29,0.0,1.077117392593408,B_tweedie
4,2020-04-12,0.0,0.14397499067527872,B_tweedie
4,2020-04-26,0.0,0.12499842826198992,B_tweedie
4,2020-05-10,0.0,0.001982000413950171,B_tweedie
4,2020-05-24,0.0,0.003778306161118391,B_tweedie
4,2020-06-07,0.0,0.0003429391078521408,B_tweedie
4,2020-06-21,0.0,9.377232480406518e-05,B_tweedie
4,2020-07-05,0.0,0.0007313996317035437,B_tweedie
4,2020-07-19,0.0,0.00014871693541136118,B_tweedie
4,2020-08-02,0.0,0.0011830111116727642,B_tweedie
4,2020-08-16,0.0,0.001925970887822021,B_tweedie
4,2020-08-30,0.0,4.9199020460377934e-05,B_tweedie
4,2020-09-13,0.0,6.383142184146392e-05,B_tweedie
4,2020-09-27,0.0,0.00034681532628796046,B_tweedie
4,2020-10-11,0.0,4.138103971125969e-06,B_tweedie
4,2020-10-25,0.0,4.7749013866205445e-05,B_tweedie
4,2020-11-08,0.0,0.012882380621744356,B_tweedie
4,2020-11-22,0.0,0.016531986673318483,B_tweedie
4,2020-12-06,0.0,0.07963488620548109,B_tweedie
4,2020-12-20,0.0,1.5368947962549997,B_tweedie
4,2021-01-03,0.0,0.13439280887934218,B_tweedie
4,2021-01-17,0.0,0.044548969672009386,B_tweedie
4,2021-01-31,0.0,0.34593039037858836,B_tweedie
4,2021-02-14,0.0,0.015797700722565564,B_tweedie
4,2021-02-28,1.0,0.09696969800261306,B_tweedie
4,2021-03-14,12.0,0.504948441805534,B_tweedie
4,2021-03-28,8.0,0.9999663633054612,B_tweedie
4,2021-04-11,9.0,4.58225687022418,B_tweedie
4,2021-04-25,0.0,14.249543726145443,B_tweedie
4,2021-05-09,1.0,0.37691319163136433,B_tweedie
4,2021-05-23,0.0,0.001375129902034276,B_tweedie
4,2021-06-06,1.0,0.08835087657212061,B_tweedie
4,2021-06-20,1.0,0.0017975357958469476,B_tweedie
4,2021-07-04,0.0,0.04325564165461778,B_tweedie
4,2021-07-18,0.0,0.007725543344846264,B_tweedie
4,2021-08-01,0.0,2.750952851707167e-06,B_tweedie
4,2021-08-15,0.0,3.392792498174362e-05,B_tweedie
4,2021-08-29,0.0,2.0499871737214225e-05,B_tweedie
4,2021-09-12,0.0,9.442236413580366e-06,B_tweedie
4,2021-09-26,0.0,4.4500979091743225e-05,B_tweedie
4,2021-10-10,0.0,1.5636670366089218e-06,B_tweedie
4,2021-10-24,0.0,4.4988331928808404e-05,B_tweedie
4,2021-11-07,1.0,0.0006705084959012567,B_tweedie
4,2021-11-21,0.0,0.2346151218534899,B_tweedie
4,2021-12-05,1.0,0.037009025792464206,B_tweedie
4,2021-12-19,2.0,0.1970886752167698,B_tweedie
4,2022-01-02,1.0,0.348814156582073,B_tweedie
4,2022-01-16,9.0,1.8302443007602733,B_tweedie
4,2022-01-30,51.0,3.734263672132053,B_tweedie
4,2022-02-13,269.0,100.35752680374179,B_tweedie
4,2022-02-27,482.0,37.58751583724761,B_tweedie
4,2022-03-13,753.0,239.59583528653306,B_tweedie
4,2022-03-27,569.0,358.0737099556737,B_tweedie
4,2022-04-10,223.0,54.94998803378066,B_tweedie
4,2022-04-24,122.0,37.24534889702236,B_tweedie
4,2022-05-08,61.0,65.97026491592594,B_tweedie
4,2022-05-22,26.0,93.25470159702778,B_tweedie
4,2022-06-05,14.0,30.74745388034882,B_tweedie
4,2022-06-19,13.0,8.52562466092557,B_tweedie
4,2022-07-03,11.0,1.7443850998347779,B_tweedie
4,2022-07-17,3.0,3.551028008341951,B_tweedie
4,2022-07-31,1.0,0.6799278463220514,B_tweedie
4,2022-08-14,0.0,0.04581891349679546,B_tweedie
4,2022-08-28,0.0,0.9288620925146471,B_tweedie
4,2022-09-11,0.0,0.00048169466338955175,B_tweedie
4,2022-09-25,0.0,0.0045167886358397245,B_tweedie
4,2022-10-09,6.0,0.004496693381434988,B_tweedie
4,2022-10-23,7.0,0.09385296168238161,B_tweedie
4,2022-11-06,10.0,0.9763977197272449,B_tweedie
4,2022-11-20,0.0,2.771709991402021,B_tweedie
4,2022-12-04,0.0,0.6454590165853864,B_tweedie
4,2022-12-18,2.0,0.9339759317708439,B_tweedie
4,2023-01-01,2.0,2.761837253090459,B_tweedie
4,2023-01-15,10.0,2.375420863775318,B_tweedie
4,2023-01-29,27.0,3.479550957661816,B_tweedie
4,2023-02-12,93.0,417.26249584340513,B_tweedie
4,2023-02-26,250.0,381.4030112447325,B_tweedie
4,2023-03-12,541.0,285.89674616145015,B_tweedie
4,2023-03-26,581.0,361.71405855668786,B_tweedie
4,2023-04-09,762.0,237.32477817984025,B_tweedie
4,2023-04-23,473.0,107.31110658636842,B_tweedie
4,2023-05-07,225.0,69.77991585639215,B_tweedie
4,2023-05-21,66.0,106.67931911309749,B_tweedie
4,2023-06-04,74.0,32.378799248872234,B_tweedie
4,2023-06-18,32.0,27.83801464269592,B_tweedie
4,2023-07-02,15.0,21.809325010989053,B_tweedie
4,2023-07-16,13.0,18.588962280946046,B_tweedie
4,2023-07-30,9.0,6.75288203552315,B_tweedie
4,2023-08-13,9.0,0.8723119672369262,B_tweedie
4,2023-08-27,0.0,2.2016334052100532,B_tweedie
4,2023-09-10,5.0,1.843274259194347,B_tweedie
4,2023-09-24,3.0,0.11078392760950448,B_tweedie
4,2023-10-08,6.0,2.6452956681054443,B_tweedie
4,2023-10-22,3.0,2.970836122000579,B_tweedie
4,2023-11-05,7.0,0.8299788475475972,B_tweedie
4,2023-11-19,3.0,0.24232766046103837,B_tweedie
4,2023-12-03,9.0,3.1061283525066474,B_tweedie
4,2023-12-17,12.0,3.7626889421429155,B_tweedie
4,2023-12-31,39.0,10.211809313570019,B_tweedie
4,2024-01-14,156.0,74.29387648677258,B_tweedie
4,2024-01-28,558.0,308.1692392674841,B_tweedie
4,2024-02-11,1227.0,419.7400141240092,B_tweedie
4,2024-02-25,1109.0,790.096646781985,B_tweedie
4,2024-03-10,1849.0,1100.4447524267987,B_tweedie
4,2024-03-24,1855.0,818.3964036791765,B_tweedie
4,2024-04-07,911.0,1249.2507571626704,B_tweedie
4,2024-04-21,646.0,1028.689921081493,B_tweedie
4,2024-05-05,199.0,210.94310229684694,B_tweedie
4,2024-05-19,277.0,178.08700066673757,B_tweedie
4,2024-06-02,89.0,87.05616749460931,B_tweedie
4,2024-06-16,10.0,32.58044602897019,B_tweedie
4,2024-06-30,22.0,23.1093990771571,B_tweedie
4,2024-07-14,16.0,8.413243511763568,B_tweedie
4,2024-07-28,14.0,3.629591304379708,B_tweedie
4,2024-08-11,7.0,5.018112488201398,B_tweedie
4,2024-08-25,7.0,5.602423253005811,B_tweedie
4,2024-09-08,6.0,5.487364447998672,B_tweedie
4,2024-09-22,3.0,5.9544632857502044,B_tweedie
4,2024-10-06,1.0,6.5224682716371385,B_tweedie
4,2024-10-20,0.0,1.0133630341066964,B_tweedie
4,2024-11-03,4.0,4.700051819553646,B_tweedie
4,2024-11-17,1.0,1.2990284211518426,B_tweedie
4,2024-12-01,19.0,2.8987873122925087,B_tweedie
4,2024-12-15,32.0,5.191083585059498,B_tweedie
4,2024-12-29,47.0,57.51230050918144,B_tweedie
4,2025-01-12,161.0,165.05438072964333,B_tweedie
4,2025-01-26,383.0,634.7607349680663,B_tweedie
4,2025-02-09,917.0,1094.8002978696964,B_tweedie
4,2025-02-23,1801.0,926.8329683457996,B_tweedie
4,2025-03-09,2184.0,1062.9863679643852,B_tweedie
4,2025-03-23,2229.0,2147.65687178949,B_tweedie
4,2025-04-06,2159.0,971.6160748655034,B_tweedie
4,2025-04-20,1988.0,1074.1030766417841,B_tweedie
4,2025-05-04,579.0,234.94947391895045,B_tweedie
4,2025-05-18,105.0,251.1831588664268,B_tweedie
4,2025-06-01,22.0,168.0863448018916,B_tweedie
4,2025-06-15,7.0,41.722762523888484,B_tweedie
4,2025-06-29,5.0,8.100518825549873,B_tweedie
4,2025-07-13,11.0,7.993560488411061,B_tweedie
4,2025-07-27,4.0,1.3783913480175987,B_tweedie
4,2025-08-10,6.0,1.000820095200922,B_tweedie
4,2025-08-24,9.0,0.6691048431019592,B_tweedie
4,2025-09-07,7.0,3.5266702801306438,B_tweedie
4,2025-09-21,4.0,2.076834955504364,B_tweedie
4,2025-10-05,4.0,2.8049387833031023,B_tweedie
4,2025-10-19,5.0,2.729290805566534,B_tweedie
4,2025-11-02,3.0,4.948500850170948,B_tweedie
4,2025-11-16,1.0,1.8685405124316246,B_tweedie
4,2025-11-30,0.0,2.331586747567899,B_tweedie
4,2025-12-14,1.0,5.5292207240174704,B_tweedie
4,2025-12-28,1.0,3.1300289088467514,B_tweedie
8,2020-03-15,0.0,3.7695317996855255,B_tweedie
8,2020-03-29,0.0,0.35221939293901483,B_tweedie
8,2020-04-12,0.0,0.5133215081229731,B_tweedie
8,2020-04-26,0.0,0.12619478216379962,B_tweedie
8,2020-05-10,0.0,0.0033834725809340563,B_tweedie
8,2020-05-24,0.0,0.017567715674856228,B_tweedie
8,2020-06-07,0.0,0.0008085937297637332,B_tweedie
8,2020-06-21,0.0,0.001995649131229139,B_tweedie
8,2020-07-05,0.0,0.008391917802608125,B_tweedie
8,2020-07-19,0.0,0.00011604507778001873,B_tweedie
8,2020-08-02,0.0,0.0012223649554779967,B_tweedie
8,2020-08-16,0.0,0.000374850803573175,B_tweedie
8,2020-08-30,0.0,2.6086502045329013e-05,B_tweedie
8,2020-09-13,0.0,8.486056709304299e-06,B_tweedie
8,2020-09-27,0.0,0.00010454846993920969,B_tweedie
8,2020-10-11,0.0,0.004209582661486963,B_tweedie
8,2020-10-25,0.0,0.005329186052342578,B_tweedie
8,2020-11-08,0.0,0.40328529001129765,B_tweedie
8,2020-11-22,0.0,0.7405569270492405,B_tweedie
8,2020-12-06,0.0,0.6334877576393599,B_tweedie
8,2020-12-20,0.0,2.7451990616512214,B_tweedie
8,2021-01-03,0.0,4.962048343266973,B_tweedie
8,2021-01-17,0.0,1.944706593487985,B_tweedie
8,2021-01-31,1.0,1.6189853936541754,B_tweedie
8,2021-02-14,12.0,0.5976266876719394,B_tweedie
8,2021-02-28,8.0,7.8480495859574635,B_tweedie
8,2021-03-14,9.0,1.1891025911580815,B_tweedie
8,2021-03-28,0.0,0.7591254229537683,B_tweedie
8,2021-04-11,1.0,2.5365995570423614,B_tweedie
8,2021-04-25,0.0,1.9651140316898992,B_tweedie
8,2021-05-09,1.0,0.14582473251657885,B_tweedie
8,2021-05-23,1.0,0.01914817209019378,B_tweedie
8,2021-06-06,0.0,0.01354778884727782,B_tweedie
8,2021-06-20,0.0,0.00027111671564189564,B_tweedie
8,2021-07-04,0.0,0.0022238391576695276,B_tweedie
8,2021-07-18,0.0,0.0010275718861189175,B_tweedie
8,2021-08-01,0.0,3.8931957963302986e-05,B_tweedie
8,2021-08-15,0.0,0.00011390676419277756,B_tweedie
8,2021-08-29,0.0,5.319469553224306e-06,B_tweedie
8,2021-09-12,0.0,0.00015269739157829982,B_tweedie
8,2021-09-26,0.0,9.385024386891348e-06,B_tweedie
8,2021-10-10,1.0,5.19261542295312e-06,B_tweedie
8,2021-10-24,0.0,0.009572231732478537,B_tweedie
8,2021-11-07,1.0,0.060187759837620695,B_tweedie
8,2021-11-21,2.0,1.1130447200914442,B_tweedie
