h,data,real,pred,maximo_visto_no_treino,variante
12,2024-03-24,277.0,67.99561143878753,1855.0,original
12,2024-04-07,89.0,134.95713420342645,1855.0,original
12,2024-04-21,10.0,118.39233144885434,1855.0,original
12,2024-05-05,22.0,8.01659642573091,1855.0,original
12,2024-05-19,16.0,23.690095093074014,1855.0,original
12,2024-06-02,14.0,8.987151559963301,1855.0,original
12,2024-06-16,7.0,9.278063953766752,1855.0,original
12,2024-06-30,7.0,3.404971494545098,1855.0,original
12,2024-07-14,6.0,-3.1660427228654973,1855.0,original
12,2024-07-28,3.0,2.1067177702036624,1855.0,original
12,2024-08-11,1.0,3.063851465437114,1855.0,original
12,2024-08-25,0.0,2.957763619816625,1855.0,original
12,2024-09-08,4.0,-2.887753435840886,1855.0,original
12,2024-09-22,1.0,3.519150904512705,1855.0,original
12,2024-10-06,19.0,10.955855903171532,1855.0,original
12,2024-10-20,32.0,8.51576928245481,1855.0,original
12,2024-11-03,47.0,3.3662744535247415,1855.0,original
12,2024-11-17,161.0,318.1892950159773,1855.0,original
12,2024-12-01,383.0,211.96412414458132,1855.0,original
12,2024-12-15,917.0,497.9404933463669,1855.0,original
12,2024-12-29,1801.0,1254.775593805433,1855.0,original
12,2025-01-12,2184.0,2004.067051251439,2381.0,original
12,2025-01-26,2229.0,1741.1283678493558,2381.0,original
12,2025-02-09,2159.0,1013.3353530849496,2381.0,original
12,2025-02-23,1988.0,545.4947700400904,2381.0,original
12,2025-03-09,579.0,153.25275702168534,2381.0,original
12,2025-03-23,105.0,273.40892705790657,2381.0,original
12,2025-04-06,22.0,37.28247945688365,2381.0,original
12,2025-04-20,7.0,27.177843047915005,2381.0,original
12,2025-05-04,5.0,-6.834866109326462,2381.0,original
12,2025-05-18,11.0,7.319571354084093,2381.0,original
12,2025-06-01,4.0,16.7665673222894,2381.0,original
12,2025-06-15,6.0,3.2958288340052175,2381.0,original
12,2025-06-29,9.0,2.706551264166894,2381.0,original
12,2025-07-13,7.0,2.2747744854779715,2381.0,original
12,2025-07-27,4.0,1.7479845460841852,2381.0,original
12,2025-08-10,4.0,1.936982197791991,2381.0,original
12,2025-08-24,5.0,0.35607623024430557,2381.0,original
12,2025-09-07,3.0,4.185966854037745,2381.0,original
12,2025-09-21,1.0,3.707548107825679,2381.0,original
12,2025-10-05,0.0,3.165441256875503,2381.0,original
12,2025-10-19,1.0,20.03441645679003,2381.0,original
12,2025-11-02,1.0,4.602928310487512,2381.0,original
1,2020-03-15,0.0,1.8294311915234385,64.0,log1p
1,2020-03-29,2.0,1.1381550848158357,64.0,log1p
1,2020-04-12,1.0,3.525273840795158,64.0,log1p
1,2020-04-26,0.0,0.8704322764489747,64.0,log1p
1,2020-05-10,1.0,0.23717559678613284,64.0,log1p
1,2020-05-24,0.0,0.31921720374248447,64.0,log1p
1,2020-06-07,0.0,0.18271732228766624,64.0,log1p
1,2020-06-21,0.0,-0.20048235653498175,64.0,log1p
