h,data_alvo,real,pred,perda,conjunto,periodo
4,2022-06-12,17.0,285.08122624025754,quantil_0.85,M0_sem_vetor,calibracao
4,2022-06-19,26.0,40.97669192105686,quantil_0.85,M0_sem_vetor,calibracao
4,2022-06-26,19.0,62.08684023780505,quantil_0.85,M0_sem_vetor,calibracao
4,2022-07-03,14.0,27.581699730208985,quantil_0.85,M0_sem_vetor,calibracao
4,2022-07-10,24.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
4,2022-07-17,13.0,23.58705955741871,quantil_0.85,M0_sem_vetor,calibracao
4,2022-07-24,11.0,5.934624282813227,quantil_0.85,M0_sem_vetor,calibracao
4,2022-07-31,11.0,6.2994705099348165,quantil_0.85,M0_sem_vetor,calibracao
4,2022-08-07,3.0,13.01645002128868,quantil_0.85,M0_sem_vetor,calibracao
4,2022-08-14,3.0,1.4560175865932123,quantil_0.85,M0_sem_vetor,calibracao
4,2022-08-21,3.0,1.2737330440501915,quantil_0.85,M0_sem_vetor,calibracao
4,2022-08-28,1.0,4.351764882770505,quantil_0.85,M0_sem_vetor,calibracao
4,2022-09-04,2.0,0.4472576686173821,quantil_0.85,M0_sem_vetor,calibracao
4,2022-09-11,0.0,5.6019194972403845,quantil_0.85,M0_sem_vetor,calibracao
4,2022-09-18,3.0,0.08318822909359756,quantil_0.85,M0_sem_vetor,calibracao
4,2022-09-25,0.0,1.0089637350775844,quantil_0.85,M0_sem_vetor,calibracao
4,2022-10-02,1.0,0.1913271992628305,quantil_0.85,M0_sem_vetor,calibracao
4,2022-10-09,0.0,0.022962262167154454,quantil_0.85,M0_sem_vetor,calibracao
4,2022-10-16,1.0,1.1525082239524258,quantil_0.85,M0_sem_vetor,calibracao
4,2022-10-23,0.0,0.1787567846571586,quantil_0.85,M0_sem_vetor,calibracao
4,2022-10-30,0.0,0.3211122235139317,quantil_0.85,M0_sem_vetor,calibracao
4,2022-11-06,6.0,0.20404993021103562,quantil_0.85,M0_sem_vetor,calibracao
4,2022-11-13,11.0,0.24529733722918398,quantil_0.85,M0_sem_vetor,calibracao
4,2022-11-20,7.0,1.356076736249694,quantil_0.85,M0_sem_vetor,calibracao
4,2022-11-27,9.0,2.938805770358949,quantil_0.85,M0_sem_vetor,calibracao
4,2022-12-04,10.0,23.649880129336196,quantil_0.85,M0_sem_vetor,calibracao
4,2022-12-11,4.0,18.864874006237866,quantil_0.85,M0_sem_vetor,calibracao
4,2022-12-18,0.0,17.95880134392859,quantil_0.85,M0_sem_vetor,calibracao
4,2022-12-25,1.0,15.753035091382364,quantil_0.85,M0_sem_vetor,calibracao
4,2023-01-01,0.0,61.64202365152412,quantil_0.85,M0_sem_vetor,calibracao
4,2023-01-08,3.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
4,2023-01-15,2.0,3.3192520549355105,quantil_0.85,M0_sem_vetor,calibracao
4,2023-01-22,0.0,3.195577763958557,quantil_0.85,M0_sem_vetor,calibracao
4,2023-01-29,2.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
4,2023-02-05,0.0,28.32476376111365,quantil_0.85,M0_sem_vetor,calibracao
4,2023-02-12,10.0,0.7296153790766076,quantil_0.85,M0_sem_vetor,calibracao
4,2023-02-19,7.0,9.91850845927209,quantil_0.85,M0_sem_vetor,calibracao
4,2023-02-26,27.0,1.803460247857338,quantil_0.85,M0_sem_vetor,calibracao
4,2023-03-05,37.0,23.834129832799068,quantil_0.85,M0_sem_vetor,calibracao
4,2023-03-12,93.0,346.7962890471228,quantil_0.85,M0_sem_vetor,calibracao
4,2023-03-19,199.0,415.75723832055206,quantil_0.85,M0_sem_vetor,calibracao
4,2023-03-26,250.0,619.257434091299,quantil_0.85,M0_sem_vetor,calibracao
4,2023-04-02,360.0,516.0087345188994,quantil_0.85,M0_sem_vetor,calibracao
4,2023-04-09,541.0,434.53868661595106,quantil_0.85,M0_sem_vetor,calibracao
4,2023-04-16,589.0,686.0465273295156,quantil_0.85,M0_sem_vetor,calibracao
4,2023-04-23,581.0,700.439943468459,quantil_0.85,M0_sem_vetor,calibracao
4,2023-04-30,760.0,706.5595277935731,quantil_0.85,M0_sem_vetor,calibracao
4,2023-05-07,762.0,560.0563299799894,quantil_0.85,M0_sem_vetor,calibracao
4,2023-05-14,540.0,515.7125471699447,quantil_0.85,M0_sem_vetor,calibracao
4,2023-05-21,473.0,336.1585073957128,quantil_0.85,M0_sem_vetor,calibracao
4,2023-05-28,450.0,277.54870051399604,quantil_0.85,M0_sem_vetor,calibracao
4,2023-06-04,225.0,117.43534243495752,quantil_0.85,M0_sem_vetor,calibracao
4,2023-06-11,219.0,111.72166857671115,quantil_0.85,M0_sem_vetor,calibracao
4,2023-06-18,66.0,306.2159044715457,quantil_0.85,M0_sem_vetor,calibracao
4,2023-06-25,76.0,255.30068808445952,quantil_0.85,M0_sem_vetor,calibracao
4,2023-07-02,74.0,155.20042256857153,quantil_0.85,M0_sem_vetor,calibracao
4,2023-07-09,52.0,64.15053243520349,quantil_0.85,M0_sem_vetor,calibracao
4,2023-07-16,32.0,15.861468253614575,quantil_0.85,M0_sem_vetor,calibracao
4,2023-07-23,25.0,16.445322873533406,quantil_0.85,M0_sem_vetor,calibracao
4,2023-07-30,15.0,17.45013149243892,quantil_0.85,M0_sem_vetor,calibracao
4,2023-08-06,18.0,29.087810084821648,quantil_0.85,M0_sem_vetor,calibracao
4,2023-08-13,13.0,30.090794102490964,quantil_0.85,M0_sem_vetor,calibracao
4,2023-08-20,9.0,12.92260066072063,quantil_0.85,M0_sem_vetor,calibracao
4,2023-08-27,9.0,8.03404088061606,quantil_0.85,M0_sem_vetor,calibracao
4,2023-09-03,1.0,8.21880213802301,quantil_0.85,M0_sem_vetor,calibracao
4,2023-09-10,9.0,4.094197137690549,quantil_0.85,M0_sem_vetor,calibracao
4,2023-09-17,3.0,4.8377482310813384,quantil_0.85,M0_sem_vetor,calibracao
4,2023-09-24,0.0,2.271437409970883,quantil_0.85,M0_sem_vetor,calibracao
4,2023-10-01,5.0,2.434743596565057,quantil_0.85,M0_sem_vetor,calibracao
4,2023-10-08,5.0,3.7066999422340876,quantil_0.85,M0_sem_vetor,calibracao
4,2023-10-15,4.0,2.2874251179309155,quantil_0.85,M0_sem_vetor,calibracao
4,2023-10-22,3.0,1.6545906202321303,quantil_0.85,M0_sem_vetor,calibracao
4,2023-10-29,7.0,4.5131044030930765,quantil_0.85,M0_sem_vetor,calibracao
4,2023-11-05,6.0,6.388539266347824,quantil_0.85,M0_sem_vetor,calibracao
4,2023-11-12,0.0,5.2627722347009716,quantil_0.85,M0_sem_vetor,calibracao
4,2023-11-19,3.0,4.970946225500668,quantil_0.85,M0_sem_vetor,calibracao
4,2023-11-26,3.0,6.431738539732123,quantil_0.85,M0_sem_vetor,calibracao
4,2023-12-03,7.0,4.173151018762547,quantil_0.85,M0_sem_vetor,calibracao
4,2023-12-10,3.0,1.8113381471864995,quantil_0.85,M0_sem_vetor,calibracao
4,2023-12-17,3.0,1.9385733593890024,quantil_0.85,M0_sem_vetor,calibracao
4,2023-12-24,10.0,3.219685625107196,quantil_0.85,M0_sem_vetor,calibracao
4,2023-12-31,9.0,19.366333430856006,quantil_0.85,M0_sem_vetor,calibracao
4,2024-01-07,11.0,39.59598040099846,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-01-14,12.0,3.4833444746298414,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-01-21,30.0,5.08504600554253,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-01-28,39.0,31.833230075733454,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-02-04,80.0,147.6019262060326,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-02-11,156.0,82.141568694366,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-02-18,249.0,62.734724347754295,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-02-25,558.0,224.3215585961588,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-03-03,1311.0,495.7958538349761,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-03-10,1227.0,549.8789471252707,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-03-17,995.0,843.5123430174107,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-03-24,1109.0,963.028896887239,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-03-31,1601.0,849.1471671658857,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-04-07,1849.0,894.8954131447249,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-04-14,1783.0,1101.0004258907334,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-04-21,1855.0,1335.245384957599,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-04-28,1347.0,1493.146913798285,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-05-05,911.0,1766.2433593780206,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-05-12,1510.0,1255.0291873171482,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-05-19,646.0,1645.517587339256,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-05-26,520.0,1172.3300394763785,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-06-02,199.0,512.4765720061819,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-06-09,263.0,569.873928853843,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-06-16,277.0,479.0078428428524,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-06-23,194.0,394.2535811681221,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-06-30,89.0,208.13421403937048,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-07-07,22.0,67.00303520096665,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-07-14,10.0,63.19610616220557,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-07-21,13.0,39.04678417425287,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-07-28,22.0,32.65890111651362,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-08-04,13.0,16.411789528682647,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-08-11,16.0,11.795271753944247,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-08-18,13.0,6.268543232843101,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-08-25,14.0,7.4607334738733675,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-09-01,9.0,2.9502026660948255,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-09-08,7.0,4.540821029176756,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-09-15,10.0,5.600910514393696,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-09-22,7.0,8.988786331211776,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-09-29,3.0,6.294544724466406,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-10-06,6.0,5.866617616492487,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-10-13,2.0,8.593612044699094,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-10-20,3.0,4.146871450211624,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-10-27,3.0,3.9795345034199276,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-11-03,1.0,5.4699065966486975,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-11-10,2.0,5.710071614948517,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-11-17,0.0,5.274071058144878,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-11-24,7.0,2.351120027984629,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-12-01,4.0,5.1145388766329525,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-12-08,5.0,3.760521158168639,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-12-15,1.0,3.6091348949151474,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-12-22,1.0,4.278437169862547,quantil_0.85,M0_sem_vetor,avaliacao
4,2024-12-29,19.0,4.43908035996992,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-01-05,26.0,3.996829631201008,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-01-12,32.0,7.966324159939773,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-01-19,37.0,11.22186221740785,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-01-26,47.0,43.73195929703098,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-02-02,75.0,144.05369508799745,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-02-09,161.0,365.18103123190303,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-02-16,245.0,338.05151847960366,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-02-23,383.0,607.5323571119819,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-03-02,494.0,816.1348265013107,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-03-09,917.0,1007.9149575711397,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-03-16,1199.0,1243.835173518607,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-03-23,1801.0,1101.2183558458291,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-03-30,2381.0,1093.1815414819002,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-04-06,2184.0,1091.923552394227,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-04-13,2247.0,1905.2073134991367,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-04-20,2229.0,1915.8049363722737,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-04-27,2212.0,1748.209072741763,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-05-04,2159.0,1625.3050091048995,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-05-11,1944.0,1393.1836318491924,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-05-18,1988.0,1597.621029090449,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-05-25,883.0,1640.1488229185152,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-06-01,579.0,1403.913631531489,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-06-08,257.0,959.4818322758013,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-06-15,105.0,1030.0276221671295,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-06-22,50.0,212.66767972070343,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-06-29,22.0,166.01152885759194,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-07-06,13.0,76.51481546840134,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-07-13,7.0,56.855913992073106,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-07-20,9.0,35.88207145645157,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-07-27,5.0,14.361496028857362,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-08-03,4.0,11.343238201586617,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-08-10,11.0,9.137118295444713,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-08-17,9.0,11.384853078528662,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-08-24,4.0,5.915188198689436,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-08-31,8.0,6.678354343640744,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-09-07,6.0,5.041537801696853,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-09-14,3.0,4.919050706789173,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-09-21,9.0,4.367136720081528,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-09-28,6.0,5.997279615669767,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-10-05,7.0,5.259194651741194,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-10-12,5.0,3.0323883435864833,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-10-19,4.0,5.453709321103088,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-10-26,8.0,6.152444534905095,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-11-02,4.0,6.0821378073061,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-11-09,0.0,6.836146322688983,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-11-16,5.0,6.163033129581124,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-11-23,2.0,5.528383584115338,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-11-30,3.0,6.638613273269767,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-12-07,2.0,3.701642906064397,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-12-14,1.0,6.860131714408872,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-12-21,1.0,5.892961086321925,quantil_0.85,M0_sem_vetor,avaliacao
4,2025-12-28,0.0,8.764064544313005,quantil_0.85,M0_sem_vetor,avaliacao
4,2026-01-04,2.0,7.446011828896057,quantil_0.85,M0_sem_vetor,avaliacao
4,2026-01-11,1.0,11.53964051020819,quantil_0.85,M0_sem_vetor,avaliacao
4,2026-01-18,1.0,8.350804381150763,quantil_0.85,M0_sem_vetor,avaliacao
4,2026-01-25,1.0,1.8514053668031032,quantil_0.85,M0_sem_vetor,avaliacao
4,2026-02-01,1.0,0.7636505925874048,quantil_0.85,M0_sem_vetor,avaliacao
8,2020-05-10,0.0,25.35077517518687,quantil_0.85,M0_sem_vetor,calibracao
8,2020-05-17,1.0,5.128598105300476,quantil_0.85,M0_sem_vetor,calibracao
8,2020-05-24,0.0,11.938956501019106,quantil_0.85,M0_sem_vetor,calibracao
8,2020-05-31,0.0,16.660636223237375,quantil_0.85,M0_sem_vetor,calibracao
8,2020-06-07,0.0,6.6747714109018945,quantil_0.85,M0_sem_vetor,calibracao
8,2020-06-14,0.0,5.095173882281549,quantil_0.85,M0_sem_vetor,calibracao
8,2020-06-21,0.0,5.61218560934633,quantil_0.85,M0_sem_vetor,calibracao
8,2020-06-28,0.0,0.24968569861599715,quantil_0.85,M0_sem_vetor,calibracao
8,2020-07-05,0.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2020-07-12,0.0,1.4938574614093902,quantil_0.85,M0_sem_vetor,calibracao
8,2020-07-19,0.0,0.3849971593770252,quantil_0.85,M0_sem_vetor,calibracao
8,2020-07-26,0.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2020-08-02,0.0,0.7657369754970239,quantil_0.85,M0_sem_vetor,calibracao
8,2020-08-09,0.0,0.3600270981760165,quantil_0.85,M0_sem_vetor,calibracao
8,2020-08-16,0.0,0.10240442177518423,quantil_0.85,M0_sem_vetor,calibracao
8,2020-08-23,0.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2020-08-30,0.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2020-09-06,0.0,0.06121624899167568,quantil_0.85,M0_sem_vetor,calibracao
8,2020-09-13,0.0,0.5588794046870104,quantil_0.85,M0_sem_vetor,calibracao
8,2020-09-20,0.0,0.33876164483303334,quantil_0.85,M0_sem_vetor,calibracao
8,2020-09-27,0.0,0.8881015832986964,quantil_0.85,M0_sem_vetor,calibracao
8,2020-10-04,0.0,0.03712879935574374,quantil_0.85,M0_sem_vetor,calibracao
8,2020-10-11,0.0,0.3507641763423883,quantil_0.85,M0_sem_vetor,calibracao
8,2020-10-18,0.0,0.11361399105604221,quantil_0.85,M0_sem_vetor,calibracao
8,2020-10-25,0.0,0.0012522485452025201,quantil_0.85,M0_sem_vetor,calibracao
8,2020-11-01,0.0,0.04323727670940518,quantil_0.85,M0_sem_vetor,calibracao
8,2020-11-08,0.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2020-11-15,0.0,0.08349380880336622,quantil_0.85,M0_sem_vetor,calibracao
8,2020-11-22,0.0,0.024219122226305394,quantil_0.85,M0_sem_vetor,calibracao
8,2020-11-29,0.0,0.013613140062286068,quantil_0.85,M0_sem_vetor,calibracao
8,2020-12-06,0.0,0.6619415605955418,quantil_0.85,M0_sem_vetor,calibracao
8,2020-12-13,0.0,0.2960379812854215,quantil_0.85,M0_sem_vetor,calibracao
8,2020-12-20,0.0,0.27096735178800524,quantil_0.85,M0_sem_vetor,calibracao
8,2020-12-27,0.0,1.0177105874292416,quantil_0.85,M0_sem_vetor,calibracao
8,2021-01-03,0.0,1.2413096362629388,quantil_0.85,M0_sem_vetor,calibracao
8,2021-01-10,0.0,1.9325115738002994,quantil_0.85,M0_sem_vetor,calibracao
8,2021-01-17,0.0,1.3616667271787608,quantil_0.85,M0_sem_vetor,calibracao
8,2021-01-24,0.0,1.8374784444844765,quantil_0.85,M0_sem_vetor,calibracao
8,2021-01-31,0.0,0.8943395473706669,quantil_0.85,M0_sem_vetor,calibracao
8,2021-02-07,0.0,1.6223989968622623,quantil_0.85,M0_sem_vetor,calibracao
8,2021-02-14,0.0,4.64657608141012,quantil_0.85,M0_sem_vetor,calibracao
8,2021-02-21,2.0,8.012979885463677,quantil_0.85,M0_sem_vetor,calibracao
8,2021-02-28,0.0,8.098308046904325,quantil_0.85,M0_sem_vetor,calibracao
8,2021-03-07,1.0,8.412137382040074,quantil_0.85,M0_sem_vetor,calibracao
8,2021-03-14,0.0,2.865925574643963,quantil_0.85,M0_sem_vetor,calibracao
8,2021-03-21,1.0,16.8167718031105,quantil_0.85,M0_sem_vetor,calibracao
8,2021-03-28,1.0,32.92688549450523,quantil_0.85,M0_sem_vetor,calibracao
8,2021-04-04,9.0,14.28481991855019,quantil_0.85,M0_sem_vetor,calibracao
8,2021-04-11,12.0,4.521686098890114,quantil_0.85,M0_sem_vetor,calibracao
8,2021-04-18,12.0,36.130200293336905,quantil_0.85,M0_sem_vetor,calibracao
8,2021-04-25,8.0,12.575264172430911,quantil_0.85,M0_sem_vetor,calibracao
8,2021-05-02,7.0,7.378323795340958,quantil_0.85,M0_sem_vetor,calibracao
8,2021-05-09,9.0,15.975888832974238,quantil_0.85,M0_sem_vetor,calibracao
8,2021-05-16,5.0,25.521492680681735,quantil_0.85,M0_sem_vetor,calibracao
8,2021-05-23,0.0,6.996642642257316,quantil_0.85,M0_sem_vetor,calibracao
8,2021-05-30,1.0,38.09100736195991,quantil_0.85,M0_sem_vetor,calibracao
8,2021-06-06,1.0,43.56662579105129,quantil_0.85,M0_sem_vetor,calibracao
8,2021-06-13,0.0,11.280484619989876,quantil_0.85,M0_sem_vetor,calibracao
8,2021-06-20,0.0,16.844906977444968,quantil_0.85,M0_sem_vetor,calibracao
8,2021-06-27,0.0,22.013210224763377,quantil_0.85,M0_sem_vetor,calibracao
8,2021-07-04,1.0,0.9954443277472944,quantil_0.85,M0_sem_vetor,calibracao
8,2021-07-11,0.0,0.6105379716668322,quantil_0.85,M0_sem_vetor,calibracao
8,2021-07-18,1.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2021-07-25,0.0,1.0913096353656349,quantil_0.85,M0_sem_vetor,calibracao
8,2021-08-01,0.0,0.6263956191002774,quantil_0.85,M0_sem_vetor,calibracao
8,2021-08-08,0.0,0.07390619055688556,quantil_0.85,M0_sem_vetor,calibracao
8,2021-08-15,0.0,0.02510451054669818,quantil_0.85,M0_sem_vetor,calibracao
8,2021-08-22,0.0,0.06837128224090645,quantil_0.85,M0_sem_vetor,calibracao
8,2021-08-29,0.0,0.6328836652493902,quantil_0.85,M0_sem_vetor,calibracao
8,2021-09-05,0.0,0.013831196218111819,quantil_0.85,M0_sem_vetor,calibracao
8,2021-09-12,0.0,0.5775054778449247,quantil_0.85,M0_sem_vetor,calibracao
8,2021-09-19,0.0,0.6185181248819145,quantil_0.85,M0_sem_vetor,calibracao
8,2021-09-26,0.0,0.9566946390660512,quantil_0.85,M0_sem_vetor,calibracao
8,2021-10-03,0.0,0.5943941291902861,quantil_0.85,M0_sem_vetor,calibracao
8,2021-10-10,0.0,0.10627611133496141,quantil_0.85,M0_sem_vetor,calibracao
8,2021-10-17,0.0,0.0003411662246613191,quantil_0.85,M0_sem_vetor,calibracao
8,2021-10-24,0.0,0.03773747295536575,quantil_0.85,M0_sem_vetor,calibracao
8,2021-10-31,0.0,0.002357501956413672,quantil_0.85,M0_sem_vetor,calibracao
8,2021-11-07,0.0,0.06297590170785362,quantil_0.85,M0_sem_vetor,calibracao
8,2021-11-14,0.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2021-11-21,0.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2021-11-28,0.0,0.045179000239326014,quantil_0.85,M0_sem_vetor,calibracao
8,2021-12-05,1.0,0.0,quantil_0.85,M0_sem_vetor,calibracao
8,2021-12-12,0.0,0.03678714413780973,quantil_0.85,M0_sem_vetor,calibracao
8,2021-12-19,0.0,1.0420905933899929,quantil_0.85,M0_sem_vetor,calibracao
8,2021-12-26,0.0,0.46386616914304724,quantil_0.85,M0_sem_vetor,calibracao
8,2022-01-02,1.0,0.72649662832766,quantil_0.85,M0_sem_vetor,calibracao
8,2022-01-09,0.0,1.5971648078524165,quantil_0.85,M0_sem_vetor,calibracao
8,2022-01-16,2.0,5.092022801268814,quantil_0.85,M0_sem_vetor,calibracao
8,2022-01-23,0.0,1.1062176621419413,quantil_0.85,M0_sem_vetor,calibracao
8,2022-01-30,1.0,0.9272689254800855,quantil_0.85,M0_sem_vetor,calibracao
8,2022-02-06,2.0,1.3866615118109868,quantil_0.85,M0_sem_vetor,calibracao
8,2022-02-13,9.0,0.7601401959661257,quantil_0.85,M0_sem_vetor,calibracao
8,2022-02-20,20.0,3.0584640190589867,quantil_0.85,M0_sem_vetor,calibracao
8,2022-02-27,51.0,4.165630811670304,quantil_0.85,M0_sem_vetor,calibracao
8,2022-03-06,203.0,22.592121226980186,quantil_0.85,M0_sem_vetor,calibracao
8,2022-03-13,269.0,66.18813418977831,quantil_0.85,M0_sem_vetor,calibracao
8,2022-03-20,463.0,180.52131205300222,quantil_0.85,M0_sem_vetor,calibracao
8,2022-03-27,482.0,78.80267268221624,quantil_0.85,M0_sem_vetor,calibracao
8,2022-04-03,524.0,34.863548752382776,quantil_0.85,M0_sem_vetor,calibracao
8,2022-04-10,753.0,364.47821254371974,quantil_0.85,M0_sem_vetor,calibracao
8,2022-04-17,879.0,249.23961736930207,quantil_0.85,M0_sem_vetor,calibracao
8,2022-04-24,569.0,278.57471447762236,quantil_0.85,M0_sem_vetor,calibracao
8,2022-05-01,344.0,81.71340691604651,quantil_0.85,M0_sem_vetor,calibracao
8,2022-05-08,223.0,99.27136991363322,quantil_0.85,M0_sem_vetor,calibracao
8,2022-05-15,313.0,531.7817047668199,quantil_0.85,M0_sem_vetor,calibracao
8,2022-05-22,122.0,342.8227957842869,quantil_0.85,M0_sem_vetor,calibracao
8,2022-05-29,92.0,153.89183161678224,quantil_0.85,M0_sem_vetor,calibracao
8,2022-06-05,61.0,129.36824111923133,quantil_0.85,M0_sem_vetor,calibracao
8,2022-06-12,17.0,71.16678141920102,quantil_0.85,M0_sem_vetor,calibracao
8,2022-06-19,26.0,97.84864040429709,quantil_0.85,M0_sem_vetor,calibracao
8,2022-06-26,19.0,61.01669040194766,quantil_0.85,M0_sem_vetor,calibracao
8,2022-07-03,14.0,38.05673038520434,quantil_0.85,M0_sem_vetor,calibracao
8,2022-07-10,24.0,64.1456325754763,quantil_0.85,M0_sem_vetor,calibracao
8,2022-07-17,13.0,1.8013649434314316,quantil_0.85,M0_sem_vetor,calibracao
8,2022-07-24,11.0,9.547132041562234,quantil_0.85,M0_sem_vetor,calibracao
8,2022-07-31,11.0,20.819011330776956,quantil_0.85,M0_sem_vetor,calibracao
8,2022-08-07,3.0,4.876344481298159,quantil_0.85,M0_sem_vetor,calibracao
8,2022-08-14,3.0,4.742520055915515,quantil_0.85,M0_sem_vetor,calibracao
8,2022-08-21,3.0,7.190282352816617,quantil_0.85,M0_sem_vetor,calibracao
8,2022-08-28,1.0,3.4710117929985516,quantil_0.85,M0_sem_vetor,calibracao
8,2022-09-04,2.0,14.703854764807968,quantil_0.85,M0_sem_vetor,calibracao
