fonte,SE,data_inicio_semana_epidemi,ano,semana,numero_de_armadilhas,aedes_aegypti,aedes_albopictus,culex_sp,aedes_aegypti_por_armadilha,denominador_aproximado,precip_total_mm,precip_max_dia_mm,precip_media_dia_mm,dias_de_chuva,temp_media,temp_min,temp_max,temp_amplitude_media,orvalho_min,orvalho_media,orvalho_max,umid_min,umid_media,umid_max,pressao_min,pressao_media,pressao_max,radiacao_min,radiacao_media,radiacao_max,vento_media,vento_max,casos_confirmados,nino34_anom,oni
secretaria,201239,2012-09-23,2012,39,493,32,4,203,0.056795131845841784,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201240,2012-09-30,2012,40,579,16,6,115,0.027633851468048358,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201241,2012-10-07,2012,41,651,25,17,107,0.03840245775729647,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201242,2012-10-14,2012,42,704,43,6,166,0.05965909090909091,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201243,2012-10-21,2012,43,705,80,4,144,0.1049645390070922,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201244,2012-10-28,2012,44,651,75,1,252,0.11367127496159754,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201245,2012-11-04,2012,45,684,136,4,443,0.19005847953216373,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201246,2012-11-11,2012,46,667,135,0,492,0.18590704647676162,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201247,2012-11-18,2012,47,711,317,14,533,0.44022503516174405,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201248,2012-11-25,2012,48,712,322,2,508,0.44241573033707865,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201249,2012-12-02,2012,49,713,381,15,835,0.5231416549789621,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201250,2012-12-09,2012,50,712,414,2,738,0.5716292134831461,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201251,2012-12-16,2012,51,710,356,3,707,0.48169014084507045,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201252,2012-12-23,2012,52,518,326,1,439,0.6235521235521235,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201301,2012-12-30,2013,1,667,365,0,403,0.5322338830584707,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201302,2013-01-06,2013,2,704,437,4,713,0.6036931818181818,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201303,2013-01-13,2013,3,714,559,4,727,0.7661064425770309,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201304,2013-01-20,2013,4,708,868,4,696,1.2189265536723164,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201305,2013-01-27,2013,5,711,898,5,597,1.2531645569620253,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201306,2013-02-03,2013,6,714,739,7,708,1.0210084033613445,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201307,2013-02-10,2013,7,622,553,6,490,0.8794212218649518,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201308,2013-02-17,2013,8,713,549,7,610,0.7573632538569425,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201309,2013-02-24,2013,9,713,557,4,646,0.7755960729312763,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201310,2013-03-03,2013,10,714,600,9,494,0.8319327731092437,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201311,2013-03-10,2013,11,713,595,4,601,0.8246844319775596,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201312,2013-03-17,2013,12,712,339,9,589,0.47191011235955055,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201313,2013-03-24,2013,13,711,489,3,510,0.6863572433192686,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201314,2013-03-31,2013,14,710,656,7,546,0.9154929577464789,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201315,2013-04-07,2013,15,710,559,8,756,0.7845070422535211,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201316,2013-04-14,2013,16,711,336,2,620,0.4711673699015471,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201317,2013-04-21,2013,17,711,303,10,626,0.4247538677918425,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201318,2013-04-28,2013,18,708,370,2,645,0.518361581920904,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201319,2013-05-05,2013,19,712,290,3,525,0.4002808988764045,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201320,2013-05-12,2013,20,711,230,1,562,0.31645569620253167,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201321,2013-05-19,2013,21,712,92,3,514,0.12078651685393259,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201322,2013-05-26,2013,22,712,110,1,338,0.1502808988764045,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201323,2013-06-02,2013,23,710,56,4,354,0.07887323943661972,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201324,2013-06-09,2013,24,712,61,1,379,0.08146067415730338,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201325,2013-06-16,2013,25,712,42,1,276,0.054775280898876406,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201326,2013-06-23,2013,26,711,20,0,301,0.02812939521800281,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201327,2013-06-30,2013,27,711,3,3,223,0.004219409282700422,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201328,2013-07-07,2013,28,712,10,3,258,0.014044943820224719,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201329,2013-07-14,2013,29,712,13,5,200,0.018258426966292134,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201330,2013-07-21,2013,30,712,2,0,219,0.0028089887640449437,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201331,2013-07-28,2013,31,712,2,0,180,0.0028089887640449437,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201332,2013-08-04,2013,32,712,1,0,221,0.0014044943820224719,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201333,2013-08-11,2013,33,691,0,1,170,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201334,2013-08-18,2013,34,712,1,2,236,0.0014044943820224719,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201335,2013-08-25,2013,35,712,0,0,166,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201336,2013-09-01,2013,36,712,0,5,212,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201337,2013-09-08,2013,37,712,2,1,266,0.0028089887640449437,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201338,2013-09-15,2013,38,712,12,5,340,0.016853932584269662,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201339,2013-09-22,2013,39,709,4,0,276,0.004231311706629055,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201340,2013-09-29,2013,40,711,4,0,237,0.0028129395218002813,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201341,2013-10-06,2013,41,711,10,3,475,0.014064697609001406,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201342,2013-10-13,2013,42,712,22,1,380,0.03089887640449438,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201343,2013-10-20,2013,43,712,25,2,342,0.033707865168539325,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201344,2013-10-27,2013,44,712,30,3,391,0.04073033707865169,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201345,2013-11-03,2013,45,703,41,1,418,0.05263157894736842,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201346,2013-11-10,2013,46,711,31,0,422,0.04360056258790436,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201347,2013-11-17,2013,47,711,66,0,704,0.0829817158931083,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201348,2013-11-24,2013,48,710,100,2,754,0.13943661971830987,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201349,2013-12-01,2013,49,711,153,4,606,0.21378340365682139,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201350,2013-12-08,2013,50,711,215,1,724,0.2967651195499297,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201351,2013-12-15,2013,51,709,241,2,436,0.3342736248236953,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201352,2013-12-22,2013,52,677,287,1,369,0.4239290989660266,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201401,2013-12-29,2014,1,682,424,3,467,0.6217008797653959,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201402,2014-01-05,2014,2,700,475,2,458,0.66,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201403,2014-01-12,2014,3,704,267,2,696,0.37073863636363635,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201404,2014-01-19,2014,4,703,499,4,844,0.701280227596017,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201405,2014-01-26,2014,5,707,598,5,975,0.8359264497878359,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201406,2014-02-02,2014,6,703,630,5,783,0.887624466571835,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201407,2014-02-09,2014,7,700,593,2,682,0.84,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201408,2014-02-16,2014,8,704,477,3,561,0.671875,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201409,2014-02-23,2014,9,709,536,14,603,0.7503526093088858,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201410,2014-03-02,2014,10,710,468,7,492,0.6591549295774648,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201411,2014-03-09,2014,11,711,467,1,591,0.6540084388185654,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201412,2014-03-16,2014,12,710,510,3,603,0.7126760563380282,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201413,2014-03-23,2014,13,711,496,10,552,0.6821378340365682,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201414,2014-03-30,2014,14,710,690,7,627,0.9690140845070423,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201415,2014-04-06,2014,15,709,913,12,537,1.2820874471086037,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201416,2014-04-13,2014,16,709,545,8,496,0.767277856135402,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201417,2014-04-20,2014,17,707,795,7,555,1.1202263083451203,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201418,2014-04-27,2014,18,709,483,4,610,0.6755994358251057,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201419,2014-05-04,2014,19,712,421,7,592,0.5884831460674157,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201420,2014-05-11,2014,20,711,407,3,440,0.5668073136427567,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201421,2014-05-18,2014,21,714,183,1,431,0.25630252100840334,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201422,2014-05-25,2014,22,711,73,2,285,0.09985935302390998,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201423,2014-06-01,2014,23,714,83,2,260,0.11484593837535013,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201424,2014-06-08,2014,24,714,55,2,264,0.07703081232492998,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201425,2014-06-15,2014,25,712,49,2,284,0.06882022471910113,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201426,2014-06-22,2014,26,713,30,0,224,0.04207573632538569,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201427,2014-06-29,2014,27,713,14,0,186,0.019635343618513323,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201428,2014-07-06,2014,28,714,12,3,157,0.01680672268907563,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201429,2014-07-13,2014,29,713,27,5,203,0.033660589060308554,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201430,2014-07-20,2014,30,714,17,7,184,0.023809523809523808,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201431,2014-07-27,2014,31,714,9,3,124,0.012605042016806723,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201432,2014-08-03,2014,32,713,11,2,150,0.014025245441795231,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201433,2014-08-10,2014,33,714,10,1,143,0.014005602240896359,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201434,2014-08-17,2014,34,714,16,2,120,0.022408963585434174,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201435,2014-08-24,2014,35,713,19,0,207,0.02664796633941094,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201436,2014-08-31,2014,36,713,5,1,178,0.0070126227208976155,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201437,2014-09-07,2014,37,707,19,1,102,0.026874115983026876,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201438,2014-09-14,2014,38,712,29,1,112,0.026685393258426966,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201439,2014-09-21,2014,39,712,31,2,251,0.04353932584269663,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201440,2014-09-28,2014,40,714,31,0,173,0.04341736694677871,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201441,2014-10-05,2014,41,708,77,4,335,0.10875706214689265,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201442,2014-10-12,2014,42,712,100,1,266,0.13904494382022473,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201443,2014-10-19,2014,43,712,78,1,271,0.10955056179775281,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201444,2014-10-26,2014,44,714,112,1,328,0.15266106442577032,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201445,2014-11-02,2014,45,714,164,2,396,0.22969187675070027,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201446,2014-11-09,2014,46,713,259,3,396,0.3590462833099579,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201447,2014-11-16,2014,47,714,305,2,422,0.4271708683473389,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201448,2014-11-23,2014,48,714,389,9,443,0.542016806722689,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201449,2014-11-30,2014,49,714,461,9,430,0.6386554621848739,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201450,2014-12-07,2014,50,712,627,13,465,0.8679775280898876,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201451,2014-12-14,2014,51,711,442,12,218,0.6188466947960619,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201452,2014-12-21,2014,52,712,454,5,166,0.6362359550561798,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201453,2014-12-28,2014,53,714,628,7,186,0.876750700280112,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201501,2015-01-04,2015,1,714,922,9,226,1.281512605042017,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201502,2015-01-11,2015,2,714,845,7,410,1.1792717086834734,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201503,2015-01-18,2015,3,714,701,6,301,0.9817927170868347,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201504,2015-01-25,2015,4,698,909,6,277,1.3008595988538683,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201505,2015-02-01,2015,5,714,965,2,380,1.350140056022409,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201506,2015-02-08,2015,6,714,667,0,323,0.9341736694677871,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201507,2015-02-15,2015,7,714,1085,2,397,1.5140056022408963,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201508,2015-02-22,2015,8,714,853,2,296,1.19187675070028,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201509,2015-03-01,2015,9,714,1184,16,353,1.6568627450980393,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201510,2015-03-08,2015,10,714,1127,7,273,1.572829131652661,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201511,2015-03-15,2015,11,713,1216,6,333,1.7054698457223,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201512,2015-03-22,2015,12,713,1257,2,425,1.755960729312763,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201513,2015-03-29,2015,13,713,943,4,338,1.3225806451612903,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201514,2015-04-05,2015,14,714,694,9,298,0.9719887955182073,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201515,2015-04-12,2015,15,714,719,4,251,1.004201680672269,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201516,2015-04-19,2015,16,714,603,6,450,0.8431372549019608,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201517,2015-04-26,2015,17,712,785,5,260,1.101123595505618,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201518,2015-05-03,2015,18,714,543,1,248,0.757703081232493,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201519,2015-05-10,2015,19,714,428,4,207,0.5994397759103641,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201520,2015-05-17,2015,20,736,582,0,239,0.7894021739130435,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201521,2015-05-24,2015,21,736,581,7,222,0.7894021739130435,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201522,2015-05-31,2015,22,720,112,3,173,0.15555555555555556,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201523,2015-06-07,2015,23,719,252,1,240,0.35048678720445064,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201524,2015-06-14,2015,24,738,85,2,209,0.11246612466124661,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201525,2015-06-21,2015,25,749,51,3,218,0.06809078771695594,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201526,2015-06-28,2015,26,749,95,1,192,0.12550066755674233,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201527,2015-07-05,2015,27,749,67,1,220,0.08945260347129506,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201528,2015-07-12,2015,28,748,30,0,140,0.040106951871657755,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201529,2015-07-19,2015,29,748,12,0,153,0.016042780748663103,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201530,2015-07-26,2015,30,686,12,0,136,0.01749271137026239,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201531,2015-08-02,2015,31,684,32,0,254,0.04678362573099415,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201532,2015-08-09,2015,32,770,95,1,211,0.12337662337662338,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201533,2015-08-16,2015,33,771,165,5,252,0.2140077821011673,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201534,2015-08-23,2015,34,771,128,4,182,0.16601815823605706,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201535,2015-08-30,2015,35,770,198,4,291,0.2558441558441558,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201536,2015-09-06,2015,36,771,137,0,263,0.17769130998702984,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201537,2015-09-13,2015,37,772,101,1,317,0.12953367875647667,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201538,2015-09-20,2015,38,772,30,0,114,0.038860103626943004,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201539,2015-09-27,2015,39,772,74,3,181,0.09585492227979274,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201540,2015-10-04,2015,40,785,82,0,350,0.10445859872611465,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201541,2015-10-11,2015,41,783,49,2,152,0.06257982120051085,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201542,2015-10-18,2015,42,784,75,2,143,0.09566326530612244,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201543,2015-10-25,2015,43,793,118,1,212,0.14880201765447668,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201544,2015-11-01,2015,44,794,229,9,217,0.2884130982367758,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201545,2015-11-08,2015,45,793,187,3,244,0.23581336696090793,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201546,2015-11-15,2015,46,794,194,27,237,0.24433249370277077,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201547,2015-11-22,2015,47,794,199,1,223,0.2506297229219144,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201548,2015-11-29,2015,48,793,283,0,301,0.35561160151324084,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201549,2015-12-06,2015,49,792,227,1,245,0.2866161616161616,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201550,2015-12-13,2015,50,794,323,3,218,0.4005037783375315,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201551,2015-12-20,2015,51,804,234,3,171,0.291044776119403,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201552,2015-12-27,2015,52,776,219,2,118,0.2822164948453608,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201601,2016-01-03,2016,1,773,674,2,233,0.871927554980595,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201602,2016-01-10,2016,2,809,1234,3,347,1.5166872682323858,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201603,2016-01-17,2016,3,819,804,0,372,0.9792429792429792,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201604,2016-01-24,2016,4,831,543,2,418,0.6534296028880866,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201605,2016-01-31,2016,5,858,391,2,368,0.4347319347319347,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201606,2016-02-07,2016,6,863,621,4,299,0.7184241019698725,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201607,2016-02-14,2016,7,843,808,19,435,0.9525504151838672,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201608,2016-02-21,2016,8,873,1261,7,454,1.4375715922107675,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201609,2016-02-28,2016,9,863,1316,9,277,1.5202780996523755,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201610,2016-03-06,2016,10,880,1283,15,232,1.4579545454545455,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201611,2016-03-13,2016,11,882,893,23,211,1.0124716553287982,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201612,2016-03-20,2016,12,882,1109,4,214,1.2471655328798186,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201613,2016-03-27,2016,13,876,969,4,254,1.1050228310502284,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201614,2016-04-03,2016,14,875,1263,15,231,1.44,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201615,2016-04-10,2016,15,882,801,7,126,0.9058956916099773,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201616,2016-04-17,2016,16,884,1263,5,339,1.4230769230769231,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201617,2016-04-24,2016,17,884,1184,6,345,1.338235294117647,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201618,2016-05-01,2016,18,884,231,5,212,0.26018099547511314,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201619,2016-05-08,2016,19,884,347,3,172,0.3925339366515837,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201620,2016-05-15,2016,20,895,256,5,188,0.27932960893854747,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201621,2016-05-22,2016,21,891,83,1,150,0.0931537598204265,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201622,2016-05-29,2016,22,895,105,1,105,0.11620111731843576,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201623,2016-06-05,2016,23,895,21,2,119,0.02346368715083799,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201624,2016-06-12,2016,24,895,10,0,116,0.0111731843575419,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201625,2016-06-19,2016,25,895,8,2,76,0.008938547486033519,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201626,2016-06-26,2016,26,897,5,0,60,0.005574136008918618,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201627,2016-07-03,2016,27,895,4,3,143,0.0033519553072625698,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201628,2016-07-10,2016,28,896,2,0,90,0.002232142857142857,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201629,2016-07-17,2016,29,789,1,0,44,0.0012674271229404308,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201630,2016-07-24,2016,30,895,0,0,55,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201631,2016-07-31,2016,31,862,1,1,59,0.001160092807424594,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201632,2016-08-07,2016,32,896,2,0,71,0.0011160714285714285,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201633,2016-08-14,2016,33,893,1,1,58,0.0011198208286674132,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201634,2016-08-21,2016,34,892,1,2,51,0.0011210762331838565,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201635,2016-08-28,2016,35,891,9,0,80,0.010101010101010102,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201636,2016-09-04,2016,36,892,4,0,52,0.004484304932735426,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201637,2016-09-11,2016,37,902,8,0,79,0.008869179600886918,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201638,2016-09-18,2016,38,895,11,2,77,0.012290502793296089,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201639,2016-09-25,2016,39,913,10,0,84,0.01095290251916758,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201640,2016-10-02,2016,40,926,14,0,105,0.01511879049676026,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201641,2016-10-09,2016,41,924,17,7,86,0.0183982683982684,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201642,2016-10-16,2016,42,926,13,1,51,0.014038876889848811,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201643,2016-10-23,2016,43,936,19,3,97,0.0202991452991453,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201644,2016-10-30,2016,44,935,23,0,149,0.02459893048128342,1,,,,,,,,,,,,,,,,,,,,,,,,,
